,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Nitra,MSK Zilina,1,0,HomeTeam,1.Matchday,"Jul 22, 2017"
1,Spartak Trnava,MFK Zemplin Michalovce,1,0,HomeTeam,1.Matchday,"Jul 22, 2017"
2,DAC Dunajska Streda,FK Zeleziarne Podbrezova,1,0,HomeTeam,1.Matchday,"Jul 22, 2017"
3,FK Senica,AS Trencin,1,2,AwayTeam,1.Matchday,"Jul 23, 2017"
4,1.FC Tatran Presov,Slovan Bratislava,1,5,AwayTeam,1.Matchday,"Jul 23, 2017"
5,FC ViOn Zlate Moravce-Vrable,MFK Ruzomberok,2,1,HomeTeam,1.Matchday,"Jul 23, 2017"
6,FK Zeleziarne Podbrezova,Spartak Trnava,1,2,AwayTeam,2.Matchday,"Jul 28, 2017"
7,AS Trencin,DAC Dunajska Streda,1,2,AwayTeam,2.Matchday,"Jul 29, 2017"
8,Slovan Bratislava,FC ViOn Zlate Moravce-Vrable,2,1,HomeTeam,2.Matchday,"Jul 29, 2017"
9,MSK Zilina,1.FC Tatran Presov,2,3,AwayTeam,2.Matchday,"Jul 29, 2017"
10,FC Nitra,MFK Zemplin Michalovce,0,0,Draw,2.Matchday,"Jul 29, 2017"
11,MFK Ruzomberok,FK Senica,4,0,HomeTeam,2.Matchday,"Jul 30, 2017"
12,FK Senica,Slovan Bratislava,1,1,Draw,3.Matchday,"Aug 4, 2017"
13,1.FC Tatran Presov,FC Nitra,0,4,AwayTeam,3.Matchday,"Aug 4, 2017"
14,Spartak Trnava,AS Trencin,2,1,HomeTeam,3.Matchday,"Aug 5, 2017"
15,FK Zeleziarne Podbrezova,MFK Zemplin Michalovce,1,0,HomeTeam,3.Matchday,"Aug 5, 2017"
16,FC ViOn Zlate Moravce-Vrable,MSK Zilina,2,0,HomeTeam,3.Matchday,"Aug 5, 2017"
17,DAC Dunajska Streda,MFK Ruzomberok,1,1,Draw,3.Matchday,"Aug 6, 2017"
18,FC Nitra,FC ViOn Zlate Moravce-Vrable,1,0,HomeTeam,4.Matchday,"Aug 11, 2017"
19,MFK Zemplin Michalovce,1.FC Tatran Presov,0,1,AwayTeam,4.Matchday,"Aug 12, 2017"
20,MFK Ruzomberok,Spartak Trnava,0,2,AwayTeam,4.Matchday,"Aug 12, 2017"
21,AS Trencin,FK Zeleziarne Podbrezova,1,1,Draw,4.Matchday,"Aug 12, 2017"
22,MSK Zilina,FK Senica,7,1,HomeTeam,4.Matchday,"Aug 12, 2017"
23,Slovan Bratislava,DAC Dunajska Streda,1,1,Draw,4.Matchday,"Aug 13, 2017"
24,FK Zeleziarne Podbrezova,MFK Ruzomberok,1,3,AwayTeam,5.Matchday,"Aug 18, 2017"
25,Spartak Trnava,Slovan Bratislava,1,2,AwayTeam,5.Matchday,"Aug 19, 2017"
26,AS Trencin,MFK Zemplin Michalovce,1,2,AwayTeam,5.Matchday,"Aug 19, 2017"
27,FC ViOn Zlate Moravce-Vrable,1.FC Tatran Presov,4,1,HomeTeam,5.Matchday,"Aug 19, 2017"
28,FK Senica,FC Nitra,0,1,AwayTeam,5.Matchday,"Aug 19, 2017"
29,DAC Dunajska Streda,MSK Zilina,4,2,HomeTeam,5.Matchday,"Aug 20, 2017"
30,MSK Zilina,Spartak Trnava,3,1,HomeTeam,6.Matchday,"Aug 25, 2017"
