,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Büyüksehir Belediyespor,Fenerbahce SK,2,0,HomeTeam,1.Matchday,"Aug 10, 2007"
1,Ankaraspor,MKE Ankaragücü,1,2,AwayTeam,1.Matchday,"Aug 11, 2007"
2,Besiktas JK,Konyaspor,1,0,HomeTeam,1.Matchday,"Aug 11, 2007"
3,Trabzonspor,Sivasspor,0,3,AwayTeam,1.Matchday,"Aug 12, 2007"
4,Denizlispor,Bursaspor,0,0,Draw,1.Matchday,"Aug 12, 2007"
5,Gaziantepspor,Kasimpasa,2,0,HomeTeam,1.Matchday,"Aug 12, 2007"
6,Genclerbirligi Ankara,Genclerbirligi Oftasspor,1,2,AwayTeam,1.Matchday,"Aug 12, 2007"
7,Kayserispor,Manisaspor,3,1,HomeTeam,1.Matchday,"Aug 12, 2007"
8,Galatasaray SK,Caykur Rizespor,4,0,HomeTeam,1.Matchday,"Aug 12, 2007"
9,Genclerbirligi Oftasspor,Trabzonspor,0,2,AwayTeam,2.Matchday,"Aug 17, 2007"
10,Fenerbahce SK,Gaziantepspor,2,1,HomeTeam,2.Matchday,"Aug 18, 2007"
11,Bursaspor,Galatasaray SK,0,1,AwayTeam,2.Matchday,"Aug 19, 2007"
12,MKE Ankaragücü,Denizlispor,3,2,HomeTeam,2.Matchday,"Aug 19, 2007"
13,Konyaspor,Kayserispor,1,1,Draw,2.Matchday,"Aug 19, 2007"
14,Caykur Rizespor,Genclerbirligi Ankara,0,2,AwayTeam,2.Matchday,"Aug 19, 2007"
15,Sivasspor,Büyüksehir Belediyespor,2,1,HomeTeam,2.Matchday,"Aug 19, 2007"
16,Manisaspor,Ankaraspor,2,1,HomeTeam,2.Matchday,"Aug 19, 2007"
17,Kasimpasa,Besiktas JK,1,2,AwayTeam,2.Matchday,"Aug 19, 2007"
18,Fenerbahce SK,Sivasspor,1,0,HomeTeam,3.Matchday,"Aug 25, 2007"
19,Büyüksehir Belediyespor,Genclerbirligi Oftasspor,1,0,HomeTeam,3.Matchday,"Aug 25, 2007"
20,Genclerbirligi Ankara,Bursaspor,1,3,AwayTeam,3.Matchday,"Aug 25, 2007"
21,Gaziantepspor,Besiktas JK,0,1,AwayTeam,3.Matchday,"Aug 25, 2007"
22,Trabzonspor,Caykur Rizespor,5,1,HomeTeam,3.Matchday,"Aug 26, 2007"
23,Ankaraspor,Konyaspor,1,1,Draw,3.Matchday,"Aug 26, 2007"
24,Denizlispor,Manisaspor,3,2,HomeTeam,3.Matchday,"Aug 26, 2007"
