,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,SC Braga,Portimonense SC,3,1,HomeTeam,1.Matchday,"Aug 13, 2010"
1,CS Marítimo,Vitória Setúbal FC,0,1,AwayTeam,1.Matchday,"Aug 14, 2010"
2,Naval 1º de Maio,FC Porto,0,1,AwayTeam,1.Matchday,"Aug 14, 2010"
3,FC Paços de Ferreira,Sporting CP,1,0,HomeTeam,1.Matchday,"Aug 14, 2010"
4,Rio Ave FC,CD Nacional,0,1,AwayTeam,1.Matchday,"Aug 15, 2010"
5,SC Beira-Mar,União de Leiria,0,0,Draw,1.Matchday,"Aug 15, 2010"
6,SL Benfica,Académica Coimbra,1,2,AwayTeam,1.Matchday,"Aug 15, 2010"
7,SC Olhanense,Vitória Guimarães SC,0,0,Draw,1.Matchday,"Aug 16, 2010"
8,Académica Coimbra,SC Olhanense,1,1,Draw,2.Matchday,"Aug 20, 2010"
9,Vitória Setúbal FC,SC Braga,0,0,Draw,2.Matchday,"Aug 21, 2010"
10,CD Nacional,SL Benfica,2,1,HomeTeam,2.Matchday,"Aug 21, 2010"
11,Portimonense SC,Naval 1º de Maio,0,1,AwayTeam,2.Matchday,"Aug 22, 2010"
12,União de Leiria,FC Paços de Ferreira,0,0,Draw,2.Matchday,"Aug 22, 2010"
13,Sporting CP,CS Marítimo,1,0,HomeTeam,2.Matchday,"Aug 22, 2010"
14,FC Porto,SC Beira-Mar,3,0,HomeTeam,2.Matchday,"Aug 22, 2010"
15,Vitória Guimarães SC,Rio Ave FC,0,0,Draw,2.Matchday,"Aug 23, 2010"
16,CD Nacional,Vitória Guimarães SC,1,3,AwayTeam,3.Matchday,"Aug 28, 2010"
17,SL Benfica,Vitória Setúbal FC,3,0,HomeTeam,3.Matchday,"Aug 28, 2010"
18,FC Paços de Ferreira,Portimonense SC,2,2,Draw,3.Matchday,"Aug 29, 2010"
19,SC Beira-Mar,Académica Coimbra,2,1,HomeTeam,3.Matchday,"Aug 29, 2010"
20,SC Braga,CS Marítimo,1,0,HomeTeam,3.Matchday,"Aug 29, 2010"
21,SC Olhanense,União de Leiria,1,0,HomeTeam,3.Matchday,"Aug 29, 2010"
22,Rio Ave FC,FC Porto,0,2,AwayTeam,3.Matchday,"Aug 29, 2010"
23,Naval 1º de Maio,Sporting CP,1,3,AwayTeam,3.Matchday,"Aug 30, 2010"
24,Vitória Guimarães SC,SL Benfica,2,1,HomeTeam,4.Matchday,"Sep 10, 2010"
25,Sporting CP,SC Olhanense,0,0,Draw,4.Matchday,"Sep 11, 2010"
