,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,CFR Cluj,FC Botosani,1,1,Draw,1.Matchday,"Jul 20, 2018"
1,FC Hermannstadt,Sepsi Sf. Gheorghe,1,0,HomeTeam,1.Matchday,"Jul 21, 2018"
2,Astra Giurgiu,FCSB,1,0,HomeTeam,1.Matchday,"Jul 21, 2018"
3,FC Viitorul,Dunarea Calarasi,0,1,AwayTeam,1.Matchday,"Jul 22, 2018"
4,Dinamo Bukarest,FC Voluntari,2,1,HomeTeam,1.Matchday,"Jul 22, 2018"
5,Gaz Metan Medias,Concordia Chiajna,2,1,HomeTeam,1.Matchday,"Jul 23, 2018"
6,CS Universitatea Craiova,FC Politehnica Iasi,0,0,Draw,1.Matchday,"Jul 23, 2018"
7,FC Botosani,FC Hermannstadt,2,0,HomeTeam,2.Matchday,"Jul 27, 2018"
8,Dunarea Calarasi,CFR Cluj,0,0,Draw,2.Matchday,"Jul 28, 2018"
9,FC Politehnica Iasi,Astra Giurgiu,1,1,Draw,2.Matchday,"Jul 28, 2018"
10,Sepsi Sf. Gheorghe,CS Universitatea Craiova,1,0,HomeTeam,2.Matchday,"Jul 29, 2018"
11,FCSB,Dinamo Bukarest,3,3,Draw,2.Matchday,"Jul 29, 2018"
12,FC Voluntari,Gaz Metan Medias,1,1,Draw,2.Matchday,"Jul 30, 2018"
13,Concordia Chiajna,FC Viitorul,1,1,Draw,2.Matchday,"Jul 30, 2018"
14,CS Universitatea Craiova,FC Botosani,2,2,Draw,3.Matchday,"Aug 3, 2018"
15,Astra Giurgiu,Sepsi Sf. Gheorghe,1,1,Draw,3.Matchday,"Aug 4, 2018"
16,CFR Cluj,Concordia Chiajna,2,1,HomeTeam,3.Matchday,"Aug 4, 2018"
17,FC Hermannstadt,Dunarea Calarasi,1,1,Draw,3.Matchday,"Aug 5, 2018"
18,FCSB,FC Politehnica Iasi,4,0,HomeTeam,3.Matchday,"Aug 5, 2018"
19,FC Viitorul,FC Voluntari,2,0,HomeTeam,3.Matchday,"Aug 6, 2018"
20,Gaz Metan Medias,Dinamo Bukarest,3,2,HomeTeam,3.Matchday,"Aug 6, 2018"
21,FC Botosani,Astra Giurgiu,1,1,Draw,4.Matchday,"Aug 10, 2018"
22,Concordia Chiajna,FC Hermannstadt,2,0,HomeTeam,4.Matchday,"Aug 11, 2018"
23,Sepsi Sf. Gheorghe,FC Politehnica Iasi,3,0,HomeTeam,4.Matchday,"Aug 11, 2018"
24,Dunarea Calarasi,CS Universitatea Craiova,1,3,AwayTeam,4.Matchday,"Aug 12, 2018"
25,FC Voluntari,CFR Cluj,1,2,AwayTeam,4.Matchday,"Aug 12, 2018"
26,Gaz Metan Medias,FCSB,1,3,AwayTeam,4.Matchday,"Aug 12, 2018"
27,Dinamo Bukarest,FC Viitorul,1,0,HomeTeam,4.Matchday,"Aug 13, 2018"
28,FC Politehnica Iasi,FC Botosani,2,1,HomeTeam,5.Matchday,"Aug 17, 2018"
29,Astra Giurgiu,Dunarea Calarasi,1,1,Draw,5.Matchday,"Aug 18, 2018"
30,FC Viitorul,Gaz Metan Medias,2,0,HomeTeam,5.Matchday,"Aug 18, 2018"
31,FCSB,Sepsi Sf. Gheorghe,2,0,HomeTeam,5.Matchday,"Aug 19, 2018"
32,CFR Cluj,Dinamo Bukarest,3,1,HomeTeam,5.Matchday,"Aug 19, 2018"
