,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,StageWinner,Date
36,Atlético Madrid,APOEL Nicosia,0,0,Draw,Group D,-,"Sep 15, 2009"
37,Chelsea FC,FC Porto,1,0,HomeTeam,Group D,-,"Sep 15, 2009"
38,APOEL Nicosia,Chelsea FC,0,1,AwayTeam,Group D,-,"Sep 30, 2009"
39,FC Porto,Atlético Madrid,2,0,HomeTeam,Group D,-,"Sep 30, 2009"
40,FC Porto,APOEL Nicosia,2,1,HomeTeam,Group D,-,"Oct 21, 2009"
41,Chelsea FC,Atlético Madrid,4,0,HomeTeam,Group D,-,"Oct 21, 2009"
42,APOEL Nicosia,FC Porto,0,1,AwayTeam,Group D,-,"Nov 3, 2009"
43,Atlético Madrid,Chelsea FC,2,2,Draw,Group D,-,"Nov 3, 2009"
44,FC Porto,Chelsea FC,0,1,AwayTeam,Group D,-,"Nov 25, 2009"
45,APOEL Nicosia,Atlético Madrid,1,1,Draw,Group D,-,"Nov 25, 2009"
46,Chelsea FC,APOEL Nicosia,2,2,Draw,Group D,-,"Dec 8, 2009"
47,Atlético Madrid,FC Porto,0,3,AwayTeam,Group D,-,"Dec 8, 2009"
48,Liverpool FC,Debreceni VSC,1,0,HomeTeam,Group E,-,"Sep 16, 2009"
49,Olympique Lyon,ACF Fiorentina,1,0,HomeTeam,Group E,-,"Sep 16, 2009"
50,Debreceni VSC,Olympique Lyon,0,4,AwayTeam,Group E,-,"Sep 29, 2009"
51,ACF Fiorentina,Liverpool FC,2,0,HomeTeam,Group E,-,"Sep 29, 2009"
52,Liverpool FC,Olympique Lyon,1,2,AwayTeam,Group E,-,"Oct 20, 2009"
53,Debreceni VSC,ACF Fiorentina,3,4,AwayTeam,Group E,-,"Oct 20, 2009"
54,Olympique Lyon,Liverpool FC,1,1,Draw,Group E,-,"Nov 4, 2009"
55,ACF Fiorentina,Debreceni VSC,5,2,HomeTeam,Group E,-,"Nov 4, 2009"
56,ACF Fiorentina,Olympique Lyon,1,0,HomeTeam,Group E,-,"Nov 24, 2009"
57,Debreceni VSC,Liverpool FC,0,1,AwayTeam,Group E,-,"Nov 24, 2009"
58,Olympique Lyon,Debreceni VSC,4,0,HomeTeam,Group E,-,"Dec 9, 2009"
59,Liverpool FC,ACF Fiorentina,1,2,AwayTeam,Group E,-,"Dec 9, 2009"
60,FC Internazionale,FC Barcelona,0,0,Draw,Group F,-,"Sep 16, 2009"
61,Dynamo Kyiv,Rubin Kazan,3,1,HomeTeam,Group F,-,"Sep 16, 2009"
62,Rubin Kazan,FC Internazionale,1,1,Draw,Group F,-,"Sep 29, 2009"
63,FC Barcelona,Dynamo Kyiv,2,0,HomeTeam,Group F,-,"Sep 29, 2009"
64,FC Internazionale,Dynamo Kyiv,2,2,Draw,Group F,-,"Oct 20, 2009"
65,FC Barcelona,Rubin Kazan,1,2,AwayTeam,Group F,-,"Oct 20, 2009"
66,Rubin Kazan,FC Barcelona,0,0,Draw,Group F,-,"Nov 4, 2009"
67,Dynamo Kyiv,FC Internazionale,1,2,AwayTeam,Group F,-,"Nov 4, 2009"
68,Rubin Kazan,Dynamo Kyiv,0,0,Draw,Group F,-,"Nov 24, 2009"
69,FC Barcelona,FC Internazionale,2,0,HomeTeam,Group F,-,"Nov 24, 2009"
70,FC Internazionale,Rubin Kazan,2,0,HomeTeam,Group F,-,"Dec 9, 2009"
71,Dynamo Kyiv,FC Barcelona,1,2,AwayTeam,Group F,-,"Dec 9, 2009"
72,Sevilla FC,Unirea Urziceni,2,0,HomeTeam,Group G,-,"Sep 16, 2009"
73,VfB Stuttgart,Rangers FC,1,1,Draw,Group G,-,"Sep 16, 2009"
74,Unirea Urziceni,VfB Stuttgart,1,1,Draw,Group G,-,"Sep 29, 2009"
75,Rangers FC,Sevilla FC,1,4,AwayTeam,Group G,-,"Sep 29, 2009"
76,Rangers FC,Unirea Urziceni,1,4,AwayTeam,Group G,-,"Oct 20, 2009"
77,VfB Stuttgart,Sevilla FC,1,3,AwayTeam,Group G,-,"Oct 20, 2009"
78,Unirea Urziceni,Rangers FC,1,1,Draw,Group G,-,"Nov 4, 2009"
79,Sevilla FC,VfB Stuttgart,1,1,Draw,Group G,-,"Nov 4, 2009"
80,Rangers FC,VfB Stuttgart,0,2,AwayTeam,Group G,-,"Nov 24, 2009"
81,Unirea Urziceni,Sevilla FC,1,0,HomeTeam,Group G,-,"Nov 24, 2009"
82,VfB Stuttgart,Unirea Urziceni,3,1,HomeTeam,Group G,-,"Dec 9, 2009"
83,Sevilla FC,Rangers FC,1,0,HomeTeam,Group G,-,"Dec 9, 2009"
84,Standard Liège,Arsenal FC,2,3,AwayTeam,Group H,-,"Sep 16, 2009"
85,Olympiacos Piraeus,AZ Alkmaar,1,0,HomeTeam,Group H,-,"Sep 16, 2009"
86,AZ Alkmaar,Standard Liège,1,1,Draw,Group H,-,"Sep 29, 2009"
87,Arsenal FC,Olympiacos Piraeus,2,0,HomeTeam,Group H,-,"Sep 29, 2009"
88,Olympiacos Piraeus,Standard Liège,2,1,HomeTeam,Group H,-,"Oct 20, 2009"
89,AZ Alkmaar,Arsenal FC,1,1,Draw,Group H,-,"Oct 20, 2009"
90,Standard Liège,Olympiacos Piraeus,2,0,HomeTeam,Group H,-,"Nov 4, 2009"
91,Arsenal FC,AZ Alkmaar,4,1,HomeTeam,Group H,-,"Nov 4, 2009"
92,Arsenal FC,Standard Liège,2,0,HomeTeam,Group H,-,"Nov 24, 2009"
93,AZ Alkmaar,Olympiacos Piraeus,0,0,Draw,Group H,-,"Nov 24, 2009"
94,Standard Liège,AZ Alkmaar,1,1,Draw,Group H,-,"Dec 9, 2009"
95,Olympiacos Piraeus,Arsenal FC,1,0,HomeTeam,Group H,-,"Dec 9, 2009"
96,Olympique Lyon,Real Madrid,1,0,HomeTeam,last 16 1st leg,-,"Feb 16, 2010"
97,AC Milan,Manchester United,2,3,AwayTeam,last 16 1st leg,-,"Feb 16, 2010"
98,FC Porto,Arsenal FC,2,1,HomeTeam,last 16 1st leg,-,"Feb 17, 2010"
99,Bayern Munich,ACF Fiorentina,2,1,HomeTeam,last 16 1st leg,-,"Feb 17, 2010"
100,VfB Stuttgart,FC Barcelona,1,1,Draw,last 16 1st leg,-,"Feb 23, 2010"
101,Olympiacos Piraeus,FC Girondins Bordeaux,0,1,AwayTeam,last 16 1st leg,-,"Feb 23, 2010"
102,CSKA Moscow,Sevilla FC,1,1,Draw,last 16 1st leg,-,"Feb 24, 2010"
103,FC Internazionale,Chelsea FC,2,1,HomeTeam,last 16 1st leg,-,"Feb 24, 2010"
104,Arsenal FC,FC Porto,5,0,HomeTeam,last 16 2nd leg,Arsenal FC,"Mar 9, 2010"
105,ACF Fiorentina,Bayern Munich,3,2,HomeTeam,last 16 2nd leg,Bayern Munich,"Mar 9, 2010"
106,Real Madrid,Olympique Lyon,1,1,Draw,last 16 2nd leg,Olympique Lyon,"Mar 10, 2010"
107,Manchester United,AC Milan,4,0,HomeTeam,last 16 2nd leg,Manchester United,"Mar 10, 2010"
108,Chelsea FC,FC Internazionale,0,1,AwayTeam,last 16 2nd leg,FC Internazionale,"Mar 16, 2010"
109,Sevilla FC,CSKA Moscow,1,2,AwayTeam,last 16 2nd leg,CSKA Moscow,"Mar 16, 2010"
110,FC Girondins Bordeaux,Olympiacos Piraeus,2,1,HomeTeam,last 16 2nd leg,FC Girondins Bordeaux,"Mar 17, 2010"
111,FC Barcelona,VfB Stuttgart,4,0,HomeTeam,last 16 2nd leg,FC Barcelona,"Mar 17, 2010"
112,Olympique Lyon,FC Girondins Bordeaux,3,1,HomeTeam,Quarter-Finals 1st leg,-,"Mar 30, 2010"
113,Bayern Munich,Manchester United,2,1,HomeTeam,Quarter-Finals 1st leg,-,"Mar 30, 2010"
114,FC Internazionale,CSKA Moscow,1,0,HomeTeam,Quarter-Finals 1st leg,-,"Mar 31, 2010"
115,Arsenal FC,FC Barcelona,2,2,Draw,Quarter-Finals 1st leg,-,"Mar 31, 2010"
116,CSKA Moscow,FC Internazionale,0,1,AwayTeam,Quarter-Finals 2nd leg,FC Internazionale,"Apr 6, 2010"
117,FC Barcelona,Arsenal FC,4,1,HomeTeam,Quarter-Finals 2nd leg,FC Barcelona,"Apr 6, 2010"
118,FC Girondins Bordeaux,Olympique Lyon,1,0,HomeTeam,Quarter-Finals 2nd leg,Olympique Lyon,"Apr 7, 2010"
119,Manchester United,Bayern Munich,3,2,HomeTeam,Quarter-Finals 2nd leg,Bayern Munich,"Apr 7, 2010"
120,FC Internazionale,FC Barcelona,3,1,HomeTeam,Semi-Finals 1st Leg,-,"Apr 20, 2010"
121,Bayern Munich,Olympique Lyon,1,0,HomeTeam,Semi-Finals 1st Leg,-,"Apr 21, 2010"
122,Olympique Lyon,Bayern Munich,0,3,AwayTeam,Semi-Finals 2nd Leg,Bayern Munich,"Apr 27, 2010"
123,FC Barcelona,FC Internazionale,1,0,HomeTeam,Semi-Finals 2nd Leg,FC Internazionale,"Apr 28, 2010"
124,FC Internazionale,Bayern Munich,2,0,HomeTeam,Final,FC Internazionale,"May 22, 2010"
