,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,StageWinner,Date
83,Dnipro Dnipropetrovsk,Rosenborg BK,3,0,HomeTeam,Group G,-,"Dec 10, 2015"
84,Sporting CP,Lokomotiv Moscow,1,3,AwayTeam,Group H,-,"Sep 17, 2015"
85,KF Skënderbeu,Besiktas JK,0,1,AwayTeam,Group H,-,"Sep 17, 2015"
86,Besiktas JK,Sporting CP,1,1,Draw,Group H,-,"Oct 1, 2015"
87,Lokomotiv Moscow,KF Skënderbeu,2,0,HomeTeam,Group H,-,"Oct 1, 2015"
88,Sporting CP,KF Skënderbeu,5,1,HomeTeam,Group H,-,"Oct 22, 2015"
89,Lokomotiv Moscow,Besiktas JK,1,1,Draw,Group H,-,"Oct 22, 2015"
90,Besiktas JK,Lokomotiv Moscow,1,1,Draw,Group H,-,"Nov 5, 2015"
91,KF Skënderbeu,Sporting CP,3,0,HomeTeam,Group H,-,"Nov 5, 2015"
92,Besiktas JK,KF Skënderbeu,2,0,HomeTeam,Group H,-,"Nov 26, 2015"
93,Lokomotiv Moscow,Sporting CP,2,4,AwayTeam,Group H,-,"Nov 26, 2015"
94,KF Skënderbeu,Lokomotiv Moscow,0,3,AwayTeam,Group H,-,"Dec 10, 2015"
95,Sporting CP,Besiktas JK,3,1,HomeTeam,Group H,-,"Dec 10, 2015"
96,ACF Fiorentina,FC Basel 1893,1,2,AwayTeam,Group I,-,"Sep 17, 2015"
97,Lech Poznan,Belenenses SAD,0,0,Draw,Group I,-,"Sep 17, 2015"
98,FC Basel 1893,Lech Poznan,2,0,HomeTeam,Group I,-,"Oct 1, 2015"
99,Belenenses SAD,ACF Fiorentina,0,4,AwayTeam,Group I,-,"Oct 1, 2015"
100,ACF Fiorentina,Lech Poznan,1,2,AwayTeam,Group I,-,"Oct 22, 2015"
101,FC Basel 1893,Belenenses SAD,1,2,AwayTeam,Group I,-,"Oct 22, 2015"
102,Lech Poznan,ACF Fiorentina,0,2,AwayTeam,Group I,-,"Nov 5, 2015"
103,Belenenses SAD,FC Basel 1893,0,2,AwayTeam,Group I,-,"Nov 5, 2015"
104,Belenenses SAD,Lech Poznan,0,0,Draw,Group I,-,"Nov 26, 2015"
105,FC Basel 1893,ACF Fiorentina,2,2,Draw,Group I,-,"Nov 26, 2015"
106,Lech Poznan,FC Basel 1893,0,1,AwayTeam,Group I,-,"Dec 10, 2015"
107,ACF Fiorentina,Belenenses SAD,1,0,HomeTeam,Group I,-,"Dec 10, 2015"
108,RSC Anderlecht,AS Monaco,1,1,Draw,Group J,-,"Sep 17, 2015"
109,Tottenham Hotspur,Qarabağ Ağdam,3,1,HomeTeam,Group J,-,"Sep 17, 2015"
110,Qarabağ Ağdam,RSC Anderlecht,1,0,HomeTeam,Group J,-,"Oct 1, 2015"
111,AS Monaco,Tottenham Hotspur,1,1,Draw,Group J,-,"Oct 1, 2015"
112,AS Monaco,Qarabağ Ağdam,1,0,HomeTeam,Group J,-,"Oct 22, 2015"
113,RSC Anderlecht,Tottenham Hotspur,2,1,HomeTeam,Group J,-,"Oct 22, 2015"
114,Qarabağ Ağdam,AS Monaco,1,1,Draw,Group J,-,"Nov 5, 2015"
115,Tottenham Hotspur,RSC Anderlecht,2,1,HomeTeam,Group J,-,"Nov 5, 2015"
116,AS Monaco,RSC Anderlecht,0,2,AwayTeam,Group J,-,"Nov 26, 2015"
117,Qarabağ Ağdam,Tottenham Hotspur,0,1,AwayTeam,Group J,-,"Nov 26, 2015"
118,Tottenham Hotspur,AS Monaco,4,1,HomeTeam,Group J,-,"Dec 10, 2015"
119,RSC Anderlecht,Qarabağ Ağdam,2,1,HomeTeam,Group J,-,"Dec 10, 2015"
120,APOEL Nicosia,FC Schalke 04,0,3,AwayTeam,Group K,-,"Sep 17, 2015"
121,Asteras Tripolis,AC Sparta Praha,1,1,Draw,Group K,-,"Sep 17, 2015"
122,FC Schalke 04,Asteras Tripolis,4,0,HomeTeam,Group K,-,"Oct 1, 2015"
123,AC Sparta Praha,APOEL Nicosia,2,0,HomeTeam,Group K,-,"Oct 1, 2015"
124,APOEL Nicosia,Asteras Tripolis,2,1,HomeTeam,Group K,-,"Oct 22, 2015"
125,FC Schalke 04,AC Sparta Praha,2,2,Draw,Group K,-,"Oct 22, 2015"
126,Asteras Tripolis,APOEL Nicosia,2,0,HomeTeam,Group K,-,"Nov 5, 2015"
127,AC Sparta Praha,FC Schalke 04,1,1,Draw,Group K,-,"Nov 5, 2015"
128,AC Sparta Praha,Asteras Tripolis,1,0,HomeTeam,Group K,-,"Nov 26, 2015"
129,FC Schalke 04,APOEL Nicosia,1,0,HomeTeam,Group K,-,"Nov 26, 2015"
130,Asteras Tripolis,FC Schalke 04,0,4,AwayTeam,Group K,-,"Dec 10, 2015"
131,APOEL Nicosia,AC Sparta Praha,1,3,AwayTeam,Group K,-,"Dec 10, 2015"
132,FK Partizan Belgrade,AZ Alkmaar,3,2,HomeTeam,Group L,-,"Sep 17, 2015"
133,Athletic Bilbao,FC Augsburg,3,1,HomeTeam,Group L,-,"Sep 17, 2015"
134,AZ Alkmaar,Athletic Bilbao,2,1,HomeTeam,Group L,-,"Oct 1, 2015"
135,FC Augsburg,FK Partizan Belgrade,1,3,AwayTeam,Group L,-,"Oct 1, 2015"
136,FK Partizan Belgrade,Athletic Bilbao,0,2,AwayTeam,Group L,-,"Oct 22, 2015"
137,AZ Alkmaar,FC Augsburg,0,1,AwayTeam,Group L,-,"Oct 22, 2015"
138,Athletic Bilbao,FK Partizan Belgrade,5,1,HomeTeam,Group L,-,"Nov 5, 2015"
139,FC Augsburg,AZ Alkmaar,4,1,HomeTeam,Group L,-,"Nov 5, 2015"
140,FC Augsburg,Athletic Bilbao,2,3,AwayTeam,Group L,-,"Nov 26, 2015"
141,AZ Alkmaar,FK Partizan Belgrade,1,2,AwayTeam,Group L,-,"Nov 26, 2015"
142,Athletic Bilbao,AZ Alkmaar,2,2,Draw,Group L,-,"Dec 10, 2015"
143,FK Partizan Belgrade,FC Augsburg,1,3,AwayTeam,Group L,-,"Dec 10, 2015"
144,Fenerbahce SK,Lokomotiv Moscow,2,0,HomeTeam,intermediate stage 1st leg,-,"Feb 16, 2016"
145,AS Saint-Étienne,FC Basel 1893,3,2,HomeTeam,intermediate stage 1st leg,-,"Feb 18, 2016"
146,FC Midtjylland,Manchester United,2,1,HomeTeam,intermediate stage 1st leg,-,"Feb 18, 2016"
147,ACF Fiorentina,Tottenham Hotspur,1,1,Draw,intermediate stage 1st leg,-,"Feb 18, 2016"
148,Villarreal CF,SSC Napoli,1,0,HomeTeam,intermediate stage 1st leg,-,"Feb 18, 2016"
149,Sevilla FC,Molde FK,3,0,HomeTeam,intermediate stage 1st leg,-,"Feb 18, 2016"
150,RSC Anderlecht,Olympiacos Piraeus,1,0,HomeTeam,intermediate stage 1st leg,-,"Feb 18, 2016"
151,Borussia Dortmund,FC Porto,2,0,HomeTeam,intermediate stage 1st leg,-,"Feb 18, 2016"
152,Valencia CF,Rapid Vienna,6,0,HomeTeam,intermediate stage 1st leg,-,"Feb 18, 2016"
153,Sporting CP,Bayer 04 Leverkusen,0,1,AwayTeam,intermediate stage 1st leg,-,"Feb 18, 2016"
154,Olympique Marseille,Athletic Bilbao,0,1,AwayTeam,intermediate stage 1st leg,-,"Feb 18, 2016"
155,FC Sion,SC Braga,1,2,AwayTeam,intermediate stage 1st leg,-,"Feb 18, 2016"
156,AC Sparta Praha,FK Krasnodar,1,0,HomeTeam,intermediate stage 1st leg,-,"Feb 18, 2016"
157,Shakhtar Donetsk,FC Schalke 04,0,0,Draw,intermediate stage 1st leg,-,"Feb 18, 2016"
158,Galatasaray SK,SS Lazio,1,1,Draw,intermediate stage 1st leg,-,"Feb 18, 2016"
159,FC Augsburg,Liverpool FC,0,0,Draw,intermediate stage 1st leg,-,"Feb 18, 2016"
160,SC Braga,FC Sion,2,2,Draw,intermediate stage 2nd leg,SC Braga,"Feb 24, 2016"
161,Lokomotiv Moscow,Fenerbahce SK,1,1,Draw,intermediate stage 2nd leg,Fenerbahce SK,"Feb 25, 2016"
162,Rapid Vienna,Valencia CF,0,4,AwayTeam,intermediate stage 2nd leg,Valencia CF,"Feb 25, 2016"
163,FC Schalke 04,Shakhtar Donetsk,0,3,AwayTeam,intermediate stage 2nd leg,Shakhtar Donetsk,"Feb 25, 2016"
164,SS Lazio,Galatasaray SK,3,1,HomeTeam,intermediate stage 2nd leg,SS Lazio,"Feb 25, 2016"
165,FK Krasnodar,AC Sparta Praha,0,3,AwayTeam,intermediate stage 2nd leg,AC Sparta Praha,"Feb 25, 2016"
166,Bayer 04 Leverkusen,Sporting CP,3,1,HomeTeam,intermediate stage 2nd leg,Bayer 04 Leverkusen,"Feb 25, 2016"
167,Athletic Bilbao,Olympique Marseille,1,1,Draw,intermediate stage 2nd leg,Athletic Bilbao,"Feb 25, 2016"
168,Liverpool FC,FC Augsburg,1,0,HomeTeam,intermediate stage 2nd leg,Liverpool FC,"Feb 25, 2016"
169,FC Basel 1893,AS Saint-Étienne,2,1,HomeTeam,intermediate stage 2nd leg,FC Basel 1893,"Feb 25, 2016"
170,SSC Napoli,Villarreal CF,1,1,Draw,intermediate stage 2nd leg,Villarreal CF,"Feb 25, 2016"
171,Molde FK,Sevilla FC,1,0,HomeTeam,intermediate stage 2nd leg,Sevilla FC,"Feb 25, 2016"
172,Manchester United,FC Midtjylland,5,1,HomeTeam,intermediate stage 2nd leg,Manchester United,"Feb 25, 2016"
173,Tottenham Hotspur,ACF Fiorentina,3,0,HomeTeam,intermediate stage 2nd leg,Tottenham Hotspur,"Feb 25, 2016"
174,Olympiacos Piraeus,RSC Anderlecht,1,2,AwayTeam,intermediate stage 2nd leg,RSC Anderlecht,"Feb 25, 2016"
175,FC Porto,Borussia Dortmund,0,1,AwayTeam,intermediate stage 2nd leg,Borussia Dortmund,"Feb 25, 2016"
176,Shakhtar Donetsk,RSC Anderlecht,3,1,HomeTeam,last 16 1st leg,-,"Mar 10, 2016"
177,Fenerbahce SK,SC Braga,1,0,HomeTeam,last 16 1st leg,-,"Mar 10, 2016"
178,FC Basel 1893,Sevilla FC,0,0,Draw,last 16 1st leg,-,"Mar 10, 2016"
179,Borussia Dortmund,Tottenham Hotspur,3,0,HomeTeam,last 16 1st leg,-,"Mar 10, 2016"
180,AC Sparta Praha,SS Lazio,1,1,Draw,last 16 1st leg,-,"Mar 10, 2016"
181,Athletic Bilbao,Valencia CF,1,0,HomeTeam,last 16 1st leg,-,"Mar 10, 2016"
182,Liverpool FC,Manchester United,2,0,HomeTeam,last 16 1st leg,-,"Mar 10, 2016"
183,Villarreal CF,Bayer 04 Leverkusen,2,0,HomeTeam,last 16 1st leg,-,"Mar 10, 2016"
184,SS Lazio,AC Sparta Praha,0,3,AwayTeam,last 16 2nd leg,AC Sparta Praha,"Mar 17, 2016"
185,Valencia CF,Athletic Bilbao,2,1,HomeTeam,last 16 2nd leg,Athletic Bilbao,"Mar 17, 2016"
186,Bayer 04 Leverkusen,Villarreal CF,0,0,Draw,last 16 2nd leg,Villarreal CF,"Mar 17, 2016"
187,RSC Anderlecht,Shakhtar Donetsk,0,1,AwayTeam,last 16 2nd leg,Shakhtar Donetsk,"Mar 17, 2016"
188,SC Braga,Fenerbahce SK,4,1,HomeTeam,last 16 2nd leg,SC Braga,"Mar 17, 2016"
189,Sevilla FC,FC Basel 1893,3,0,HomeTeam,last 16 2nd leg,Sevilla FC,"Mar 17, 2016"
190,Tottenham Hotspur,Borussia Dortmund,1,2,AwayTeam,last 16 2nd leg,Borussia Dortmund,"Mar 17, 2016"
191,Manchester United,Liverpool FC,1,1,Draw,last 16 2nd leg,Liverpool FC,"Mar 17, 2016"
192,SC Braga,Shakhtar Donetsk,1,2,AwayTeam,Quarter-Finals 1st leg,-,"Apr 7, 2016"
193,Borussia Dortmund,Liverpool FC,1,1,Draw,Quarter-Finals 1st leg,-,"Apr 7, 2016"
194,Villarreal CF,AC Sparta Praha,2,1,HomeTeam,Quarter-Finals 1st leg,-,"Apr 7, 2016"
195,Athletic Bilbao,Sevilla FC,1,2,AwayTeam,Quarter-Finals 1st leg,-,"Apr 7, 2016"
196,Shakhtar Donetsk,SC Braga,4,0,HomeTeam,Quarter-Finals 2nd leg,Shakhtar Donetsk,"Apr 14, 2016"
197,Liverpool FC,Borussia Dortmund,4,3,HomeTeam,Quarter-Finals 2nd leg,Liverpool FC,"Apr 14, 2016"
198,AC Sparta Praha,Villarreal CF,2,4,AwayTeam,Quarter-Finals 2nd leg,Villarreal CF,"Apr 14, 2016"
199,Sevilla FC,Athletic Bilbao,6,6,Draw,Quarter-Finals 2nd leg,-,"Apr 14, 2016"
200,Shakhtar Donetsk,Sevilla FC,2,2,Draw,Semi-Finals 1st Leg,-,"Apr 28, 2016"
201,Villarreal CF,Liverpool FC,1,0,HomeTeam,Semi-Finals 1st Leg,-,"Apr 28, 2016"
202,Sevilla FC,Shakhtar Donetsk,3,1,HomeTeam,Semi-Finals 2nd Leg,Sevilla FC,"May 5, 2016"
203,Liverpool FC,Villarreal CF,3,0,HomeTeam,Semi-Finals 2nd Leg,Liverpool FC,"May 5, 2016"
204,Liverpool FC,Sevilla FC,1,3,AwayTeam,Final,Sevilla FC,"May 18, 2016"
