,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Kuopion Palloseura,HJK Helsinki,0,5,AwayTeam,1.Matchday,"Apr 16, 2010"
1,FC Lahti,FF Jaro,1,3,AwayTeam,1.Matchday,"Apr 17, 2010"
2,AC Oulu,Tampere United,3,0,HomeTeam,1.Matchday,"Apr 18, 2010"
3,FC Honka,Myllykosken Pallo -47,3,1,HomeTeam,1.Matchday,"Apr 18, 2010"
4,FC Haka,Turun Palloseura,0,0,Draw,1.Matchday,"Apr 19, 2010"
5,FC Inter Turku,IFK Mariehamn,1,1,Draw,1.Matchday,"Apr 19, 2010"
6,Vaasan Palloseura,JJK Jyväskylä,0,1,AwayTeam,1.Matchday,"Apr 28, 2010"
7,Tampere United,JJK Jyväskylä,0,2,AwayTeam,2.Matchday,"Apr 23, 2010"
8,Myllykosken Pallo -47,AC Oulu,1,1,Draw,2.Matchday,"Apr 24, 2010"
9,FF Jaro,FC Inter Turku,0,1,AwayTeam,2.Matchday,"Apr 25, 2010"
10,Kuopion Palloseura,FC Lahti,1,1,Draw,2.Matchday,"Apr 25, 2010"
11,IFK Mariehamn,Vaasan Palloseura,0,3,AwayTeam,2.Matchday,"Apr 25, 2010"
12,Turun Palloseura,FC Honka,1,0,HomeTeam,2.Matchday,"Apr 26, 2010"
13,HJK Helsinki,FC Haka,1,1,Draw,2.Matchday,"Apr 26, 2010"
14,FC Haka,FF Jaro,4,3,HomeTeam,3.Matchday,"Apr 30, 2010"
15,FC Honka,IFK Mariehamn,3,0,HomeTeam,3.Matchday,"May 1, 2010"
16,AC Oulu,Kuopion Palloseura,2,5,AwayTeam,3.Matchday,"May 2, 2010"
17,JJK Jyväskylä,Turun Palloseura,0,2,AwayTeam,3.Matchday,"May 2, 2010"
18,Vaasan Palloseura,HJK Helsinki,0,3,AwayTeam,3.Matchday,"May 2, 2010"
19,FC Inter Turku,FC Lahti,1,3,AwayTeam,3.Matchday,"May 3, 2010"
20,Tampere United,Myllykosken Pallo -47,1,1,Draw,3.Matchday,"May 3, 2010"
21,Turun Palloseura,Vaasan Palloseura,1,1,Draw,4.Matchday,"May 7, 2010"
22,Myllykosken Pallo -47,JJK Jyväskylä,2,4,AwayTeam,4.Matchday,"May 8, 2010"
23,Kuopion Palloseura,FC Inter Turku,2,1,HomeTeam,4.Matchday,"May 9, 2010"
24,IFK Mariehamn,Tampere United,2,3,AwayTeam,4.Matchday,"May 9, 2010"
25,FF Jaro,FC Honka,0,0,Draw,4.Matchday,"May 9, 2010"
26,HJK Helsinki,AC Oulu,2,0,HomeTeam,4.Matchday,"May 10, 2010"
27,FC Lahti,FC Haka,0,1,AwayTeam,4.Matchday,"May 10, 2010"
28,FC Lahti,Myllykosken Pallo -47,0,2,AwayTeam,5.Matchday,"May 14, 2010"
29,Turun Palloseura,FC Inter Turku,2,2,Draw,5.Matchday,"May 15, 2010"
30,AC Oulu,IFK Mariehamn,0,0,Draw,5.Matchday,"May 16, 2010"
31,FF Jaro,Vaasan Palloseura,3,2,HomeTeam,5.Matchday,"May 16, 2010"
32,FC Honka,HJK Helsinki,3,1,HomeTeam,5.Matchday,"May 16, 2010"
33,Tampere United,FC Haka,2,1,HomeTeam,5.Matchday,"May 17, 2010"
34,Kuopion Palloseura,JJK Jyväskylä,2,0,HomeTeam,5.Matchday,"May 17, 2010"
