,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,AC Sparta Praha,SK Kladno,0,0,Draw,1.Matchday,"Jul 29, 2006"
1,FK Mladá Boleslav,SK Sigma Olomouc,2,1,HomeTeam,1.Matchday,"Jul 29, 2006"
2,FC Tescoma Zlin,1.FC Slovácko,1,2,AwayTeam,1.Matchday,"Jul 29, 2006"
3,FK Teplice,1. FC Brno,0,0,Draw,1.Matchday,"Jul 30, 2006"
4,FK Marila Pribram,FC Viktoria Plzen,1,1,Draw,1.Matchday,"Jul 30, 2006"
5,FK Jablonec 97,FK Banik Most,2,2,Draw,1.Matchday,"Jul 30, 2006"
6,SK Dynamo Ceske Budejovice,FC Slovan Liberec,0,2,AwayTeam,1.Matchday,"Jul 30, 2006"
7,FC Banik Ostrava,SK Slavia Prague,0,2,AwayTeam,1.Matchday,"Jul 31, 2006"
8,1.FC Slovácko,FK Mladá Boleslav,0,2,AwayTeam,2.Matchday,"Aug 5, 2006"
9,FC Slovan Liberec,FC Banik Ostrava,2,0,HomeTeam,2.Matchday,"Aug 5, 2006"
10,SK Sigma Olomouc,SK Dynamo Ceske Budejovice,0,0,Draw,2.Matchday,"Aug 6, 2006"
11,FK Banik Most,FK Marila Pribram,1,1,Draw,2.Matchday,"Aug 6, 2006"
12,SK Kladno,FK Jablonec 97,0,1,AwayTeam,2.Matchday,"Aug 6, 2006"
13,1. FC Brno,FC Tescoma Zlin,1,0,HomeTeam,2.Matchday,"Aug 6, 2006"
14,SK Slavia Prague,FK Teplice,3,2,HomeTeam,2.Matchday,"Aug 6, 2006"
15,FC Viktoria Plzen,AC Sparta Praha,0,1,AwayTeam,2.Matchday,"Aug 7, 2006"
16,FC Banik Ostrava,SK Sigma Olomouc,3,1,HomeTeam,3.Matchday,"Aug 12, 2006"
17,FK Jablonec 97,AC Sparta Praha,0,0,Draw,3.Matchday,"Aug 12, 2006"
18,FC Tescoma Zlin,FK Banik Most,2,1,HomeTeam,3.Matchday,"Aug 12, 2006"
19,SK Dynamo Ceske Budejovice,1. FC Brno,0,0,Draw,3.Matchday,"Aug 13, 2006"
20,FK Mladá Boleslav,FC Viktoria Plzen,0,0,Draw,3.Matchday,"Aug 13, 2006"
21,FK Teplice,1.FC Slovácko,3,2,HomeTeam,3.Matchday,"Aug 13, 2006"
22,SK Slavia Prague,FC Slovan Liberec,0,2,AwayTeam,3.Matchday,"Aug 13, 2006"
23,FK Marila Pribram,SK Kladno,1,0,HomeTeam,3.Matchday,"Aug 14, 2006"
24,FK Jablonec 97,FK Mladá Boleslav,0,2,AwayTeam,4.Matchday,"Aug 18, 2006"
25,AC Sparta Praha,FK Marila Pribram,2,1,HomeTeam,4.Matchday,"Aug 19, 2006"
26,SK Sigma Olomouc,FC Slovan Liberec,0,1,AwayTeam,4.Matchday,"Aug 19, 2006"
27,SK Kladno,FC Tescoma Zlin,0,0,Draw,4.Matchday,"Aug 20, 2006"
28,FK Banik Most,SK Dynamo Ceske Budejovice,1,2,AwayTeam,4.Matchday,"Aug 20, 2006"
29,FC Viktoria Plzen,FK Teplice,2,0,HomeTeam,4.Matchday,"Aug 20, 2006"
30,1. FC Brno,SK Slavia Prague,1,0,HomeTeam,4.Matchday,"Aug 20, 2006"
31,1.FC Slovácko,FC Banik Ostrava,1,2,AwayTeam,4.Matchday,"Aug 21, 2006"
32,FC Banik Ostrava,SK Kladno,5,1,HomeTeam,5.Matchday,"Aug 26, 2006"
33,FC Slovan Liberec,1. FC Brno,0,0,Draw,5.Matchday,"Aug 26, 2006"
34,SK Dynamo Ceske Budejovice,1.FC Slovácko,1,0,HomeTeam,5.Matchday,"Aug 27, 2006"
35,FK Marila Pribram,FK Jablonec 97,0,1,AwayTeam,5.Matchday,"Aug 27, 2006"
36,SK Slavia Prague,SK Sigma Olomouc,3,0,HomeTeam,5.Matchday,"Aug 27, 2006"
37,FC Tescoma Zlin,FC Viktoria Plzen,1,2,AwayTeam,5.Matchday,"Aug 27, 2006"
38,FK Mladá Boleslav,AC Sparta Praha,3,0,HomeTeam,5.Matchday,"Aug 27, 2006"
39,FK Teplice,FK Banik Most,2,2,Draw,5.Matchday,"Aug 28, 2006"
40,AC Sparta Praha,FC Tescoma Zlin,2,0,HomeTeam,6.Matchday,"Sep 9, 2006"
41,FK Jablonec 97,FK Teplice,2,1,HomeTeam,6.Matchday,"Sep 10, 2006"
42,SK Kladno,SK Dynamo Ceske Budejovice,2,1,HomeTeam,6.Matchday,"Sep 10, 2006"
43,FK Banik Most,SK Slavia Prague,2,0,HomeTeam,6.Matchday,"Sep 10, 2006"
44,FC Viktoria Plzen,SK Sigma Olomouc,2,0,HomeTeam,6.Matchday,"Sep 10, 2006"
45,FK Marila Pribram,FK Mladá Boleslav,1,2,AwayTeam,6.Matchday,"Sep 10, 2006"
46,1.FC Slovácko,FC Slovan Liberec,0,1,AwayTeam,6.Matchday,"Sep 10, 2006"
47,1. FC Brno,FC Banik Ostrava,2,1,HomeTeam,6.Matchday,"Sep 11, 2006"
48,FC Tescoma Zlin,FK Marila Pribram,1,0,HomeTeam,7.Matchday,"Sep 16, 2006"
49,FC Banik Ostrava,FC Viktoria Plzen,1,1,Draw,7.Matchday,"Sep 16, 2006"
50,SK Slavia Prague,1.FC Slovácko,0,0,Draw,7.Matchday,"Sep 17, 2006"
51,SK Sigma Olomouc,1. FC Brno,1,0,HomeTeam,7.Matchday,"Sep 17, 2006"
52,SK Dynamo Ceske Budejovice,FK Jablonec 97,1,0,HomeTeam,7.Matchday,"Sep 17, 2006"
53,FC Slovan Liberec,FK Banik Most,3,0,HomeTeam,7.Matchday,"Sep 17, 2006"
54,FK Teplice,AC Sparta Praha,1,1,Draw,7.Matchday,"Sep 18, 2006"
55,FK Mladá Boleslav,SK Kladno,2,0,HomeTeam,7.Matchday,"Sep 18, 2006"
56,1.FC Slovácko,1. FC Brno,0,0,Draw,8.Matchday,"Sep 23, 2006"
57,SK Kladno,SK Sigma Olomouc,3,2,HomeTeam,8.Matchday,"Sep 24, 2006"
58,AC Sparta Praha,SK Dynamo Ceske Budejovice,3,0,HomeTeam,8.Matchday,"Sep 24, 2006"
59,FK Marila Pribram,FK Teplice,0,3,AwayTeam,8.Matchday,"Sep 24, 2006"
60,FC Viktoria Plzen,SK Slavia Prague,0,4,AwayTeam,8.Matchday,"Sep 24, 2006"
61,FK Jablonec 97,FC Slovan Liberec,1,1,Draw,8.Matchday,"Sep 24, 2006"
62,FK Mladá Boleslav,FC Tescoma Zlin,2,0,HomeTeam,8.Matchday,"Sep 24, 2006"
63,FK Banik Most,FC Banik Ostrava,2,1,HomeTeam,8.Matchday,"Sep 25, 2006"
64,FC Tescoma Zlin,FK Jablonec 97,0,0,Draw,9.Matchday,"Sep 30, 2006"
65,FC Banik Ostrava,FK Marila Pribram,1,1,Draw,9.Matchday,"Sep 30, 2006"
66,SK Sigma Olomouc,1.FC Slovácko,2,1,HomeTeam,9.Matchday,"Oct 1, 2006"
67,SK Dynamo Ceske Budejovice,FC Viktoria Plzen,2,1,HomeTeam,9.Matchday,"Oct 1, 2006"
68,1. FC Brno,FK Banik Most,1,1,Draw,9.Matchday,"Oct 1, 2006"
69,FK Teplice,FK Mladá Boleslav,2,0,HomeTeam,9.Matchday,"Oct 1, 2006"
70,SK Slavia Prague,AC Sparta Praha,0,0,Draw,9.Matchday,"Oct 2, 2006"
71,FC Slovan Liberec,SK Kladno,4,1,HomeTeam,9.Matchday,"Oct 2, 2006"
72,FC Tescoma Zlin,FK Teplice,1,4,AwayTeam,10.Matchday,"Oct 14, 2006"
73,FC Viktoria Plzen,1. FC Brno,1,1,Draw,10.Matchday,"Oct 14, 2006"
74,SK Kladno,SK Slavia Prague,0,1,AwayTeam,10.Matchday,"Oct 15, 2006"
75,FK Marila Pribram,FC Slovan Liberec,1,0,HomeTeam,10.Matchday,"Oct 15, 2006"
76,FK Banik Most,1.FC Slovácko,2,0,HomeTeam,10.Matchday,"Oct 15, 2006"
77,FK Mladá Boleslav,SK Dynamo Ceske Budejovice,4,2,HomeTeam,10.Matchday,"Oct 15, 2006"
78,AC Sparta Praha,FC Banik Ostrava,3,0,HomeTeam,10.Matchday,"Oct 15, 2006"
79,FK Jablonec 97,SK Sigma Olomouc,2,0,HomeTeam,10.Matchday,"Oct 16, 2006"
80,FC Banik Ostrava,FC Tescoma Zlin,1,0,HomeTeam,11.Matchday,"Oct 21, 2006"
81,FC Slovan Liberec,FC Viktoria Plzen,4,1,HomeTeam,11.Matchday,"Oct 22, 2006"
82,FK Teplice,SK Kladno,2,0,HomeTeam,11.Matchday,"Oct 22, 2006"
83,SK Sigma Olomouc,FK Banik Most,2,0,HomeTeam,11.Matchday,"Oct 22, 2006"
84,SK Dynamo Ceske Budejovice,FK Marila Pribram,2,1,HomeTeam,11.Matchday,"Oct 22, 2006"
85,SK Slavia Prague,FK Jablonec 97,2,2,Draw,11.Matchday,"Oct 22, 2006"
86,1. FC Brno,FK Mladá Boleslav,2,0,HomeTeam,11.Matchday,"Oct 23, 2006"
87,1.FC Slovácko,AC Sparta Praha,0,1,AwayTeam,11.Matchday,"Oct 23, 2006"
