,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FK Rad,FK Cukaricki,0,1,AwayTeam,1.Matchday,"Aug 10, 2013"
1,FK Sloboda Uzice,FK Spartak Subotica,1,1,Draw,1.Matchday,"Aug 10, 2013"
2,OFK Beograd,FK Vozdovac,1,0,HomeTeam,1.Matchday,"Aug 10, 2013"
3,FK Partizan Belgrade,FK Novi Pazar,4,3,HomeTeam,1.Matchday,"Aug 10, 2013"
4,FK Radnicki Nis,FK Radnicki 1923 Kragujevac,2,0,HomeTeam,1.Matchday,"Aug 10, 2013"
5,FK Jagodina,FK Napredak Krusevac,0,2,AwayTeam,1.Matchday,"Aug 10, 2013"
6,FK Javor-Matis Ivanjica,Red Star Belgrade,4,2,HomeTeam,1.Matchday,"Aug 11, 2013"
7,FK Vojvodina Novi Sad,FK Donji Srem Pecinci,0,0,Draw,1.Matchday,"Aug 11, 2013"
8,FK Donji Srem Pecinci,FK Javor-Matis Ivanjica,1,1,Draw,2.Matchday,"Aug 17, 2013"
9,FK Radnicki 1923 Kragujevac,FK Napredak Krusevac,2,1,HomeTeam,2.Matchday,"Aug 17, 2013"
10,FK Spartak Subotica,OFK Beograd,1,0,HomeTeam,2.Matchday,"Aug 17, 2013"
11,FK Novi Pazar,FK Rad,1,0,HomeTeam,2.Matchday,"Aug 17, 2013"
12,FK Vozdovac,FK Vojvodina Novi Sad,1,1,Draw,2.Matchday,"Aug 17, 2013"
13,Red Star Belgrade,FK Jagodina,2,1,HomeTeam,2.Matchday,"Aug 17, 2013"
14,FK Radnicki Nis,FK Partizan Belgrade,0,0,Draw,2.Matchday,"Aug 17, 2013"
15,FK Cukaricki,FK Sloboda Uzice,1,0,HomeTeam,2.Matchday,"Aug 18, 2013"
16,FK Sloboda Uzice,FK Novi Pazar,0,0,Draw,3.Matchday,"Aug 24, 2013"
17,OFK Beograd,FK Cukaricki,1,2,AwayTeam,3.Matchday,"Aug 24, 2013"
18,FK Rad,FK Radnicki Nis,0,2,AwayTeam,3.Matchday,"Aug 24, 2013"
19,FK Javor-Matis Ivanjica,FK Vozdovac,0,2,AwayTeam,3.Matchday,"Aug 24, 2013"
20,FK Napredak Krusevac,Red Star Belgrade,0,1,AwayTeam,3.Matchday,"Aug 24, 2013"
21,FK Jagodina,FK Donji Srem Pecinci,2,0,HomeTeam,3.Matchday,"Aug 24, 2013"
22,FK Partizan Belgrade,FK Radnicki 1923 Kragujevac,5,1,HomeTeam,3.Matchday,"Aug 25, 2013"
23,FK Vojvodina Novi Sad,FK Spartak Subotica,1,0,HomeTeam,3.Matchday,"Aug 25, 2013"
24,FK Donji Srem Pecinci,FK Napredak Krusevac,1,3,AwayTeam,4.Matchday,"Aug 31, 2013"
25,FK Spartak Subotica,FK Javor-Matis Ivanjica,0,2,AwayTeam,4.Matchday,"Aug 31, 2013"
26,FK Radnicki 1923 Kragujevac,Red Star Belgrade,0,2,AwayTeam,4.Matchday,"Aug 31, 2013"
27,FK Novi Pazar,OFK Beograd,2,0,HomeTeam,4.Matchday,"Aug 31, 2013"
28,FK Radnicki Nis,FK Sloboda Uzice,2,0,HomeTeam,4.Matchday,"Aug 31, 2013"
