,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,HSC Montpellier,FC Toulouse,1,1,Draw,1.Matchday,"Aug 10, 2012"
1,FC Évian Thonon Gaillard,FC Girondins Bordeaux,2,3,AwayTeam,1.Matchday,"Aug 11, 2012"
2,FC Sochaux-Montbéliard,SC Bastia,2,3,AwayTeam,1.Matchday,"Aug 11, 2012"
3,Stade Rennais FC,Olympique Lyon,0,1,AwayTeam,1.Matchday,"Aug 11, 2012"
4,Paris Saint-Germain,FC Lorient,2,2,Draw,1.Matchday,"Aug 11, 2012"
5,AS Nancy-Lorraine,Stade Brest 29,1,0,HomeTeam,1.Matchday,"Aug 11, 2012"
6,AS Saint-Étienne,LOSC Lille,1,2,AwayTeam,1.Matchday,"Aug 11, 2012"
7,OGC Nice,AC Ajaccio,0,1,AwayTeam,1.Matchday,"Aug 11, 2012"
8,ES Troyes AC,Valenciennes FC,0,1,AwayTeam,1.Matchday,"Aug 11, 2012"
9,Stade Reims,Olympique Marseille,0,1,AwayTeam,1.Matchday,"Aug 12, 2012"
10,LOSC Lille,AS Nancy-Lorraine,1,1,Draw,2.Matchday,"Aug 17, 2012"
11,Olympique Lyon,ES Troyes AC,4,1,HomeTeam,2.Matchday,"Aug 18, 2012"
12,SC Bastia,Stade Reims,2,1,HomeTeam,2.Matchday,"Aug 18, 2012"
13,FC Lorient,HSC Montpellier,2,1,HomeTeam,2.Matchday,"Aug 18, 2012"
14,Stade Brest 29,FC Évian Thonon Gaillard,1,0,HomeTeam,2.Matchday,"Aug 18, 2012"
15,FC Toulouse,AS Saint-Étienne,2,1,HomeTeam,2.Matchday,"Aug 18, 2012"
16,Valenciennes FC,OGC Nice,0,0,Draw,2.Matchday,"Aug 18, 2012"
17,FC Girondins Bordeaux,Stade Rennais FC,1,0,HomeTeam,2.Matchday,"Aug 19, 2012"
18,Olympique Marseille,FC Sochaux-Montbéliard,2,0,HomeTeam,2.Matchday,"Aug 19, 2012"
19,AC Ajaccio,Paris Saint-Germain,0,0,Draw,2.Matchday,"Aug 19, 2012"
20,FC Évian Thonon Gaillard,Olympique Lyon,1,1,Draw,3.Matchday,"Aug 24, 2012"
21,OGC Nice,LOSC Lille,2,2,Draw,3.Matchday,"Aug 25, 2012"
22,ES Troyes AC,FC Lorient,2,2,Draw,3.Matchday,"Aug 25, 2012"
23,Valenciennes FC,AC Ajaccio,3,0,HomeTeam,3.Matchday,"Aug 25, 2012"
24,Stade Reims,FC Sochaux-Montbéliard,1,0,HomeTeam,3.Matchday,"Aug 25, 2012"
25,Stade Rennais FC,SC Bastia,3,2,HomeTeam,3.Matchday,"Aug 25, 2012"
26,AS Nancy-Lorraine,FC Toulouse,0,1,AwayTeam,3.Matchday,"Aug 25, 2012"
27,AS Saint-Étienne,Stade Brest 29,4,0,HomeTeam,3.Matchday,"Aug 26, 2012"
28,HSC Montpellier,Olympique Marseille,0,1,AwayTeam,3.Matchday,"Aug 26, 2012"
29,Paris Saint-Germain,FC Girondins Bordeaux,0,0,Draw,3.Matchday,"Aug 26, 2012"
30,Olympique Lyon,Valenciennes FC,3,2,HomeTeam,4.Matchday,"Sep 1, 2012"
31,FC Toulouse,Stade Reims,1,1,Draw,4.Matchday,"Sep 1, 2012"
32,SC Bastia,AS Saint-Étienne,0,3,AwayTeam,4.Matchday,"Sep 1, 2012"
33,Stade Brest 29,ES Troyes AC,2,1,HomeTeam,4.Matchday,"Sep 1, 2012"
34,FC Lorient,AS Nancy-Lorraine,3,0,HomeTeam,4.Matchday,"Sep 1, 2012"
35,FC Sochaux-Montbéliard,HSC Montpellier,1,3,AwayTeam,4.Matchday,"Sep 1, 2012"
36,AC Ajaccio,FC Évian Thonon Gaillard,2,0,HomeTeam,4.Matchday,"Sep 1, 2012"
37,FC Girondins Bordeaux,OGC Nice,1,1,Draw,4.Matchday,"Sep 2, 2012"
38,Olympique Marseille,Stade Rennais FC,3,1,HomeTeam,4.Matchday,"Sep 2, 2012"
39,LOSC Lille,Paris Saint-Germain,1,2,AwayTeam,4.Matchday,"Sep 2, 2012"
40,Paris Saint-Germain,FC Toulouse,2,0,HomeTeam,5.Matchday,"Sep 14, 2012"
41,Stade Reims,HSC Montpellier,3,1,HomeTeam,5.Matchday,"Sep 14, 2012"
42,ES Troyes AC,LOSC Lille,1,1,Draw,5.Matchday,"Sep 15, 2012"
43,Valenciennes FC,FC Girondins Bordeaux,0,0,Draw,5.Matchday,"Sep 15, 2012"
