,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Torpedo Kutaisi,FC Dila Gori,2,3,AwayTeam,1.Matchday,"Mar 2, 2018"
1,Chikhura Sachkhere,FC Kolkheti-1913 Poti,6,1,HomeTeam,1.Matchday,"Mar 3, 2018"
2,FC Locomotive Tbilisi,FC Samtredia,1,2,AwayTeam,1.Matchday,"Mar 5, 2018"
3,Dinamo Tbilisi,FC Rustavi,1,2,AwayTeam,1.Matchday,"Mar 5, 2018"
4,FC Saburtalo,Sioni Bolnisi,3,1,HomeTeam,1.Matchday,"Mar 5, 2018"
5,FC Dila Gori,Chikhura Sachkhere,1,1,Draw,2.Matchday,"Mar 9, 2018"
6,FC Rustavi,Torpedo Kutaisi,0,1,AwayTeam,2.Matchday,"Mar 10, 2018"
7,FC Kolkheti-1913 Poti,FC Saburtalo,1,4,AwayTeam,2.Matchday,"Mar 10, 2018"
8,FC Locomotive Tbilisi,Dinamo Tbilisi,1,4,AwayTeam,2.Matchday,"Mar 11, 2018"
9,FC Samtredia,Sioni Bolnisi,0,1,AwayTeam,2.Matchday,"Mar 11, 2018"
10,Dinamo Tbilisi,FC Samtredia,3,1,HomeTeam,3.Matchday,"Mar 16, 2018"
11,Torpedo Kutaisi,FC Locomotive Tbilisi,4,0,HomeTeam,3.Matchday,"Mar 16, 2018"
12,Chikhura Sachkhere,FC Rustavi,1,0,HomeTeam,3.Matchday,"Mar 17, 2018"
13,Sioni Bolnisi,FC Kolkheti-1913 Poti,0,0,Draw,3.Matchday,"Mar 18, 2018"
14,FC Saburtalo,FC Dila Gori,2,0,HomeTeam,3.Matchday,"Mar 18, 2018"
15,FC Rustavi,FC Saburtalo,0,2,AwayTeam,4.Matchday,"Mar 31, 2018"
16,FC Locomotive Tbilisi,Chikhura Sachkhere,1,1,Draw,4.Matchday,"Mar 31, 2018"
17,FC Dila Gori,Sioni Bolnisi,3,2,HomeTeam,4.Matchday,"Mar 31, 2018"
18,Dinamo Tbilisi,Torpedo Kutaisi,2,0,HomeTeam,4.Matchday,"Apr 1, 2018"
19,FC Samtredia,FC Kolkheti-1913 Poti,0,2,AwayTeam,4.Matchday,"Apr 1, 2018"
20,Sioni Bolnisi,FC Rustavi,0,2,AwayTeam,5.Matchday,"Apr 4, 2018"
21,FC Saburtalo,FC Locomotive Tbilisi,1,2,AwayTeam,5.Matchday,"Apr 4, 2018"
22,Chikhura Sachkhere,Dinamo Tbilisi,1,2,AwayTeam,5.Matchday,"Apr 5, 2018"
23,FC Kolkheti-1913 Poti,FC Dila Gori,0,3,AwayTeam,5.Matchday,"Apr 5, 2018"
24,Torpedo Kutaisi,FC Samtredia,1,0,HomeTeam,5.Matchday,"Apr 5, 2018"
25,FC Locomotive Tbilisi,Sioni Bolnisi,1,2,AwayTeam,6.Matchday,"Apr 14, 2018"
26,Torpedo Kutaisi,Chikhura Sachkhere,0,1,AwayTeam,6.Matchday,"Apr 14, 2018"
27,FC Rustavi,FC Kolkheti-1913 Poti,2,0,HomeTeam,6.Matchday,"Apr 15, 2018"
28,FC Samtredia,FC Dila Gori,0,0,Draw,6.Matchday,"Apr 15, 2018"
29,Dinamo Tbilisi,FC Saburtalo,0,1,AwayTeam,6.Matchday,"Apr 15, 2018"
30,FC Kolkheti-1913 Poti,FC Locomotive Tbilisi,3,1,HomeTeam,7.Matchday,"Apr 20, 2018"
31,FC Dila Gori,FC Rustavi,2,2,Draw,7.Matchday,"Apr 21, 2018"
32,Sioni Bolnisi,Dinamo Tbilisi,1,2,AwayTeam,7.Matchday,"Apr 21, 2018"
33,Chikhura Sachkhere,FC Samtredia,0,0,Draw,7.Matchday,"Apr 22, 2018"
34,FC Saburtalo,Torpedo Kutaisi,2,0,HomeTeam,7.Matchday,"Apr 22, 2018"
35,FC Samtredia,FC Rustavi,0,0,Draw,8.Matchday,"Apr 26, 2018"
36,FC Locomotive Tbilisi,FC Dila Gori,1,3,AwayTeam,8.Matchday,"Apr 26, 2018"
37,Chikhura Sachkhere,FC Saburtalo,2,1,HomeTeam,8.Matchday,"Apr 27, 2018"
38,Dinamo Tbilisi,FC Kolkheti-1913 Poti,4,1,HomeTeam,8.Matchday,"Apr 27, 2018"
39,Torpedo Kutaisi,Sioni Bolnisi,3,0,HomeTeam,8.Matchday,"Apr 27, 2018"
40,Sioni Bolnisi,Chikhura Sachkhere,0,2,AwayTeam,9.Matchday,"May 1, 2018"
41,FC Saburtalo,FC Samtredia,1,0,HomeTeam,9.Matchday,"May 1, 2018"
42,FC Kolkheti-1913 Poti,Torpedo Kutaisi,1,1,Draw,9.Matchday,"May 1, 2018"
43,FC Rustavi,FC Locomotive Tbilisi,1,0,HomeTeam,9.Matchday,"May 2, 2018"
44,FC Dila Gori,Dinamo Tbilisi,1,1,Draw,9.Matchday,"May 2, 2018"
45,Sioni Bolnisi,FC Saburtalo,0,2,AwayTeam,10.Matchday,"May 5, 2018"
46,FC Kolkheti-1913 Poti,Chikhura Sachkhere,2,2,Draw,10.Matchday,"May 5, 2018"
47,FC Samtredia,FC Locomotive Tbilisi,1,1,Draw,10.Matchday,"May 6, 2018"
48,FC Rustavi,Dinamo Tbilisi,0,2,AwayTeam,10.Matchday,"May 6, 2018"
49,FC Dila Gori,Torpedo Kutaisi,1,1,Draw,10.Matchday,"May 6, 2018"
50,FC Saburtalo,FC Kolkheti-1913 Poti,5,0,HomeTeam,11.Matchday,"May 11, 2018"
51,Torpedo Kutaisi,FC Rustavi,2,1,HomeTeam,11.Matchday,"May 12, 2018"
52,Sioni Bolnisi,FC Samtredia,1,1,Draw,11.Matchday,"May 12, 2018"
53,Chikhura Sachkhere,FC Dila Gori,0,3,AwayTeam,11.Matchday,"May 12, 2018"
54,Dinamo Tbilisi,FC Locomotive Tbilisi,0,1,AwayTeam,11.Matchday,"May 13, 2018"
55,FC Samtredia,Dinamo Tbilisi,1,2,AwayTeam,12.Matchday,"May 19, 2018"
56,FC Kolkheti-1913 Poti,Sioni Bolnisi,2,0,HomeTeam,12.Matchday,"May 19, 2018"
57,FC Rustavi,Chikhura Sachkhere,0,4,AwayTeam,12.Matchday,"May 20, 2018"
58,FC Locomotive Tbilisi,Torpedo Kutaisi,1,0,HomeTeam,12.Matchday,"May 20, 2018"
59,FC Dila Gori,FC Saburtalo,4,1,HomeTeam,12.Matchday,"May 20, 2018"
60,FC Saburtalo,FC Rustavi,2,1,HomeTeam,13.Matchday,"May 24, 2018"
61,Sioni Bolnisi,FC Dila Gori,2,2,Draw,13.Matchday,"May 25, 2018"
62,Torpedo Kutaisi,Dinamo Tbilisi,1,1,Draw,13.Matchday,"May 25, 2018"
63,Chikhura Sachkhere,FC Locomotive Tbilisi,1,3,AwayTeam,13.Matchday,"May 26, 2018"
64,FC Kolkheti-1913 Poti,FC Samtredia,2,2,Draw,13.Matchday,"May 26, 2018"
65,FC Samtredia,Torpedo Kutaisi,1,4,AwayTeam,14.Matchday,"Jun 9, 2018"
66,FC Rustavi,Sioni Bolnisi,2,2,Draw,14.Matchday,"Jun 9, 2018"
67,FC Dila Gori,FC Kolkheti-1913 Poti,2,0,HomeTeam,14.Matchday,"Jun 9, 2018"
68,FC Locomotive Tbilisi,FC Saburtalo,1,1,Draw,14.Matchday,"Jun 10, 2018"
