,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Olympique Marseille,FC Toulouse,4,0,HomeTeam,1.Matchday,"Aug 10, 2018"
1,FC Nantes,AS Monaco,1,3,AwayTeam,1.Matchday,"Aug 11, 2018"
2,SCO Angers,Nîmes Olympique,3,4,AwayTeam,1.Matchday,"Aug 11, 2018"
3,LOSC Lille,Stade Rennais FC,3,1,HomeTeam,1.Matchday,"Aug 11, 2018"
4,HSC Montpellier,FCO Dijon,1,2,AwayTeam,1.Matchday,"Aug 11, 2018"
5,OGC Nice,Stade Reims,0,1,AwayTeam,1.Matchday,"Aug 11, 2018"
6,AS Saint-Étienne,EA Guingamp,2,1,HomeTeam,1.Matchday,"Aug 11, 2018"
7,Olympique Lyon,SC Amiens,2,0,HomeTeam,1.Matchday,"Aug 12, 2018"
8,FC Girondins Bordeaux,RC Strasbourg Alsace,0,2,AwayTeam,1.Matchday,"Aug 12, 2018"
9,Paris Saint-Germain,SM Caen,3,0,HomeTeam,1.Matchday,"Aug 12, 2018"
10,Stade Reims,Olympique Lyon,1,0,HomeTeam,2.Matchday,"Aug 17, 2018"
11,EA Guingamp,Paris Saint-Germain,1,3,AwayTeam,2.Matchday,"Aug 18, 2018"
12,SC Amiens,HSC Montpellier,1,2,AwayTeam,2.Matchday,"Aug 18, 2018"
13,SM Caen,OGC Nice,1,1,Draw,2.Matchday,"Aug 18, 2018"
14,FCO Dijon,FC Nantes,2,0,HomeTeam,2.Matchday,"Aug 18, 2018"
15,AS Monaco,LOSC Lille,0,0,Draw,2.Matchday,"Aug 18, 2018"
16,Stade Rennais FC,SCO Angers,1,0,HomeTeam,2.Matchday,"Aug 18, 2018"
17,RC Strasbourg Alsace,AS Saint-Étienne,1,1,Draw,2.Matchday,"Aug 19, 2018"
18,FC Toulouse,FC Girondins Bordeaux,2,1,HomeTeam,2.Matchday,"Aug 19, 2018"
19,Nîmes Olympique,Olympique Marseille,3,1,HomeTeam,2.Matchday,"Aug 19, 2018"
