,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Kapaz PFK,Turan Tovuz,1,2,AwayTeam,1.Matchday,"Aug 4, 2012"
1,PFC Simurq,FK Qabala,1,1,Draw,1.Matchday,"Aug 4, 2012"
2,Sumgayit PFC,AZAL PFK Baku,2,2,Draw,1.Matchday,"Aug 4, 2012"
3,FK Inter Baku,Qarabağ Ağdam,1,1,Draw,1.Matchday,"Aug 5, 2012"
4,Ravan Baku,Xäzär Länkäran,1,1,Draw,1.Matchday,"Aug 5, 2012"
5,Neftchi Baku,FK Baku,1,1,Draw,1.Matchday,"Dec 18, 2012"
6,FK Qabala,FK Inter Baku,1,0,HomeTeam,2.Matchday,"Aug 10, 2012"
7,FK Baku,PFC Simurq,0,0,Draw,2.Matchday,"Aug 10, 2012"
8,Xäzär Länkäran,Kapaz PFK,4,0,HomeTeam,2.Matchday,"Aug 10, 2012"
9,Turan Tovuz,Sumgayit PFC,0,1,AwayTeam,2.Matchday,"Aug 11, 2012"
10,AZAL PFK Baku,Ravan Baku,3,1,HomeTeam,2.Matchday,"Aug 11, 2012"
11,Qarabağ Ağdam,Neftchi Baku,1,0,HomeTeam,2.Matchday,"Aug 11, 2012"
12,PFC Simurq,Turan Tovuz,3,0,HomeTeam,3.Matchday,"Aug 18, 2012"
13,Ravan Baku,FK Baku,1,1,Draw,3.Matchday,"Aug 18, 2012"
14,Kapaz PFK,AZAL PFK Baku,0,2,AwayTeam,3.Matchday,"Aug 18, 2012"
15,FK Inter Baku,Xäzär Länkäran,0,0,Draw,3.Matchday,"Aug 19, 2012"
16,Neftchi Baku,FK Qabala,3,0,HomeTeam,3.Matchday,"Aug 19, 2012"
17,Sumgayit PFC,Qarabağ Ağdam,1,6,AwayTeam,3.Matchday,"Aug 19, 2012"
18,Qarabağ Ağdam,Ravan Baku,0,0,Draw,4.Matchday,"Aug 24, 2012"
19,Turan Tovuz,FK Inter Baku,2,3,AwayTeam,4.Matchday,"Aug 25, 2012"
20,FK Qabala,Sumgayit PFC,4,1,HomeTeam,4.Matchday,"Aug 26, 2012"
