,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,KR Reykjavík,FH Hafnarfjördur,0,1,AwayTeam,1.Matchday,"May 15, 2004"
1,UMF Grindavík,ÍBV Vestmannaeyjar,1,1,Draw,1.Matchday,"May 16, 2004"
2,KA Akureyri,Keflavík ÍF,1,2,AwayTeam,1.Matchday,"May 16, 2004"
3,ÍA Akranes,Fylkir Reykjavík,1,1,Draw,1.Matchday,"May 16, 2004"
4,Fram Reykjavík,Víkingur Reykjavík,3,0,HomeTeam,1.Matchday,"May 16, 2004"
5,ÍA Akranes,UMF Grindavík,0,0,Draw,2.Matchday,"May 20, 2004"
6,ÍBV Vestmannaeyjar,Fram Reykjavík,1,1,Draw,2.Matchday,"May 20, 2004"
7,Keflavík ÍF,KR Reykjavík,3,1,HomeTeam,2.Matchday,"May 20, 2004"
8,Víkingur Reykjavík,KA Akureyri,0,1,AwayTeam,2.Matchday,"May 21, 2004"
9,Fylkir Reykjavík,FH Hafnarfjördur,1,0,HomeTeam,2.Matchday,"May 22, 2004"
10,Fram Reykjavík,ÍA Akranes,0,2,AwayTeam,3.Matchday,"May 25, 2004"
11,KR Reykjavík,Víkingur Reykjavík,2,1,HomeTeam,3.Matchday,"May 27, 2004"
12,KA Akureyri,ÍBV Vestmannaeyjar,0,1,AwayTeam,3.Matchday,"May 27, 2004"
13,UMF Grindavík,Fylkir Reykjavík,0,2,AwayTeam,3.Matchday,"May 27, 2004"
14,FH Hafnarfjördur,Keflavík ÍF,1,1,Draw,3.Matchday,"May 28, 2004"
15,UMF Grindavík,Fram Reykjavík,3,2,HomeTeam,4.Matchday,"Jun 1, 2004"
16,ÍA Akranes,KA Akureyri,2,1,HomeTeam,4.Matchday,"Jun 1, 2004"
17,ÍBV Vestmannaeyjar,KR Reykjavík,2,2,Draw,4.Matchday,"Jun 1, 2004"
18,Víkingur Reykjavík,FH Hafnarfjördur,1,1,Draw,4.Matchday,"Jun 1, 2004"
19,Fylkir Reykjavík,Keflavík ÍF,2,0,HomeTeam,4.Matchday,"Jun 2, 2004"
20,FH Hafnarfjördur,ÍBV Vestmannaeyjar,2,1,HomeTeam,5.Matchday,"Jun 7, 2004"
21,Fram Reykjavík,Fylkir Reykjavík,1,1,Draw,5.Matchday,"Jun 7, 2004"
22,KA Akureyri,UMF Grindavík,1,1,Draw,5.Matchday,"Jun 7, 2004"
23,Keflavík ÍF,Víkingur Reykjavík,1,0,HomeTeam,5.Matchday,"Jun 7, 2004"
24,KR Reykjavík,ÍA Akranes,1,0,HomeTeam,5.Matchday,"Jun 9, 2004"
25,Fylkir Reykjavík,Víkingur Reykjavík,2,1,HomeTeam,6.Matchday,"Jun 15, 2004"
26,ÍBV Vestmannaeyjar,Keflavík ÍF,4,0,HomeTeam,6.Matchday,"Jun 15, 2004"
27,UMF Grindavík,KR Reykjavík,0,0,Draw,6.Matchday,"Jun 16, 2004"
28,Fram Reykjavík,KA Akureyri,0,1,AwayTeam,6.Matchday,"Jun 16, 2004"
29,ÍA Akranes,FH Hafnarfjördur,2,2,Draw,6.Matchday,"Jun 16, 2004"
30,KR Reykjavík,Fram Reykjavík,3,0,HomeTeam,7.Matchday,"Jun 21, 2004"
31,KA Akureyri,Fylkir Reykjavík,0,2,AwayTeam,7.Matchday,"Jun 23, 2004"
32,FH Hafnarfjördur,UMF Grindavík,4,1,HomeTeam,7.Matchday,"Jun 23, 2004"
33,Keflavík ÍF,ÍA Akranes,0,2,AwayTeam,7.Matchday,"Jun 23, 2004"
34,Víkingur Reykjavík,ÍBV Vestmannaeyjar,3,2,HomeTeam,7.Matchday,"Jun 23, 2004"
35,KA Akureyri,KR Reykjavík,3,2,HomeTeam,8.Matchday,"Jun 27, 2004"
36,Fram Reykjavík,FH Hafnarfjördur,1,2,AwayTeam,8.Matchday,"Jun 28, 2004"
37,UMF Grindavík,Keflavík ÍF,3,2,HomeTeam,8.Matchday,"Jun 28, 2004"
38,Fylkir Reykjavík,ÍBV Vestmannaeyjar,1,2,AwayTeam,8.Matchday,"Jun 29, 2004"
39,ÍA Akranes,Víkingur Reykjavík,0,2,AwayTeam,8.Matchday,"Jun 29, 2004"
40,Keflavík ÍF,Fram Reykjavík,1,1,Draw,9.Matchday,"Jul 8, 2004"
41,Víkingur Reykjavík,UMF Grindavík,1,0,HomeTeam,9.Matchday,"Jul 8, 2004"
42,ÍBV Vestmannaeyjar,ÍA Akranes,0,1,AwayTeam,9.Matchday,"Jul 10, 2004"
43,KR Reykjavík,Fylkir Reykjavík,1,1,Draw,9.Matchday,"Jul 10, 2004"
44,FH Hafnarfjördur,KA Akureyri,2,2,Draw,9.Matchday,"Jul 11, 2004"
45,FH Hafnarfjördur,KR Reykjavík,1,1,Draw,10.Matchday,"Jul 6, 2004"
46,Fylkir Reykjavík,ÍA Akranes,2,2,Draw,10.Matchday,"Jul 7, 2004"
47,Víkingur Reykjavík,Fram Reykjavík,0,0,Draw,10.Matchday,"Jul 13, 2004"
48,ÍBV Vestmannaeyjar,UMF Grindavík,2,0,HomeTeam,10.Matchday,"Jul 14, 2004"
49,Keflavík ÍF,KA Akureyri,1,0,HomeTeam,10.Matchday,"Jul 14, 2004"
50,KA Akureyri,Víkingur Reykjavík,0,2,AwayTeam,11.Matchday,"Jul 18, 2004"
51,Fram Reykjavík,ÍBV Vestmannaeyjar,1,2,AwayTeam,11.Matchday,"Jul 18, 2004"
52,KR Reykjavík,Keflavík ÍF,1,1,Draw,11.Matchday,"Jul 18, 2004"
53,UMF Grindavík,ÍA Akranes,1,1,Draw,11.Matchday,"Jul 19, 2004"
54,FH Hafnarfjördur,Fylkir Reykjavík,1,0,HomeTeam,11.Matchday,"Jul 19, 2004"
55,ÍA Akranes,Fram Reykjavík,0,4,AwayTeam,12.Matchday,"Jul 25, 2004"
56,Víkingur Reykjavík,KR Reykjavík,1,2,AwayTeam,12.Matchday,"Jul 25, 2004"
57,Keflavík ÍF,FH Hafnarfjördur,0,1,AwayTeam,12.Matchday,"Jul 25, 2004"
58,Fylkir Reykjavík,UMF Grindavík,1,1,Draw,12.Matchday,"Jul 26, 2004"
59,ÍBV Vestmannaeyjar,KA Akureyri,4,0,HomeTeam,12.Matchday,"Jul 28, 2004"
60,KR Reykjavík,ÍBV Vestmannaeyjar,0,0,Draw,13.Matchday,"Aug 8, 2004"
61,KA Akureyri,ÍA Akranes,0,5,AwayTeam,13.Matchday,"Aug 8, 2004"
62,FH Hafnarfjördur,Víkingur Reykjavík,0,0,Draw,13.Matchday,"Aug 8, 2004"
63,Keflavík ÍF,Fylkir Reykjavík,4,2,HomeTeam,13.Matchday,"Aug 8, 2004"
64,Fram Reykjavík,UMF Grindavík,2,1,HomeTeam,13.Matchday,"Aug 9, 2004"
65,Víkingur Reykjavík,Keflavík ÍF,2,3,AwayTeam,14.Matchday,"Aug 13, 2004"
66,ÍBV Vestmannaeyjar,FH Hafnarfjördur,1,3,AwayTeam,14.Matchday,"Aug 15, 2004"
67,UMF Grindavík,KA Akureyri,2,0,HomeTeam,14.Matchday,"Aug 15, 2004"
68,Fylkir Reykjavík,Fram Reykjavík,1,0,HomeTeam,14.Matchday,"Aug 15, 2004"
69,ÍA Akranes,KR Reykjavík,0,0,Draw,14.Matchday,"Aug 15, 2004"
70,KA Akureyri,Fram Reykjavík,0,0,Draw,15.Matchday,"Aug 21, 2004"
71,FH Hafnarfjördur,ÍA Akranes,2,2,Draw,15.Matchday,"Aug 22, 2004"
72,Keflavík ÍF,ÍBV Vestmannaeyjar,2,5,AwayTeam,15.Matchday,"Aug 22, 2004"
73,Víkingur Reykjavík,Fylkir Reykjavík,1,3,AwayTeam,15.Matchday,"Aug 22, 2004"
74,KR Reykjavík,UMF Grindavík,2,3,AwayTeam,15.Matchday,"Aug 23, 2004"
75,ÍBV Vestmannaeyjar,Víkingur Reykjavík,3,0,HomeTeam,16.Matchday,"Aug 29, 2004"
76,Fylkir Reykjavík,KA Akureyri,0,1,AwayTeam,16.Matchday,"Aug 30, 2004"
77,ÍA Akranes,Keflavík ÍF,2,1,HomeTeam,16.Matchday,"Aug 31, 2004"
78,UMF Grindavík,FH Hafnarfjördur,0,4,AwayTeam,16.Matchday,"Aug 31, 2004"
79,Fram Reykjavík,KR Reykjavík,1,0,HomeTeam,16.Matchday,"Aug 31, 2004"
80,Víkingur Reykjavík,ÍA Akranes,1,4,AwayTeam,17.Matchday,"Sep 12, 2004"
81,KR Reykjavík,KA Akureyri,2,1,HomeTeam,17.Matchday,"Sep 12, 2004"
82,FH Hafnarfjördur,Fram Reykjavík,4,1,HomeTeam,17.Matchday,"Sep 12, 2004"
83,ÍBV Vestmannaeyjar,Fylkir Reykjavík,3,1,HomeTeam,17.Matchday,"Sep 12, 2004"
84,Keflavík ÍF,UMF Grindavík,3,4,AwayTeam,17.Matchday,"Sep 12, 2004"
85,ÍA Akranes,ÍBV Vestmannaeyjar,2,1,HomeTeam,18.Matchday,"Sep 19, 2004"
86,Fram Reykjavík,Keflavík ÍF,1,6,AwayTeam,18.Matchday,"Sep 19, 2004"
87,KA Akureyri,FH Hafnarfjördur,1,2,AwayTeam,18.Matchday,"Sep 19, 2004"
88,Fylkir Reykjavík,KR Reykjavík,3,1,HomeTeam,18.Matchday,"Sep 19, 2004"
89,UMF Grindavík,Víkingur Reykjavík,3,3,Draw,18.Matchday,"Sep 19, 2004"
