,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Falkirk FC,Rangers FC,0,1,AwayTeam,1.Matchday,"Aug 9, 2008"
1,Aberdeen FC,Inverness Caledonian Thistle FC,0,2,AwayTeam,1.Matchday,"Aug 9, 2008"
2,Heart of Midlothian FC,Motherwell FC,3,2,HomeTeam,1.Matchday,"Aug 9, 2008"
3,Kilmarnock FC,Hibernian FC,1,0,HomeTeam,1.Matchday,"Aug 9, 2008"
4,Celtic FC,St. Mirren FC,1,0,HomeTeam,1.Matchday,"Aug 10, 2008"
5,Hamilton Academical FC,Dundee United FC,3,1,HomeTeam,1.Matchday,"Aug 11, 2008"
6,Hibernian FC,Falkirk FC,3,2,HomeTeam,2.Matchday,"Aug 16, 2008"
7,Inverness Caledonian Thistle FC,Hamilton Academical FC,0,1,AwayTeam,2.Matchday,"Aug 16, 2008"
8,Motherwell FC,Aberdeen FC,0,1,AwayTeam,2.Matchday,"Aug 16, 2008"
9,Rangers FC,Heart of Midlothian FC,2,0,HomeTeam,2.Matchday,"Aug 16, 2008"
10,St. Mirren FC,Kilmarnock FC,0,0,Draw,2.Matchday,"Aug 16, 2008"
11,Dundee United FC,Celtic FC,1,1,Draw,2.Matchday,"Aug 17, 2008"
12,Aberdeen FC,Rangers FC,1,1,Draw,3.Matchday,"Aug 23, 2008"
13,Celtic FC,Falkirk FC,3,0,HomeTeam,3.Matchday,"Aug 23, 2008"
14,Heart of Midlothian FC,St. Mirren FC,2,1,HomeTeam,3.Matchday,"Aug 23, 2008"
15,Inverness Caledonian Thistle FC,Hibernian FC,1,1,Draw,3.Matchday,"Aug 23, 2008"
16,Kilmarnock FC,Hamilton Academical FC,1,0,HomeTeam,3.Matchday,"Aug 23, 2008"
17,Motherwell FC,Dundee United FC,1,1,Draw,3.Matchday,"Aug 23, 2008"
18,Dundee United FC,Kilmarnock FC,0,2,AwayTeam,4.Matchday,"Aug 30, 2008"
19,Falkirk FC,Inverness Caledonian Thistle FC,1,2,AwayTeam,4.Matchday,"Aug 30, 2008"
20,Hamilton Academical FC,Heart of Midlothian FC,1,2,AwayTeam,4.Matchday,"Aug 30, 2008"
21,Hibernian FC,Motherwell FC,0,1,AwayTeam,4.Matchday,"Aug 30, 2008"
22,St. Mirren FC,Aberdeen FC,0,1,AwayTeam,4.Matchday,"Aug 30, 2008"
23,Celtic FC,Rangers FC,2,4,AwayTeam,4.Matchday,"Aug 31, 2008"
24,Motherwell FC,Celtic FC,2,4,AwayTeam,5.Matchday,"Sep 13, 2008"
25,Aberdeen FC,Hamilton Academical FC,1,2,AwayTeam,5.Matchday,"Sep 13, 2008"
26,Falkirk FC,Heart of Midlothian FC,2,1,HomeTeam,5.Matchday,"Sep 13, 2008"
27,Hibernian FC,Dundee United FC,2,1,HomeTeam,5.Matchday,"Sep 13, 2008"
28,Inverness Caledonian Thistle FC,St. Mirren FC,1,2,AwayTeam,5.Matchday,"Sep 13, 2008"
29,Rangers FC,Kilmarnock FC,2,1,HomeTeam,5.Matchday,"Sep 13, 2008"
30,Aberdeen FC,Dundee United FC,0,1,AwayTeam,6.Matchday,"Sep 20, 2008"
31,Hamilton Academical FC,Hibernian FC,0,1,AwayTeam,6.Matchday,"Sep 20, 2008"
32,Heart of Midlothian FC,Inverness Caledonian Thistle FC,1,0,HomeTeam,6.Matchday,"Sep 20, 2008"
33,St. Mirren FC,Falkirk FC,1,1,Draw,6.Matchday,"Sep 20, 2008"
34,Rangers FC,Motherwell FC,2,1,HomeTeam,6.Matchday,"Sep 21, 2008"
35,Kilmarnock FC,Celtic FC,1,3,AwayTeam,6.Matchday,"Sep 21, 2008"
36,Celtic FC,Aberdeen FC,3,2,HomeTeam,7.Matchday,"Sep 27, 2008"
37,Dundee United FC,Heart of Midlothian FC,3,0,HomeTeam,7.Matchday,"Sep 27, 2008"
