,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Twente Enschede,RKC Waalwijk,1,0,HomeTeam,1.Matchday,"Aug 17, 2001"
1,FC Groningen,PSV Eindhoven,2,2,Draw,1.Matchday,"Aug 18, 2001"
2,NAC Breda,FC Utrecht,1,0,HomeTeam,1.Matchday,"Aug 18, 2001"
3,FC Den Bosch,SC Heerenveen,0,0,Draw,1.Matchday,"Aug 18, 2001"
4,De Graafschap Doetinchem,AZ Alkmaar,3,0,HomeTeam,1.Matchday,"Aug 18, 2001"
5,Willem II Tilburg,NEC Nijmegen,3,1,HomeTeam,1.Matchday,"Aug 19, 2001"
6,Ajax Amsterdam,Roda JC Kerkrade,1,1,Draw,1.Matchday,"Aug 19, 2001"
7,Feyenoord Rotterdam,Sparta Rotterdam,5,0,HomeTeam,1.Matchday,"Aug 19, 2001"
8,Fortuna Sittard,Vitesse Arnhem,0,0,Draw,1.Matchday,"Aug 19, 2001"
9,NAC Breda,FC Twente Enschede,3,3,Draw,2.Matchday,"Aug 21, 2001"
10,Roda JC Kerkrade,Feyenoord Rotterdam,0,2,AwayTeam,2.Matchday,"Aug 22, 2001"
11,FC Groningen,Willem II Tilburg,1,0,HomeTeam,2.Matchday,"Aug 22, 2001"
12,NEC Nijmegen,RKC Waalwijk,1,0,HomeTeam,2.Matchday,"Aug 22, 2001"
13,Sparta Rotterdam,FC Utrecht,3,1,HomeTeam,2.Matchday,"Aug 22, 2001"
14,PSV Eindhoven,FC Den Bosch,3,2,HomeTeam,2.Matchday,"Aug 22, 2001"
15,Vitesse Arnhem,AZ Alkmaar,1,0,HomeTeam,2.Matchday,"Aug 22, 2001"
16,Fortuna Sittard,De Graafschap Doetinchem,2,1,HomeTeam,2.Matchday,"Aug 22, 2001"
17,SC Heerenveen,Ajax Amsterdam,5,1,HomeTeam,2.Matchday,"Oct 24, 2001"
18,SC Heerenveen,NAC Breda,5,0,HomeTeam,3.Matchday,"Aug 24, 2001"
19,Willem II Tilburg,PSV Eindhoven,3,1,HomeTeam,3.Matchday,"Aug 25, 2001"
20,FC Twente Enschede,Roda JC Kerkrade,3,0,HomeTeam,3.Matchday,"Aug 25, 2001"
21,De Graafschap Doetinchem,NEC Nijmegen,1,1,Draw,3.Matchday,"Aug 25, 2001"
22,Vitesse Arnhem,FC Utrecht,1,0,HomeTeam,3.Matchday,"Aug 25, 2001"
23,AZ Alkmaar,Sparta Rotterdam,3,0,HomeTeam,3.Matchday,"Aug 25, 2001"
24,Feyenoord Rotterdam,Ajax Amsterdam,1,2,AwayTeam,3.Matchday,"Aug 26, 2001"
25,RKC Waalwijk,FC Groningen,4,0,HomeTeam,3.Matchday,"Aug 26, 2001"
