,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Shakhtar Donetsk,Zirka Kropyvnytskyi,4,1,HomeTeam,1.Matchday,"Jul 22, 2016"
1,PFK Stal Kamyanske,Karpaty Lviv,0,3,AwayTeam,1.Matchday,"Jul 23, 2016"
2,Dynamo Kyiv,FK Oleksandriya,5,1,HomeTeam,1.Matchday,"Jul 23, 2016"
3,Vorskla Poltava,Chornomorets Odessa,1,0,HomeTeam,1.Matchday,"Jul 23, 2016"
4,Zorya Lugansk,Olimpik Donetsk,3,0,HomeTeam,1.Matchday,"Jul 24, 2016"
5,Dnipro Dnipropetrovsk,Volyn Lutsk,5,0,HomeTeam,1.Matchday,"Jul 24, 2016"
6,Volyn Lutsk,Olimpik Donetsk,2,2,Draw,2.Matchday,"Jul 30, 2016"
7,Zirka Kropyvnytskyi,Zorya Lugansk,1,1,Draw,2.Matchday,"Jul 30, 2016"
8,Chornomorets Odessa,Shakhtar Donetsk,1,4,AwayTeam,2.Matchday,"Jul 30, 2016"
9,Dnipro Dnipropetrovsk,PFK Stal Kamyanske,1,1,Draw,2.Matchday,"Jul 31, 2016"
10,FK Oleksandriya,Vorskla Poltava,3,2,HomeTeam,2.Matchday,"Jul 31, 2016"
11,Karpaty Lviv,Dynamo Kyiv,0,2,AwayTeam,2.Matchday,"Jul 31, 2016"
12,PFK Stal Kamyanske,Volyn Lutsk,1,0,HomeTeam,3.Matchday,"Aug 6, 2016"
13,Dynamo Kyiv,Dnipro Dnipropetrovsk,1,0,HomeTeam,3.Matchday,"Aug 6, 2016"
14,Olimpik Donetsk,Zirka Kropyvnytskyi,4,2,HomeTeam,3.Matchday,"Aug 7, 2016"
15,Vorskla Poltava,Karpaty Lviv,1,1,Draw,3.Matchday,"Aug 7, 2016"
16,Shakhtar Donetsk,FK Oleksandriya,1,0,HomeTeam,3.Matchday,"Aug 7, 2016"
17,Zorya Lugansk,Chornomorets Odessa,4,0,HomeTeam,3.Matchday,"Aug 7, 2016"
18,Karpaty Lviv,Shakhtar Donetsk,2,3,AwayTeam,4.Matchday,"Aug 12, 2016"
19,Volyn Lutsk,Zirka Kropyvnytskyi,1,0,HomeTeam,4.Matchday,"Aug 13, 2016"
20,Dnipro Dnipropetrovsk,Vorskla Poltava,1,1,Draw,4.Matchday,"Aug 13, 2016"
21,FK Oleksandriya,Zorya Lugansk,0,1,AwayTeam,4.Matchday,"Aug 13, 2016"
22,Chornomorets Odessa,Olimpik Donetsk,3,0,HomeTeam,4.Matchday,"Aug 14, 2016"
23,PFK Stal Kamyanske,Dynamo Kyiv,1,2,AwayTeam,4.Matchday,"Aug 14, 2016"
24,Olimpik Donetsk,FK Oleksandriya,0,2,AwayTeam,5.Matchday,"Aug 20, 2016"
25,Dynamo Kyiv,Volyn Lutsk,2,1,HomeTeam,5.Matchday,"Aug 20, 2016"
26,Shakhtar Donetsk,Dnipro Dnipropetrovsk,4,0,HomeTeam,5.Matchday,"Aug 21, 2016"
27,Vorskla Poltava,PFK Stal Kamyanske,0,0,Draw,5.Matchday,"Aug 21, 2016"
28,Zorya Lugansk,Karpaty Lviv,2,1,HomeTeam,5.Matchday,"Aug 21, 2016"
29,Zirka Kropyvnytskyi,Chornomorets Odessa,0,1,AwayTeam,5.Matchday,"Aug 21, 2016"
30,Dnipro Dnipropetrovsk,Zorya Lugansk,2,0,HomeTeam,6.Matchday,"Aug 26, 2016"
31,Volyn Lutsk,Chornomorets Odessa,0,1,AwayTeam,6.Matchday,"Aug 27, 2016"
32,Dynamo Kyiv,Vorskla Poltava,0,2,AwayTeam,6.Matchday,"Aug 27, 2016"
33,FK Oleksandriya,Zirka Kropyvnytskyi,4,0,HomeTeam,6.Matchday,"Aug 28, 2016"
34,Karpaty Lviv,Olimpik Donetsk,0,2,AwayTeam,6.Matchday,"Aug 28, 2016"
35,PFK Stal Kamyanske,Shakhtar Donetsk,0,1,AwayTeam,6.Matchday,"Aug 28, 2016"
36,Shakhtar Donetsk,Dynamo Kyiv,1,1,Draw,7.Matchday,"Sep 9, 2016"
37,Zorya Lugansk,PFK Stal Kamyanske,2,2,Draw,7.Matchday,"Sep 10, 2016"
38,Zirka Kropyvnytskyi,Karpaty Lviv,1,0,HomeTeam,7.Matchday,"Sep 11, 2016"
39,Vorskla Poltava,Volyn Lutsk,2,1,HomeTeam,7.Matchday,"Sep 11, 2016"
40,Chornomorets Odessa,FK Oleksandriya,1,0,HomeTeam,7.Matchday,"Sep 11, 2016"
41,Olimpik Donetsk,Dnipro Dnipropetrovsk,3,0,HomeTeam,7.Matchday,"Sep 11, 2016"
42,PFK Stal Kamyanske,Olimpik Donetsk,2,3,AwayTeam,8.Matchday,"Sep 17, 2016"
43,Karpaty Lviv,Chornomorets Odessa,0,0,Draw,8.Matchday,"Sep 17, 2016"
44,Dnipro Dnipropetrovsk,Zirka Kropyvnytskyi,0,1,AwayTeam,8.Matchday,"Sep 17, 2016"
45,Volyn Lutsk,FK Oleksandriya,1,1,Draw,8.Matchday,"Sep 18, 2016"
46,Dynamo Kyiv,Zorya Lugansk,0,1,AwayTeam,8.Matchday,"Sep 18, 2016"
47,Vorskla Poltava,Shakhtar Donetsk,0,1,AwayTeam,8.Matchday,"Sep 18, 2016"
48,Olimpik Donetsk,Dynamo Kyiv,0,4,AwayTeam,9.Matchday,"Sep 24, 2016"
49,Shakhtar Donetsk,Volyn Lutsk,3,0,HomeTeam,9.Matchday,"Sep 24, 2016"
50,Zorya Lugansk,Vorskla Poltava,2,1,HomeTeam,9.Matchday,"Sep 24, 2016"
51,Zirka Kropyvnytskyi,PFK Stal Kamyanske,0,0,Draw,9.Matchday,"Sep 25, 2016"
52,Chornomorets Odessa,Dnipro Dnipropetrovsk,0,0,Draw,9.Matchday,"Sep 25, 2016"
53,FK Oleksandriya,Karpaty Lviv,3,2,HomeTeam,9.Matchday,"Sep 25, 2016"
54,PFK Stal Kamyanske,Chornomorets Odessa,1,2,AwayTeam,10.Matchday,"Oct 1, 2016"
55,Dnipro Dnipropetrovsk,FK Oleksandriya,1,4,AwayTeam,10.Matchday,"Oct 1, 2016"
56,Vorskla Poltava,Olimpik Donetsk,1,2,AwayTeam,10.Matchday,"Oct 1, 2016"
57,Volyn Lutsk,Karpaty Lviv,1,1,Draw,10.Matchday,"Oct 2, 2016"
58,Shakhtar Donetsk,Zorya Lugansk,1,0,HomeTeam,10.Matchday,"Oct 2, 2016"
59,Dynamo Kyiv,Zirka Kropyvnytskyi,2,0,HomeTeam,10.Matchday,"Oct 2, 2016"
60,Olimpik Donetsk,Shakhtar Donetsk,1,1,Draw,11.Matchday,"Oct 15, 2016"
61,Zorya Lugansk,Volyn Lutsk,2,0,HomeTeam,11.Matchday,"Oct 15, 2016"
62,Chornomorets Odessa,Dynamo Kyiv,1,1,Draw,11.Matchday,"Oct 15, 2016"
63,FK Oleksandriya,PFK Stal Kamyanske,2,0,HomeTeam,11.Matchday,"Oct 16, 2016"
64,Zirka Kropyvnytskyi,Vorskla Poltava,2,0,HomeTeam,11.Matchday,"Oct 16, 2016"
65,Karpaty Lviv,Dnipro Dnipropetrovsk,1,1,Draw,11.Matchday,"Oct 16, 2016"
66,Karpaty Lviv,PFK Stal Kamyanske,0,1,AwayTeam,12.Matchday,"Oct 22, 2016"
67,Volyn Lutsk,Dnipro Dnipropetrovsk,3,0,HomeTeam,12.Matchday,"Oct 22, 2016"
68,FK Oleksandriya,Dynamo Kyiv,1,1,Draw,12.Matchday,"Oct 23, 2016"
69,Olimpik Donetsk,Zorya Lugansk,0,2,AwayTeam,12.Matchday,"Oct 23, 2016"
70,Zirka Kropyvnytskyi,Shakhtar Donetsk,0,3,AwayTeam,12.Matchday,"Oct 23, 2016"
71,Chornomorets Odessa,Vorskla Poltava,1,2,AwayTeam,12.Matchday,"Oct 23, 2016"
72,Olimpik Donetsk,Volyn Lutsk,2,1,HomeTeam,13.Matchday,"Oct 29, 2016"
73,Shakhtar Donetsk,Chornomorets Odessa,2,0,HomeTeam,13.Matchday,"Oct 29, 2016"
74,Dynamo Kyiv,Karpaty Lviv,4,1,HomeTeam,13.Matchday,"Oct 29, 2016"
75,Zorya Lugansk,Zirka Kropyvnytskyi,2,1,HomeTeam,13.Matchday,"Oct 30, 2016"
76,Vorskla Poltava,FK Oleksandriya,2,2,Draw,13.Matchday,"Oct 30, 2016"
77,PFK Stal Kamyanske,Dnipro Dnipropetrovsk,1,1,Draw,13.Matchday,"Oct 30, 2016"
78,Volyn Lutsk,PFK Stal Kamyanske,0,1,AwayTeam,14.Matchday,"Nov 4, 2016"
79,Zirka Kropyvnytskyi,Olimpik Donetsk,1,2,AwayTeam,14.Matchday,"Nov 5, 2016"
80,Karpaty Lviv,Vorskla Poltava,1,0,HomeTeam,14.Matchday,"Nov 5, 2016"
81,Chornomorets Odessa,Zorya Lugansk,0,0,Draw,14.Matchday,"Nov 6, 2016"
82,Dnipro Dnipropetrovsk,Dynamo Kyiv,1,2,AwayTeam,14.Matchday,"Nov 6, 2016"
83,FK Oleksandriya,Shakhtar Donetsk,1,2,AwayTeam,14.Matchday,"Nov 6, 2016"
84,Zorya Lugansk,FK Oleksandriya,1,2,AwayTeam,15.Matchday,"Nov 19, 2016"
85,Olimpik Donetsk,Chornomorets Odessa,1,0,HomeTeam,15.Matchday,"Nov 19, 2016"
86,Dynamo Kyiv,PFK Stal Kamyanske,2,1,HomeTeam,15.Matchday,"Nov 19, 2016"
87,Shakhtar Donetsk,Karpaty Lviv,2,1,HomeTeam,15.Matchday,"Nov 19, 2016"
88,Zirka Kropyvnytskyi,Volyn Lutsk,2,0,HomeTeam,15.Matchday,"Nov 20, 2016"
89,Vorskla Poltava,Dnipro Dnipropetrovsk,1,2,AwayTeam,15.Matchday,"Nov 20, 2016"
90,Chornomorets Odessa,Zirka Kropyvnytskyi,2,1,HomeTeam,16.Matchday,"Nov 26, 2016"
91,PFK Stal Kamyanske,Vorskla Poltava,0,1,AwayTeam,16.Matchday,"Nov 26, 2016"
92,Volyn Lutsk,Dynamo Kyiv,1,4,AwayTeam,16.Matchday,"Nov 26, 2016"
93,FK Oleksandriya,Olimpik Donetsk,1,1,Draw,16.Matchday,"Nov 27, 2016"
94,Karpaty Lviv,Zorya Lugansk,2,2,Draw,16.Matchday,"Nov 27, 2016"
95,Dnipro Dnipropetrovsk,Shakhtar Donetsk,0,2,AwayTeam,16.Matchday,"Nov 27, 2016"
96,Vorskla Poltava,Dynamo Kyiv,2,2,Draw,17.Matchday,"Dec 3, 2016"
97,Chornomorets Odessa,Volyn Lutsk,0,0,Draw,17.Matchday,"Dec 3, 2016"
98,Zorya Lugansk,Dnipro Dnipropetrovsk,2,3,AwayTeam,17.Matchday,"Dec 3, 2016"
99,Shakhtar Donetsk,PFK Stal Kamyanske,2,0,HomeTeam,17.Matchday,"Dec 4, 2016"
