,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,IFK Göteborg,Malmö FF,1,1,Draw,1.Matchday,"Apr 1, 2017"
1,Halmstads BK,Östersunds FK,1,0,HomeTeam,1.Matchday,"Apr 1, 2017"
2,AIK,BK Häcken,0,0,Draw,1.Matchday,"Apr 2, 2017"
3,GIF Sundsvall,Athletic Eskilstuna,3,1,HomeTeam,1.Matchday,"Apr 2, 2017"
4,IFK Norrköping,Hammarby IF,2,1,HomeTeam,1.Matchday,"Apr 2, 2017"
5,Kalmar FF,IF Elfsborg,1,5,AwayTeam,1.Matchday,"Apr 3, 2017"
6,Djurgardens IF,IK Sirius,0,2,AwayTeam,1.Matchday,"Apr 3, 2017"
7,Örebro SK,Jönköpings Södra IF,2,1,HomeTeam,1.Matchday,"Apr 3, 2017"
8,Athletic Eskilstuna,Örebro SK,2,2,Draw,2.Matchday,"Apr 8, 2017"
9,Östersunds FK,IFK Norrköping,1,0,HomeTeam,2.Matchday,"Apr 9, 2017"
10,Hammarby IF,Kalmar FF,1,1,Draw,2.Matchday,"Apr 9, 2017"
11,Jönköpings Södra IF,Halmstads BK,2,2,Draw,2.Matchday,"Apr 9, 2017"
12,IK Sirius,IFK Göteborg,0,2,AwayTeam,2.Matchday,"Apr 9, 2017"
13,BK Häcken,Djurgardens IF,0,0,Draw,2.Matchday,"Apr 9, 2017"
14,IF Elfsborg,AIK,1,2,AwayTeam,2.Matchday,"Apr 10, 2017"
15,Malmö FF,GIF Sundsvall,2,0,HomeTeam,2.Matchday,"Apr 11, 2017"
16,Örebro SK,Östersunds FK,2,1,HomeTeam,3.Matchday,"Apr 16, 2017"
17,Halmstads BK,Malmö FF,0,3,AwayTeam,3.Matchday,"Apr 16, 2017"
18,GIF Sundsvall,BK Häcken,1,2,AwayTeam,3.Matchday,"Apr 16, 2017"
19,Djurgardens IF,IF Elfsborg,3,0,HomeTeam,3.Matchday,"Apr 16, 2017"
20,AIK,Hammarby IF,1,2,AwayTeam,3.Matchday,"Apr 17, 2017"
21,Kalmar FF,Jönköpings Södra IF,1,3,AwayTeam,3.Matchday,"Apr 17, 2017"
