,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Willem II Tilburg,NAC Breda,1,1,Draw,1.Matchday,"Aug 10, 2012"
1,RKC Waalwijk,PSV Eindhoven,3,2,HomeTeam,1.Matchday,"Aug 11, 2012"
2,Roda JC Kerkrade,PEC Zwolle,1,1,Draw,1.Matchday,"Aug 11, 2012"
3,Heracles Almelo,VVV-Venlo,1,1,Draw,1.Matchday,"Aug 11, 2012"
4,FC Utrecht,Feyenoord Rotterdam,0,1,AwayTeam,1.Matchday,"Aug 12, 2012"
5,FC Twente Enschede,FC Groningen,4,1,HomeTeam,1.Matchday,"Aug 12, 2012"
6,Vitesse Arnhem,ADO Den Haag,2,2,Draw,1.Matchday,"Aug 12, 2012"
7,SC Heerenveen,NEC Nijmegen,0,2,AwayTeam,1.Matchday,"Aug 12, 2012"
8,Ajax Amsterdam,AZ Alkmaar,2,2,Draw,1.Matchday,"Aug 12, 2012"
9,PSV Eindhoven,Roda JC Kerkrade,5,0,HomeTeam,2.Matchday,"Aug 18, 2012"
10,NAC Breda,FC Twente Enschede,0,1,AwayTeam,2.Matchday,"Aug 18, 2012"
11,PEC Zwolle,Vitesse Arnhem,0,1,AwayTeam,2.Matchday,"Aug 18, 2012"
12,VVV-Venlo,FC Utrecht,1,3,AwayTeam,2.Matchday,"Aug 18, 2012"
13,Feyenoord Rotterdam,SC Heerenveen,1,1,Draw,2.Matchday,"Aug 18, 2012"
14,FC Groningen,Willem II Tilburg,1,1,Draw,2.Matchday,"Aug 19, 2012"
15,AZ Alkmaar,Heracles Almelo,3,1,HomeTeam,2.Matchday,"Aug 19, 2012"
16,ADO Den Haag,RKC Waalwijk,2,2,Draw,2.Matchday,"Aug 19, 2012"
17,NEC Nijmegen,Ajax Amsterdam,1,6,AwayTeam,2.Matchday,"Aug 19, 2012"
18,RKC Waalwijk,Roda JC Kerkrade,1,0,HomeTeam,3.Matchday,"Aug 24, 2012"
19,FC Utrecht,PEC Zwolle,1,1,Draw,3.Matchday,"Aug 25, 2012"
20,VVV-Venlo,ADO Den Haag,2,4,AwayTeam,3.Matchday,"Aug 25, 2012"
21,Ajax Amsterdam,NAC Breda,5,0,HomeTeam,3.Matchday,"Aug 25, 2012"
22,AZ Alkmaar,SC Heerenveen,0,0,Draw,3.Matchday,"Aug 26, 2012"
23,Heracles Almelo,Feyenoord Rotterdam,1,2,AwayTeam,3.Matchday,"Aug 26, 2012"
24,Willem II Tilburg,Vitesse Arnhem,0,2,AwayTeam,3.Matchday,"Aug 26, 2012"
25,NEC Nijmegen,FC Twente Enschede,1,3,AwayTeam,3.Matchday,"Aug 26, 2012"
26,FC Groningen,PSV Eindhoven,1,3,AwayTeam,3.Matchday,"Aug 26, 2012"
27,ADO Den Haag,FC Groningen,0,1,AwayTeam,4.Matchday,"Aug 31, 2012"
28,Roda JC Kerkrade,Willem II Tilburg,3,0,HomeTeam,4.Matchday,"Sep 1, 2012"
29,PEC Zwolle,NEC Nijmegen,0,4,AwayTeam,4.Matchday,"Sep 1, 2012"
30,RKC Waalwijk,Heracles Almelo,1,1,Draw,4.Matchday,"Sep 1, 2012"
31,NAC Breda,FC Utrecht,1,1,Draw,4.Matchday,"Sep 1, 2012"
32,Vitesse Arnhem,Feyenoord Rotterdam,1,0,HomeTeam,4.Matchday,"Sep 2, 2012"
33,FC Twente Enschede,VVV-Venlo,1,0,HomeTeam,4.Matchday,"Sep 2, 2012"
34,PSV Eindhoven,AZ Alkmaar,5,1,HomeTeam,4.Matchday,"Sep 2, 2012"
35,SC Heerenveen,Ajax Amsterdam,2,2,Draw,4.Matchday,"Sep 2, 2012"
36,Ajax Amsterdam,RKC Waalwijk,2,0,HomeTeam,5.Matchday,"Sep 15, 2012"
37,Willem II Tilburg,FC Twente Enschede,2,6,AwayTeam,5.Matchday,"Sep 15, 2012"
38,SC Heerenveen,ADO Den Haag,1,3,AwayTeam,5.Matchday,"Sep 15, 2012"
39,VVV-Venlo,NEC Nijmegen,2,2,Draw,5.Matchday,"Sep 15, 2012"
40,Feyenoord Rotterdam,PEC Zwolle,2,0,HomeTeam,5.Matchday,"Sep 15, 2012"
41,Heracles Almelo,NAC Breda,2,1,HomeTeam,5.Matchday,"Sep 16, 2012"
42,AZ Alkmaar,Roda JC Kerkrade,4,0,HomeTeam,5.Matchday,"Sep 16, 2012"
43,FC Utrecht,PSV Eindhoven,1,0,HomeTeam,5.Matchday,"Sep 16, 2012"
44,FC Groningen,Vitesse Arnhem,0,3,AwayTeam,5.Matchday,"Sep 16, 2012"
45,Roda JC Kerkrade,FC Utrecht,0,1,AwayTeam,6.Matchday,"Sep 21, 2012"
46,PEC Zwolle,FC Groningen,1,2,AwayTeam,6.Matchday,"Sep 22, 2012"
47,RKC Waalwijk,VVV-Venlo,1,1,Draw,6.Matchday,"Sep 22, 2012"
48,Vitesse Arnhem,Heracles Almelo,1,1,Draw,6.Matchday,"Sep 22, 2012"
49,NEC Nijmegen,Willem II Tilburg,0,0,Draw,6.Matchday,"Sep 22, 2012"
50,ADO Den Haag,Ajax Amsterdam,1,1,Draw,6.Matchday,"Sep 23, 2012"
51,FC Twente Enschede,SC Heerenveen,1,0,HomeTeam,6.Matchday,"Sep 23, 2012"
52,NAC Breda,AZ Alkmaar,2,1,HomeTeam,6.Matchday,"Sep 23, 2012"
53,PSV Eindhoven,Feyenoord Rotterdam,3,0,HomeTeam,6.Matchday,"Sep 23, 2012"
54,SC Heerenveen,NAC Breda,2,0,HomeTeam,7.Matchday,"Sep 29, 2012"
55,Feyenoord Rotterdam,NEC Nijmegen,5,1,HomeTeam,7.Matchday,"Sep 29, 2012"
56,FC Utrecht,Vitesse Arnhem,1,2,AwayTeam,7.Matchday,"Sep 29, 2012"
57,Heracles Almelo,ADO Den Haag,3,3,Draw,7.Matchday,"Sep 29, 2012"
58,Ajax Amsterdam,FC Twente Enschede,1,0,HomeTeam,7.Matchday,"Sep 29, 2012"
