,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,KF Vllaznia,KF Laçi,3,1,HomeTeam,1.Matchday,"Sep 10, 2011"
1,FK Bylis Ballsh,Shkumbini Peqin,5,2,HomeTeam,1.Matchday,"Sep 10, 2011"
2,KF Skënderbeu,FK Tomori Berat,0,0,Draw,1.Matchday,"Sep 10, 2011"
3,KF Apolonia Fier,FK Dinamo Tirana,2,0,HomeTeam,1.Matchday,"Sep 11, 2011"
4,Flamurtari FC,FC Kamza,2,1,HomeTeam,1.Matchday,"Sep 11, 2011"
5,KS Kastrioti Krujë,KF Pogradeci,4,0,HomeTeam,1.Matchday,"Sep 12, 2011"
6,KF Tirana,KF Teuta,0,1,AwayTeam,1.Matchday,"Sep 12, 2011"
7,KF Laçi,FK Bylis Ballsh,2,2,Draw,2.Matchday,"Sep 16, 2011"
8,FC Kamza,KF Vllaznia,1,0,HomeTeam,2.Matchday,"Sep 16, 2011"
9,KF Pogradeci,FK Tomori Berat,1,0,HomeTeam,2.Matchday,"Sep 17, 2011"
10,Shkumbini Peqin,KF Apolonia Fier,2,0,HomeTeam,2.Matchday,"Sep 17, 2011"
11,KS Kastrioti Krujë,KF Tirana,2,3,AwayTeam,2.Matchday,"Sep 17, 2011"
12,KF Teuta,Flamurtari FC,1,0,HomeTeam,2.Matchday,"Sep 17, 2011"
13,FK Dinamo Tirana,KF Skënderbeu,0,0,Draw,2.Matchday,"Sep 18, 2011"
14,KF Apolonia Fier,KF Laçi,1,1,Draw,3.Matchday,"Sep 24, 2011"
15,KF Skënderbeu,Shkumbini Peqin,3,1,HomeTeam,3.Matchday,"Sep 24, 2011"
16,Flamurtari FC,KS Kastrioti Krujë,3,1,HomeTeam,3.Matchday,"Sep 25, 2011"
17,KF Tirana,KF Pogradeci,3,1,HomeTeam,3.Matchday,"Sep 25, 2011"
18,FK Bylis Ballsh,FC Kamza,2,1,HomeTeam,3.Matchday,"Sep 25, 2011"
19,FK Tomori Berat,FK Dinamo Tirana,2,1,HomeTeam,3.Matchday,"Sep 25, 2011"
20,KF Vllaznia,KF Teuta,3,1,HomeTeam,3.Matchday,"Sep 25, 2011"
21,KF Pogradeci,FK Dinamo Tirana,1,0,HomeTeam,4.Matchday,"Oct 1, 2011"
22,Shkumbini Peqin,FK Tomori Berat,6,2,HomeTeam,4.Matchday,"Oct 1, 2011"
23,FC Kamza,KF Apolonia Fier,0,1,AwayTeam,4.Matchday,"Oct 1, 2011"
24,KS Kastrioti Krujë,KF Vllaznia,2,1,HomeTeam,4.Matchday,"Oct 2, 2011"
25,KF Laçi,KF Skënderbeu,2,1,HomeTeam,4.Matchday,"Oct 2, 2011"
26,KF Tirana,Flamurtari FC,2,0,HomeTeam,4.Matchday,"Oct 2, 2011"
27,KF Teuta,FK Bylis Ballsh,1,0,HomeTeam,4.Matchday,"Oct 3, 2011"
28,Flamurtari FC,KF Pogradeci,2,0,HomeTeam,5.Matchday,"Oct 15, 2011"
29,FK Bylis Ballsh,KS Kastrioti Krujë,0,1,AwayTeam,5.Matchday,"Oct 15, 2011"
30,FK Tomori Berat,KF Laçi,0,1,AwayTeam,5.Matchday,"Oct 15, 2011"
31,KF Vllaznia,KF Tirana,2,2,Draw,5.Matchday,"Oct 15, 2011"
32,KF Skënderbeu,FC Kamza,0,0,Draw,5.Matchday,"Oct 15, 2011"
33,FK Dinamo Tirana,Shkumbini Peqin,0,0,Draw,5.Matchday,"Oct 16, 2011"
34,KF Apolonia Fier,KF Teuta,0,1,AwayTeam,5.Matchday,"Oct 16, 2011"
35,KF Pogradeci,Shkumbini Peqin,0,0,Draw,6.Matchday,"Oct 22, 2011"
36,KF Laçi,FK Dinamo Tirana,1,0,HomeTeam,6.Matchday,"Oct 22, 2011"
37,FC Kamza,FK Tomori Berat,2,1,HomeTeam,6.Matchday,"Oct 22, 2011"
38,KF Teuta,KF Skënderbeu,0,0,Draw,6.Matchday,"Oct 22, 2011"
39,KS Kastrioti Krujë,KF Apolonia Fier,2,0,HomeTeam,6.Matchday,"Oct 22, 2011"
40,KF Tirana,FK Bylis Ballsh,3,2,HomeTeam,6.Matchday,"Oct 22, 2011"
41,Flamurtari FC,KF Vllaznia,1,0,HomeTeam,6.Matchday,"Oct 22, 2011"
42,KF Vllaznia,KF Pogradeci,1,0,HomeTeam,7.Matchday,"Oct 29, 2011"
43,FK Bylis Ballsh,Flamurtari FC,1,3,AwayTeam,7.Matchday,"Oct 29, 2011"
44,KF Apolonia Fier,KF Tirana,1,2,AwayTeam,7.Matchday,"Oct 29, 2011"
45,KF Skënderbeu,KS Kastrioti Krujë,1,0,HomeTeam,7.Matchday,"Oct 29, 2011"
46,FK Tomori Berat,KF Teuta,0,2,AwayTeam,7.Matchday,"Oct 29, 2011"
47,FK Dinamo Tirana,FC Kamza,0,2,AwayTeam,7.Matchday,"Oct 29, 2011"
48,Shkumbini Peqin,KF Laçi,1,1,Draw,7.Matchday,"Oct 29, 2011"
49,KF Pogradeci,KF Laçi,3,1,HomeTeam,8.Matchday,"Nov 5, 2011"
50,FC Kamza,Shkumbini Peqin,1,0,HomeTeam,8.Matchday,"Nov 5, 2011"
51,KF Teuta,FK Dinamo Tirana,2,0,HomeTeam,8.Matchday,"Nov 5, 2011"
52,KS Kastrioti Krujë,FK Tomori Berat,3,1,HomeTeam,8.Matchday,"Nov 5, 2011"
53,KF Tirana,KF Skënderbeu,0,0,Draw,8.Matchday,"Nov 5, 2011"
54,Flamurtari FC,KF Apolonia Fier,1,1,Draw,8.Matchday,"Nov 5, 2011"
55,KF Vllaznia,FK Bylis Ballsh,3,3,Draw,8.Matchday,"Nov 5, 2011"
56,FK Bylis Ballsh,KF Pogradeci,1,0,HomeTeam,9.Matchday,"Nov 19, 2011"
57,KF Apolonia Fier,KF Vllaznia,1,4,AwayTeam,9.Matchday,"Nov 19, 2011"
58,KF Skënderbeu,Flamurtari FC,2,1,HomeTeam,9.Matchday,"Nov 19, 2011"
