,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,AZAL PFK Baku,Neftchi Baku,0,2,AwayTeam,1.Matchday,"Aug 6, 2016"
1,Zira FC,Sumgayit PFC,0,1,AwayTeam,1.Matchday,"Aug 6, 2016"
2,FK Inter Baku,Qarabağ Ağdam,2,1,HomeTeam,1.Matchday,"Aug 7, 2016"
3,FK Qabala,Kapaz PFK,2,0,HomeTeam,1.Matchday,"Aug 8, 2016"
4,Sumgayit PFC,Qarabağ Ağdam,0,2,AwayTeam,2.Matchday,"Aug 11, 2016"
5,FK Inter Baku,FK Qabala,0,0,Draw,2.Matchday,"Aug 12, 2016"
6,Kapaz PFK,AZAL PFK Baku,0,0,Draw,2.Matchday,"Aug 13, 2016"
7,Neftchi Baku,Zira FC,0,1,AwayTeam,2.Matchday,"Aug 14, 2016"
8,Zira FC,AZAL PFK Baku,3,1,HomeTeam,3.Matchday,"Aug 19, 2016"
9,FK Inter Baku,Kapaz PFK,2,2,Draw,3.Matchday,"Aug 19, 2016"
10,Qarabağ Ağdam,Neftchi Baku,3,0,HomeTeam,3.Matchday,"Aug 21, 2016"
11,FK Qabala,Sumgayit PFC,2,0,HomeTeam,3.Matchday,"Sep 22, 2016"
12,Qarabağ Ağdam,AZAL PFK Baku,6,0,HomeTeam,4.Matchday,"Sep 9, 2016"
13,Neftchi Baku,FK Qabala,0,8,AwayTeam,4.Matchday,"Sep 10, 2016"
14,Kapaz PFK,Zira FC,2,0,HomeTeam,4.Matchday,"Sep 11, 2016"
15,Sumgayit PFC,FK Inter Baku,1,2,AwayTeam,4.Matchday,"Sep 11, 2016"
16,Sumgayit PFC,Kapaz PFK,1,1,Draw,5.Matchday,"Sep 18, 2016"
17,FK Inter Baku,Neftchi Baku,2,1,HomeTeam,5.Matchday,"Sep 18, 2016"
18,FK Qabala,AZAL PFK Baku,3,0,HomeTeam,5.Matchday,"Sep 19, 2016"
19,Qarabağ Ağdam,Zira FC,2,0,HomeTeam,5.Matchday,"Sep 19, 2016"
20,AZAL PFK Baku,FK Inter Baku,1,3,AwayTeam,6.Matchday,"Sep 24, 2016"
21,Kapaz PFK,Qarabağ Ağdam,1,1,Draw,6.Matchday,"Sep 25, 2016"
22,Zira FC,FK Qabala,0,2,AwayTeam,6.Matchday,"Sep 25, 2016"
23,Neftchi Baku,Sumgayit PFC,1,2,AwayTeam,6.Matchday,"Sep 27, 2016"
24,FK Inter Baku,Zira FC,1,1,Draw,7.Matchday,"Sep 30, 2016"
25,Sumgayit PFC,AZAL PFK Baku,1,1,Draw,7.Matchday,"Oct 1, 2016"
26,Neftchi Baku,Kapaz PFK,2,0,HomeTeam,7.Matchday,"Oct 1, 2016"
27,FK Qabala,Qarabağ Ağdam,2,0,HomeTeam,7.Matchday,"Oct 2, 2016"
28,FK Inter Baku,FK Qabala,1,1,Draw,8.Matchday,"Oct 15, 2016"
29,Qarabağ Ağdam,Sumgayit PFC,3,0,HomeTeam,8.Matchday,"Oct 15, 2016"
30,AZAL PFK Baku,Kapaz PFK,0,1,AwayTeam,8.Matchday,"Oct 16, 2016"
31,Zira FC,Neftchi Baku,2,0,HomeTeam,8.Matchday,"Oct 16, 2016"
32,Kapaz PFK,FK Inter Baku,0,0,Draw,9.Matchday,"Oct 23, 2016"
33,AZAL PFK Baku,Zira FC,1,1,Draw,9.Matchday,"Oct 24, 2016"
34,Sumgayit PFC,FK Qabala,2,2,Draw,9.Matchday,"Oct 25, 2016"
35,Neftchi Baku,Qarabağ Ağdam,0,2,AwayTeam,9.Matchday,"Oct 25, 2016"
36,FK Qabala,Neftchi Baku,4,1,HomeTeam,10.Matchday,"Oct 29, 2016"
37,AZAL PFK Baku,Qarabağ Ağdam,0,1,AwayTeam,10.Matchday,"Oct 29, 2016"
38,Zira FC,Kapaz PFK,2,0,HomeTeam,10.Matchday,"Oct 30, 2016"
39,FK Inter Baku,Sumgayit PFC,3,1,HomeTeam,10.Matchday,"Oct 30, 2016"
40,Kapaz PFK,Sumgayit PFC,0,0,Draw,11.Matchday,"Nov 5, 2016"
41,Neftchi Baku,FK Inter Baku,2,1,HomeTeam,11.Matchday,"Nov 5, 2016"
42,AZAL PFK Baku,FK Qabala,0,0,Draw,11.Matchday,"Nov 6, 2016"
43,Zira FC,Qarabağ Ağdam,0,2,AwayTeam,11.Matchday,"Nov 6, 2016"
44,FK Qabala,Zira FC,1,0,HomeTeam,12.Matchday,"Nov 19, 2016"
45,Qarabağ Ağdam,Kapaz PFK,1,0,HomeTeam,12.Matchday,"Nov 19, 2016"
46,Sumgayit PFC,Neftchi Baku,2,0,HomeTeam,12.Matchday,"Nov 20, 2016"
47,FK Inter Baku,AZAL PFK Baku,3,0,HomeTeam,12.Matchday,"Nov 20, 2016"
48,Kapaz PFK,Neftchi Baku,2,0,HomeTeam,13.Matchday,"Nov 27, 2016"
49,AZAL PFK Baku,Sumgayit PFC,1,1,Draw,13.Matchday,"Nov 27, 2016"
50,Zira FC,FK Inter Baku,1,1,Draw,13.Matchday,"Nov 28, 2016"
51,Qarabağ Ağdam,FK Qabala,2,1,HomeTeam,13.Matchday,"Nov 29, 2016"
52,Kapaz PFK,FK Qabala,1,2,AwayTeam,14.Matchday,"Dec 17, 2016"
53,Neftchi Baku,AZAL PFK Baku,0,1,AwayTeam,14.Matchday,"Dec 17, 2016"
54,Sumgayit PFC,Zira FC,1,0,HomeTeam,14.Matchday,"Dec 17, 2016"
55,Qarabağ Ağdam,FK Inter Baku,0,0,Draw,14.Matchday,"Dec 17, 2016"
56,FK Qabala,Sumgayit PFC,1,1,Draw,15.Matchday,"Jan 28, 2017"
57,FK Inter Baku,Kapaz PFK,4,1,HomeTeam,15.Matchday,"Jan 28, 2017"
58,Zira FC,AZAL PFK Baku,2,1,HomeTeam,15.Matchday,"Jan 29, 2017"
59,Qarabağ Ağdam,Neftchi Baku,1,1,Draw,15.Matchday,"Jan 29, 2017"
60,AZAL PFK Baku,Qarabağ Ağdam,1,2,AwayTeam,16.Matchday,"Feb 3, 2017"
61,Neftchi Baku,FK Qabala,0,1,AwayTeam,16.Matchday,"Feb 3, 2017"
62,Zira FC,Kapaz PFK,1,0,HomeTeam,16.Matchday,"Feb 4, 2017"
63,Sumgayit PFC,FK Inter Baku,2,2,Draw,16.Matchday,"Feb 4, 2017"
64,FK Qabala,AZAL PFK Baku,2,0,HomeTeam,17.Matchday,"Feb 8, 2017"
65,Qarabağ Ağdam,Zira FC,2,0,HomeTeam,17.Matchday,"Feb 8, 2017"
66,Sumgayit PFC,Kapaz PFK,3,1,HomeTeam,17.Matchday,"Feb 9, 2017"
67,FK Inter Baku,Neftchi Baku,1,3,AwayTeam,17.Matchday,"Feb 9, 2017"
68,Kapaz PFK,Qarabağ Ağdam,0,1,AwayTeam,18.Matchday,"Feb 12, 2017"
69,Zira FC,FK Qabala,2,2,Draw,18.Matchday,"Feb 12, 2017"
70,AZAL PFK Baku,FK Inter Baku,0,1,AwayTeam,18.Matchday,"Feb 13, 2017"
71,Neftchi Baku,Sumgayit PFC,1,0,HomeTeam,18.Matchday,"Feb 13, 2017"
72,FK Inter Baku,Zira FC,1,1,Draw,19.Matchday,"Feb 18, 2017"
73,Neftchi Baku,Kapaz PFK,0,0,Draw,19.Matchday,"Feb 18, 2017"
74,Sumgayit PFC,AZAL PFK Baku,1,0,HomeTeam,19.Matchday,"Feb 19, 2017"
75,FK Qabala,Qarabağ Ağdam,2,0,HomeTeam,19.Matchday,"Feb 19, 2017"
76,AZAL PFK Baku,Neftchi Baku,0,1,AwayTeam,20.Matchday,"Feb 27, 2017"
77,Zira FC,Sumgayit PFC,1,0,HomeTeam,20.Matchday,"Feb 27, 2017"
78,Kapaz PFK,FK Qabala,1,1,Draw,20.Matchday,"Feb 28, 2017"
79,Qarabağ Ağdam,FK Inter Baku,0,1,AwayTeam,20.Matchday,"Feb 28, 2017"
80,Sumgayit PFC,Qarabağ Ağdam,0,4,AwayTeam,21.Matchday,"Mar 4, 2017"
81,FK Inter Baku,FK Qabala,0,2,AwayTeam,21.Matchday,"Mar 4, 2017"
82,Kapaz PFK,AZAL PFK Baku,1,1,Draw,21.Matchday,"Mar 5, 2017"
83,Neftchi Baku,Zira FC,1,2,AwayTeam,21.Matchday,"Mar 5, 2017"
84,Kapaz PFK,Zira FC,1,0,HomeTeam,22.Matchday,"Mar 13, 2017"
85,FK Inter Baku,Sumgayit PFC,1,0,HomeTeam,22.Matchday,"Mar 13, 2017"
86,Qarabağ Ağdam,AZAL PFK Baku,1,0,HomeTeam,22.Matchday,"Mar 14, 2017"
87,Neftchi Baku,FK Qabala,1,0,HomeTeam,22.Matchday,"Mar 14, 2017"
88,Kapaz PFK,Sumgayit PFC,1,0,HomeTeam,23.Matchday,"Mar 18, 2017"
89,Neftchi Baku,FK Inter Baku,2,1,HomeTeam,23.Matchday,"Mar 18, 2017"
90,AZAL PFK Baku,FK Qabala,1,1,Draw,23.Matchday,"Mar 19, 2017"
91,Zira FC,Qarabağ Ağdam,0,0,Draw,23.Matchday,"Mar 19, 2017"
92,Sumgayit PFC,Neftchi Baku,2,0,HomeTeam,24.Matchday,"Apr 2, 2017"
93,FK Inter Baku,AZAL PFK Baku,2,1,HomeTeam,24.Matchday,"Apr 2, 2017"
94,FK Qabala,Zira FC,1,1,Draw,24.Matchday,"Apr 2, 2017"
95,Qarabağ Ağdam,Kapaz PFK,2,1,HomeTeam,24.Matchday,"Apr 2, 2017"
96,Kapaz PFK,Neftchi Baku,2,0,HomeTeam,25.Matchday,"Apr 9, 2017"
97,Qarabağ Ağdam,FK Qabala,0,0,Draw,25.Matchday,"Apr 9, 2017"
98,Zira FC,FK Inter Baku,1,1,Draw,25.Matchday,"Apr 10, 2017"
99,AZAL PFK Baku,Sumgayit PFC,1,2,AwayTeam,25.Matchday,"Apr 10, 2017"
100,Sumgayit PFC,Zira FC,1,1,Draw,26.Matchday,"Apr 15, 2017"
101,Neftchi Baku,AZAL PFK Baku,4,0,HomeTeam,26.Matchday,"Apr 15, 2017"
102,Kapaz PFK,FK Qabala,2,0,HomeTeam,26.Matchday,"Apr 16, 2017"
103,FK Inter Baku,Qarabağ Ağdam,0,3,AwayTeam,26.Matchday,"Apr 16, 2017"
104,Qarabağ Ağdam,Sumgayit PFC,2,1,HomeTeam,27.Matchday,"Apr 23, 2017"
105,Zira FC,Neftchi Baku,2,2,Draw,27.Matchday,"Apr 23, 2017"
106,AZAL PFK Baku,Kapaz PFK,1,2,AwayTeam,27.Matchday,"Apr 23, 2017"
107,FK Qabala,FK Inter Baku,4,3,HomeTeam,27.Matchday,"Apr 24, 2017"
108,AZAL PFK Baku,Zira FC,0,3,AwayTeam,28.Matchday,"Apr 29, 2017"
109,Sumgayit PFC,FK Qabala,2,1,HomeTeam,28.Matchday,"Apr 29, 2017"
110,Kapaz PFK,FK Inter Baku,1,0,HomeTeam,28.Matchday,"Apr 29, 2017"
111,Neftchi Baku,Qarabağ Ağdam,1,2,AwayTeam,28.Matchday,"Apr 29, 2017"
