,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Gandzasar Kapan,MIKA Aschtarak,2,1,HomeTeam,1.Matchday,"Aug 2, 2014"
1,Alashkert Yerevan,FC Ararat Yerevan,3,2,HomeTeam,1.Matchday,"Aug 3, 2014"
2,FC Shirak Gyumri,FC Banants Yerevan,2,0,HomeTeam,1.Matchday,"Aug 27, 2014"
3,FC Pyunik Erewan,FC Ulisses Yerevan,0,2,AwayTeam,1.Matchday,"Aug 27, 2014"
4,MIKA Aschtarak,Alashkert Yerevan,0,0,Draw,2.Matchday,"Aug 9, 2014"
5,FC Ararat Yerevan,FC Shirak Gyumri,0,2,AwayTeam,2.Matchday,"Aug 9, 2014"
6,FC Ulisses Yerevan,FC Banants Yerevan,1,0,HomeTeam,2.Matchday,"Aug 10, 2014"
7,FC Pyunik Erewan,Gandzasar Kapan,2,0,HomeTeam,2.Matchday,"Aug 10, 2014"
8,Alashkert Yerevan,FC Pyunik Erewan,0,2,AwayTeam,3.Matchday,"Aug 16, 2014"
9,Gandzasar Kapan,FC Ulisses Yerevan,0,0,Draw,3.Matchday,"Aug 16, 2014"
10,FC Banants Yerevan,FC Ararat Yerevan,3,0,HomeTeam,3.Matchday,"Aug 17, 2014"
11,FC Shirak Gyumri,MIKA Aschtarak,1,0,HomeTeam,3.Matchday,"Aug 17, 2014"
12,FC Ulisses Yerevan,FC Ararat Yerevan,2,0,HomeTeam,4.Matchday,"Aug 23, 2014"
13,MIKA Aschtarak,FC Banants Yerevan,1,1,Draw,4.Matchday,"Aug 23, 2014"
14,Gandzasar Kapan,Alashkert Yerevan,1,0,HomeTeam,4.Matchday,"Aug 24, 2014"
15,FC Pyunik Erewan,FC Shirak Gyumri,1,0,HomeTeam,4.Matchday,"Aug 24, 2014"
16,FC Ararat Yerevan,MIKA Aschtarak,2,0,HomeTeam,5.Matchday,"Aug 30, 2014"
17,Alashkert Yerevan,FC Ulisses Yerevan,0,2,AwayTeam,5.Matchday,"Aug 31, 2014"
18,FC Banants Yerevan,FC Pyunik Erewan,2,3,AwayTeam,5.Matchday,"Nov 18, 2014"
19,FC Shirak Gyumri,Gandzasar Kapan,1,0,HomeTeam,5.Matchday,"Nov 18, 2014"
20,Alashkert Yerevan,FC Shirak Gyumri,2,0,HomeTeam,6.Matchday,"Sep 13, 2014"
21,FC Ulisses Yerevan,MIKA Aschtarak,3,1,HomeTeam,6.Matchday,"Sep 13, 2014"
22,FC Pyunik Erewan,FC Ararat Yerevan,4,0,HomeTeam,6.Matchday,"Sep 13, 2014"
23,Gandzasar Kapan,FC Banants Yerevan,3,1,HomeTeam,6.Matchday,"Sep 14, 2014"
24,FC Shirak Gyumri,FC Ulisses Yerevan,1,2,AwayTeam,7.Matchday,"Sep 20, 2014"
25,FC Banants Yerevan,Alashkert Yerevan,1,0,HomeTeam,7.Matchday,"Sep 20, 2014"
26,MIKA Aschtarak,FC Pyunik Erewan,1,1,Draw,7.Matchday,"Sep 21, 2014"
27,FC Ararat Yerevan,Gandzasar Kapan,1,5,AwayTeam,7.Matchday,"Sep 21, 2014"
28,FC Ulisses Yerevan,FC Pyunik Erewan,2,1,HomeTeam,8.Matchday,"Sep 27, 2014"
29,MIKA Aschtarak,Gandzasar Kapan,1,1,Draw,8.Matchday,"Sep 27, 2014"
30,FC Banants Yerevan,FC Shirak Gyumri,1,1,Draw,8.Matchday,"Sep 28, 2014"
31,FC Ararat Yerevan,Alashkert Yerevan,2,1,HomeTeam,8.Matchday,"Sep 28, 2014"
32,FC Banants Yerevan,FC Ulisses Yerevan,0,2,AwayTeam,9.Matchday,"Oct 4, 2014"
33,FC Shirak Gyumri,FC Ararat Yerevan,3,2,HomeTeam,9.Matchday,"Oct 4, 2014"
34,Gandzasar Kapan,FC Pyunik Erewan,3,4,AwayTeam,9.Matchday,"Oct 5, 2014"
35,Alashkert Yerevan,MIKA Aschtarak,2,0,HomeTeam,9.Matchday,"Oct 5, 2014"
36,FC Pyunik Erewan,Alashkert Yerevan,3,3,Draw,10.Matchday,"Oct 18, 2014"
37,FC Ulisses Yerevan,Gandzasar Kapan,7,1,HomeTeam,10.Matchday,"Oct 18, 2014"
38,MIKA Aschtarak,FC Shirak Gyumri,3,1,HomeTeam,10.Matchday,"Oct 19, 2014"
39,FC Ararat Yerevan,FC Banants Yerevan,4,6,AwayTeam,10.Matchday,"Oct 19, 2014"
40,FC Banants Yerevan,MIKA Aschtarak,0,2,AwayTeam,11.Matchday,"Oct 25, 2014"
41,FC Ararat Yerevan,FC Ulisses Yerevan,2,3,AwayTeam,11.Matchday,"Oct 25, 2014"
42,Alashkert Yerevan,Gandzasar Kapan,1,0,HomeTeam,11.Matchday,"Oct 26, 2014"
43,FC Shirak Gyumri,FC Pyunik Erewan,0,0,Draw,11.Matchday,"Oct 26, 2014"
44,Gandzasar Kapan,FC Shirak Gyumri,0,3,AwayTeam,12.Matchday,"Nov 1, 2014"
45,FC Ulisses Yerevan,Alashkert Yerevan,5,1,HomeTeam,12.Matchday,"Nov 1, 2014"
46,MIKA Aschtarak,FC Ararat Yerevan,3,1,HomeTeam,12.Matchday,"Nov 2, 2014"
47,FC Pyunik Erewan,FC Banants Yerevan,1,0,HomeTeam,12.Matchday,"Nov 2, 2014"
48,MIKA Aschtarak,FC Ulisses Yerevan,3,0,HomeTeam,13.Matchday,"Nov 8, 2014"
49,FC Ararat Yerevan,FC Pyunik Erewan,0,3,AwayTeam,13.Matchday,"Nov 8, 2014"
