,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,SK Sturm Graz,Red Bull Salzburg,0,2,AwayTeam,1.Matchday,"Jul 21, 2012"
1,SV Mattersburg,SC Wiener Neustadt,2,0,HomeTeam,1.Matchday,"Jul 21, 2012"
2,Rapid Vienna,FC Wacker Innsbruck,4,0,HomeTeam,1.Matchday,"Jul 21, 2012"
3,FC Admira Wacker Mödling,SV Ried,0,2,AwayTeam,1.Matchday,"Jul 22, 2012"
4,Wolfsberger AC,Austria Vienna,0,1,AwayTeam,1.Matchday,"Jul 25, 2012"
5,Austria Vienna,SK Sturm Graz,0,1,AwayTeam,2.Matchday,"Jul 28, 2012"
6,Red Bull Salzburg,SV Mattersburg,3,2,HomeTeam,2.Matchday,"Jul 28, 2012"
7,SC Wiener Neustadt,Rapid Vienna,0,1,AwayTeam,2.Matchday,"Jul 28, 2012"
8,FC Wacker Innsbruck,FC Admira Wacker Mödling,1,2,AwayTeam,2.Matchday,"Jul 29, 2012"
9,SV Ried,Wolfsberger AC,0,2,AwayTeam,2.Matchday,"Jul 29, 2012"
10,SV Mattersburg,SK Sturm Graz,3,1,HomeTeam,3.Matchday,"Aug 4, 2012"
11,Wolfsberger AC,Red Bull Salzburg,0,2,AwayTeam,3.Matchday,"Aug 4, 2012"
12,Rapid Vienna,Austria Vienna,0,3,AwayTeam,3.Matchday,"Aug 5, 2012"
13,SV Ried,FC Wacker Innsbruck,2,0,HomeTeam,3.Matchday,"Aug 5, 2012"
14,FC Admira Wacker Mödling,SC Wiener Neustadt,4,0,HomeTeam,3.Matchday,"Aug 5, 2012"
15,FC Wacker Innsbruck,SV Mattersburg,2,1,HomeTeam,4.Matchday,"Aug 11, 2012"
16,SK Sturm Graz,Wolfsberger AC,4,1,HomeTeam,4.Matchday,"Aug 11, 2012"
17,Red Bull Salzburg,Rapid Vienna,0,2,AwayTeam,4.Matchday,"Aug 12, 2012"
18,SC Wiener Neustadt,SV Ried,2,3,AwayTeam,4.Matchday,"Aug 12, 2012"
19,Austria Vienna,FC Admira Wacker Mödling,1,0,HomeTeam,4.Matchday,"Aug 12, 2012"
20,Rapid Vienna,SK Sturm Graz,3,0,HomeTeam,5.Matchday,"Aug 18, 2012"
21,FC Admira Wacker Mödling,Red Bull Salzburg,4,4,Draw,5.Matchday,"Aug 18, 2012"
22,FC Wacker Innsbruck,SC Wiener Neustadt,2,3,AwayTeam,5.Matchday,"Aug 18, 2012"
23,Wolfsberger AC,SV Mattersburg,0,1,AwayTeam,5.Matchday,"Aug 18, 2012"
24,SV Ried,Austria Vienna,0,1,AwayTeam,5.Matchday,"Aug 19, 2012"
25,SV Mattersburg,SV Ried,2,1,HomeTeam,6.Matchday,"Aug 25, 2012"
26,Austria Vienna,FC Wacker Innsbruck,2,0,HomeTeam,6.Matchday,"Aug 25, 2012"
27,Red Bull Salzburg,SC Wiener Neustadt,1,1,Draw,6.Matchday,"Aug 25, 2012"
28,SK Sturm Graz,FC Admira Wacker Mödling,3,2,HomeTeam,6.Matchday,"Aug 25, 2012"
29,Wolfsberger AC,Rapid Vienna,1,0,HomeTeam,6.Matchday,"Aug 26, 2012"
30,FC Wacker Innsbruck,Red Bull Salzburg,0,4,AwayTeam,7.Matchday,"Sep 1, 2012"
31,SC Wiener Neustadt,Austria Vienna,0,2,AwayTeam,7.Matchday,"Sep 1, 2012"
32,SV Ried,SK Sturm Graz,0,1,AwayTeam,7.Matchday,"Sep 1, 2012"
33,FC Admira Wacker Mödling,Wolfsberger AC,1,1,Draw,7.Matchday,"Sep 1, 2012"
34,Rapid Vienna,SV Mattersburg,3,0,HomeTeam,7.Matchday,"Sep 2, 2012"
