,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,StageWinner,Date
76,Ajax Amsterdam,AJ Auxerre,2,1,HomeTeam,Group G,-,"Oct 19, 2010"
77,Real Madrid,AC Milan,2,0,HomeTeam,Group G,-,"Oct 19, 2010"
78,AJ Auxerre,Ajax Amsterdam,2,1,HomeTeam,Group G,-,"Nov 3, 2010"
79,AC Milan,Real Madrid,2,2,Draw,Group G,-,"Nov 3, 2010"
80,Ajax Amsterdam,Real Madrid,0,4,AwayTeam,Group G,-,"Nov 23, 2010"
81,AJ Auxerre,AC Milan,0,2,AwayTeam,Group G,-,"Nov 23, 2010"
82,Real Madrid,AJ Auxerre,4,0,HomeTeam,Group G,-,"Dec 8, 2010"
83,AC Milan,Ajax Amsterdam,0,2,AwayTeam,Group G,-,"Dec 8, 2010"
84,Arsenal FC,SC Braga,6,0,HomeTeam,Group H,-,"Sep 15, 2010"
85,Shakhtar Donetsk,FK Partizan Belgrade,1,0,HomeTeam,Group H,-,"Sep 15, 2010"
86,SC Braga,Shakhtar Donetsk,0,3,AwayTeam,Group H,-,"Sep 28, 2010"
87,FK Partizan Belgrade,Arsenal FC,1,3,AwayTeam,Group H,-,"Sep 28, 2010"
88,SC Braga,FK Partizan Belgrade,2,0,HomeTeam,Group H,-,"Oct 19, 2010"
89,Arsenal FC,Shakhtar Donetsk,5,1,HomeTeam,Group H,-,"Oct 19, 2010"
90,FK Partizan Belgrade,SC Braga,0,1,AwayTeam,Group H,-,"Nov 3, 2010"
91,Shakhtar Donetsk,Arsenal FC,2,1,HomeTeam,Group H,-,"Nov 3, 2010"
92,SC Braga,Arsenal FC,2,0,HomeTeam,Group H,-,"Nov 23, 2010"
93,FK Partizan Belgrade,Shakhtar Donetsk,0,3,AwayTeam,Group H,-,"Nov 23, 2010"
94,Shakhtar Donetsk,SC Braga,2,0,HomeTeam,Group H,-,"Dec 8, 2010"
95,Arsenal FC,FK Partizan Belgrade,3,1,HomeTeam,Group H,-,"Dec 8, 2010"
96,AC Milan,Tottenham Hotspur,0,1,AwayTeam,last 16 1st leg,-,"Feb 15, 2011"
97,Valencia CF,FC Schalke 04,1,1,Draw,last 16 1st leg,-,"Feb 15, 2011"
98,AS Roma,Shakhtar Donetsk,2,3,AwayTeam,last 16 1st leg,-,"Feb 16, 2011"
99,Arsenal FC,FC Barcelona,2,1,HomeTeam,last 16 1st leg,-,"Feb 16, 2011"
100,FC Copenhagen,Chelsea FC,0,2,AwayTeam,last 16 1st leg,-,"Feb 22, 2011"
101,Olympique Lyon,Real Madrid,1,1,Draw,last 16 1st leg,-,"Feb 22, 2011"
102,FC Internazionale,Bayern Munich,0,1,AwayTeam,last 16 1st leg,-,"Feb 23, 2011"
103,Olympique Marseille,Manchester United,0,0,Draw,last 16 1st leg,-,"Feb 23, 2011"
104,Shakhtar Donetsk,AS Roma,3,0,HomeTeam,last 16 2nd leg,Shakhtar Donetsk,"Mar 8, 2011"
105,FC Barcelona,Arsenal FC,3,1,HomeTeam,last 16 2nd leg,FC Barcelona,"Mar 8, 2011"
106,FC Schalke 04,Valencia CF,3,1,HomeTeam,last 16 2nd leg,FC Schalke 04,"Mar 9, 2011"
107,Tottenham Hotspur,AC Milan,0,0,Draw,last 16 2nd leg,Tottenham Hotspur,"Mar 9, 2011"
108,Bayern Munich,FC Internazionale,2,3,AwayTeam,last 16 2nd leg,FC Internazionale,"Mar 15, 2011"
109,Manchester United,Olympique Marseille,2,1,HomeTeam,last 16 2nd leg,Manchester United,"Mar 15, 2011"
110,Real Madrid,Olympique Lyon,3,0,HomeTeam,last 16 2nd leg,Real Madrid,"Mar 16, 2011"
111,Chelsea FC,FC Copenhagen,0,0,Draw,last 16 2nd leg,Chelsea FC,"Mar 16, 2011"
112,Real Madrid,Tottenham Hotspur,4,0,HomeTeam,Quarter-Finals 1st leg,-,"Apr 5, 2011"
113,FC Internazionale,FC Schalke 04,2,5,AwayTeam,Quarter-Finals 1st leg,-,"Apr 5, 2011"
114,Chelsea FC,Manchester United,0,1,AwayTeam,Quarter-Finals 1st leg,-,"Apr 6, 2011"
115,FC Barcelona,Shakhtar Donetsk,5,1,HomeTeam,Quarter-Finals 1st leg,-,"Apr 6, 2011"
116,Manchester United,Chelsea FC,2,1,HomeTeam,Quarter-Finals 2nd leg,Manchester United,"Apr 12, 2011"
117,Shakhtar Donetsk,FC Barcelona,0,1,AwayTeam,Quarter-Finals 2nd leg,FC Barcelona,"Apr 12, 2011"
118,Tottenham Hotspur,Real Madrid,0,1,AwayTeam,Quarter-Finals 2nd leg,Real Madrid,"Apr 13, 2011"
119,FC Schalke 04,FC Internazionale,2,1,HomeTeam,Quarter-Finals 2nd leg,FC Schalke 04,"Apr 13, 2011"
120,FC Schalke 04,Manchester United,0,2,AwayTeam,Semi-Finals 1st Leg,-,"Apr 26, 2011"
121,Real Madrid,FC Barcelona,0,2,AwayTeam,Semi-Finals 1st Leg,-,"Apr 27, 2011"
122,FC Barcelona,Real Madrid,1,1,Draw,Semi-Finals 2nd Leg,FC Barcelona,"May 3, 2011"
123,Manchester United,FC Schalke 04,4,1,HomeTeam,Semi-Finals 2nd Leg,Manchester United,"May 4, 2011"
124,FC Barcelona,Manchester United,3,1,HomeTeam,Final,FC Barcelona,"May 28, 2011"
