,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FK Teplice,AC Sparta Praha,1,1,Draw,1.Matchday,"Jul 26, 2003"
1,FK Marila Pribram,FK Jablonec 97,4,1,HomeTeam,1.Matchday,"Jul 26, 2003"
2,SK Sigma Olomouc,FC Tescoma Zlin,2,0,HomeTeam,1.Matchday,"Jul 26, 2003"
3,SK Slavia Prague,FK Viktoria Zizkov,2,0,HomeTeam,1.Matchday,"Jul 26, 2003"
4,FC Banik Ostrava,SK Dynamo Ceske Budejovice,3,1,HomeTeam,1.Matchday,"Jul 28, 2003"
5,1. FC Synot,FC Viktoria Plzen,2,2,Draw,1.Matchday,"Aug 12, 2003"
6,1. FC Brno,Slezsky FC Opava,2,0,HomeTeam,1.Matchday,"Aug 13, 2003"
7,FC Slovan Liberec,FK Chmel Blsany,1,0,HomeTeam,1.Matchday,"Aug 13, 2003"
8,FK Chmel Blsany,SK Slavia Prague,0,2,AwayTeam,2.Matchday,"Aug 2, 2003"
9,FC Viktoria Plzen,FK Viktoria Zizkov,0,2,AwayTeam,2.Matchday,"Aug 2, 2003"
10,FK Jablonec 97,SK Sigma Olomouc,0,2,AwayTeam,2.Matchday,"Aug 2, 2003"
11,AC Sparta Praha,Slezsky FC Opava,4,0,HomeTeam,2.Matchday,"Aug 2, 2003"
12,FC Banik Ostrava,FC Slovan Liberec,1,1,Draw,2.Matchday,"Aug 2, 2003"
13,1. FC Brno,1. FC Synot,3,1,HomeTeam,2.Matchday,"Aug 2, 2003"
14,FK Teplice,FK Marila Pribram,1,0,HomeTeam,2.Matchday,"Aug 4, 2003"
15,FC Tescoma Zlin,SK Dynamo Ceske Budejovice,2,0,HomeTeam,2.Matchday,"Aug 4, 2003"
16,FK Marila Pribram,AC Sparta Praha,0,0,Draw,3.Matchday,"Aug 9, 2003"
17,Slezsky FC Opava,FK Jablonec 97,1,1,Draw,3.Matchday,"Aug 9, 2003"
18,1. FC Synot,FC Banik Ostrava,0,2,AwayTeam,3.Matchday,"Aug 9, 2003"
19,FC Slovan Liberec,FC Viktoria Plzen,3,1,HomeTeam,3.Matchday,"Aug 9, 2003"
20,SK Slavia Prague,FC Tescoma Zlin,2,0,HomeTeam,3.Matchday,"Aug 9, 2003"
21,FK Viktoria Zizkov,FK Chmel Blsany,2,0,HomeTeam,3.Matchday,"Aug 10, 2003"
22,SK Dynamo Ceske Budejovice,1. FC Brno,0,2,AwayTeam,3.Matchday,"Aug 10, 2003"
23,SK Sigma Olomouc,FK Teplice,1,3,AwayTeam,3.Matchday,"Aug 11, 2003"
24,FC Viktoria Plzen,SK Slavia Prague,2,1,HomeTeam,4.Matchday,"Aug 16, 2003"
25,FC Tescoma Zlin,FC Slovan Liberec,0,0,Draw,4.Matchday,"Aug 16, 2003"
26,FK Teplice,Slezsky FC Opava,2,0,HomeTeam,4.Matchday,"Aug 16, 2003"
27,FK Marila Pribram,SK Sigma Olomouc,1,1,Draw,4.Matchday,"Aug 16, 2003"
28,FK Jablonec 97,1. FC Synot,1,0,HomeTeam,4.Matchday,"Aug 16, 2003"
29,FC Banik Ostrava,FK Chmel Blsany,5,2,HomeTeam,4.Matchday,"Aug 16, 2003"
30,1. FC Brno,FK Viktoria Zizkov,2,1,HomeTeam,4.Matchday,"Aug 17, 2003"
31,AC Sparta Praha,SK Dynamo Ceske Budejovice,3,0,HomeTeam,4.Matchday,"Aug 18, 2003"
32,SK Slavia Prague,FK Jablonec 97,0,0,Draw,5.Matchday,"Aug 21, 2003"
33,SK Sigma Olomouc,AC Sparta Praha,1,1,Draw,5.Matchday,"Aug 22, 2003"
34,FK Viktoria Zizkov,FC Banik Ostrava,1,2,AwayTeam,5.Matchday,"Aug 23, 2003"
35,FK Chmel Blsany,FC Viktoria Plzen,1,2,AwayTeam,5.Matchday,"Aug 23, 2003"
36,1. FC Synot,FC Tescoma Zlin,0,0,Draw,5.Matchday,"Aug 23, 2003"
37,Slezsky FC Opava,FK Marila Pribram,3,2,HomeTeam,5.Matchday,"Aug 23, 2003"
38,SK Dynamo Ceske Budejovice,FK Teplice,1,1,Draw,5.Matchday,"Aug 23, 2003"
39,FC Slovan Liberec,1. FC Brno,0,0,Draw,5.Matchday,"Aug 25, 2003"
40,AC Sparta Praha,SK Slavia Prague,0,0,Draw,6.Matchday,"Aug 30, 2003"
41,1. FC Brno,FK Chmel Blsany,1,1,Draw,6.Matchday,"Aug 30, 2003"
42,FC Banik Ostrava,FC Viktoria Plzen,2,0,HomeTeam,6.Matchday,"Aug 30, 2003"
43,SK Sigma Olomouc,Slezsky FC Opava,3,0,HomeTeam,6.Matchday,"Aug 30, 2003"
44,FK Marila Pribram,SK Dynamo Ceske Budejovice,0,2,AwayTeam,6.Matchday,"Aug 30, 2003"
45,FK Teplice,1. FC Synot,1,1,Draw,6.Matchday,"Aug 30, 2003"
46,FK Jablonec 97,FC Slovan Liberec,0,0,Draw,6.Matchday,"Sep 1, 2003"
47,FC Tescoma Zlin,FK Viktoria Zizkov,3,0,HomeTeam,6.Matchday,"Sep 1, 2003"
48,FC Slovan Liberec,AC Sparta Praha,2,0,HomeTeam,7.Matchday,"Sep 13, 2003"
49,FC Viktoria Plzen,1. FC Brno,1,1,Draw,7.Matchday,"Sep 13, 2003"
50,FK Chmel Blsany,FK Teplice,2,2,Draw,7.Matchday,"Sep 13, 2003"
51,1. FC Synot,FK Marila Pribram,1,0,HomeTeam,7.Matchday,"Sep 13, 2003"
