,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Ankaraspor,Galatasaray SK,1,1,Draw,1.Matchday,"Aug 4, 2006"
1,Kayserispor,Trabzonspor,1,0,HomeTeam,1.Matchday,"Aug 5, 2006"
2,Fenerbahce SK,Kayseri Erciyesspor,6,0,HomeTeam,1.Matchday,"Aug 5, 2006"
3,Manisaspor,Besiktas JK,1,0,HomeTeam,1.Matchday,"Aug 6, 2006"
4,Sivasspor,Genclerbirligi Ankara,1,2,AwayTeam,1.Matchday,"Aug 6, 2006"
5,Konyaspor,Sakaryaspor,1,1,Draw,1.Matchday,"Aug 6, 2006"
6,Gaziantepspor,Denizlispor,1,1,Draw,1.Matchday,"Aug 6, 2006"
7,Bursaspor,MKE Ankaragücü,0,0,Draw,1.Matchday,"Aug 6, 2006"
8,Antalyaspor,Caykur Rizespor,0,0,Draw,1.Matchday,"Aug 6, 2006"
9,Besiktas JK,Gaziantepspor,2,1,HomeTeam,2.Matchday,"Aug 11, 2006"
10,Genclerbirligi Ankara,Fenerbahce SK,0,2,AwayTeam,2.Matchday,"Aug 12, 2006"
11,Trabzonspor,Manisaspor,1,1,Draw,2.Matchday,"Aug 13, 2006"
12,Sakaryaspor,Antalyaspor,0,0,Draw,2.Matchday,"Aug 13, 2006"
13,Caykur Rizespor,Sivasspor,1,1,Draw,2.Matchday,"Aug 13, 2006"
14,Kayseri Erciyesspor,Bursaspor,2,1,HomeTeam,2.Matchday,"Aug 13, 2006"
15,Denizlispor,Konyaspor,0,1,AwayTeam,2.Matchday,"Aug 13, 2006"
16,MKE Ankaragücü,Ankaraspor,1,1,Draw,2.Matchday,"Aug 13, 2006"
17,Galatasaray SK,Kayserispor,4,0,HomeTeam,2.Matchday,"Aug 13, 2006"
18,Manisaspor,Galatasaray SK,2,2,Draw,3.Matchday,"Aug 19, 2006"
19,Ankaraspor,Kayseri Erciyesspor,2,2,Draw,3.Matchday,"Aug 19, 2006"
20,Fenerbahce SK,Caykur Rizespor,2,1,HomeTeam,3.Matchday,"Aug 19, 2006"
21,Gaziantepspor,Trabzonspor,2,1,HomeTeam,3.Matchday,"Aug 20, 2006"
22,Sivasspor,Sakaryaspor,0,2,AwayTeam,3.Matchday,"Aug 20, 2006"
23,Konyaspor,Antalyaspor,0,0,Draw,3.Matchday,"Aug 20, 2006"
24,Kayserispor,MKE Ankaragücü,2,1,HomeTeam,3.Matchday,"Aug 20, 2006"
25,Bursaspor,Genclerbirligi Ankara,0,0,Draw,3.Matchday,"Aug 20, 2006"
26,Denizlispor,Besiktas JK,0,2,AwayTeam,3.Matchday,"Aug 20, 2006"
27,Besiktas JK,Konyaspor,3,1,HomeTeam,4.Matchday,"Aug 25, 2006"
28,Galatasaray SK,Gaziantepspor,2,2,Draw,4.Matchday,"Aug 26, 2006"
29,Genclerbirligi Ankara,Ankaraspor,2,1,HomeTeam,4.Matchday,"Aug 26, 2006"
30,Trabzonspor,Denizlispor,1,0,HomeTeam,4.Matchday,"Aug 27, 2006"
31,MKE Ankaragücü,Manisaspor,0,1,AwayTeam,4.Matchday,"Aug 27, 2006"
32,Caykur Rizespor,Bursaspor,1,2,AwayTeam,4.Matchday,"Aug 27, 2006"
33,Kayseri Erciyesspor,Kayserispor,0,4,AwayTeam,4.Matchday,"Aug 27, 2006"
34,Antalyaspor,Sivasspor,1,2,AwayTeam,4.Matchday,"Aug 27, 2006"
35,Sakaryaspor,Fenerbahce SK,2,1,HomeTeam,4.Matchday,"Aug 27, 2006"
36,Fenerbahce SK,Antalyaspor,4,2,HomeTeam,5.Matchday,"Sep 9, 2006"
37,Kayserispor,Genclerbirligi Ankara,0,0,Draw,5.Matchday,"Sep 9, 2006"
38,Denizlispor,Galatasaray SK,1,1,Draw,5.Matchday,"Sep 9, 2006"
39,Bursaspor,Sakaryaspor,3,1,HomeTeam,5.Matchday,"Sep 10, 2006"
40,Ankaraspor,Caykur Rizespor,2,1,HomeTeam,5.Matchday,"Sep 10, 2006"
41,Gaziantepspor,MKE Ankaragücü,2,2,Draw,5.Matchday,"Sep 10, 2006"
42,Konyaspor,Sivasspor,2,0,HomeTeam,5.Matchday,"Sep 10, 2006"
43,Manisaspor,Kayseri Erciyesspor,5,1,HomeTeam,5.Matchday,"Sep 10, 2006"
44,Besiktas JK,Trabzonspor,2,3,AwayTeam,5.Matchday,"Sep 10, 2006"
45,Trabzonspor,Kayseri Erciyesspor,3,1,HomeTeam,6.Matchday,"Oct 14, 2006"
46,Gaziantepspor,Sakaryaspor,1,0,HomeTeam,6.Matchday,"Oct 14, 2006"
47,Konyaspor,Bursaspor,1,0,HomeTeam,6.Matchday,"Oct 14, 2006"
48,Galatasaray SK,MKE Ankaragücü,1,1,Draw,6.Matchday,"Oct 14, 2006"
49,Ankaraspor,Fenerbahce SK,2,2,Draw,6.Matchday,"Oct 15, 2006"
50,Denizlispor,Caykur Rizespor,2,0,HomeTeam,6.Matchday,"Oct 15, 2006"
51,Kayserispor,Sivasspor,1,1,Draw,6.Matchday,"Oct 15, 2006"
52,Manisaspor,Antalyaspor,3,2,HomeTeam,6.Matchday,"Oct 15, 2006"
53,Besiktas JK,Genclerbirligi Ankara,1,0,HomeTeam,6.Matchday,"Oct 15, 2006"
54,Genclerbirligi Ankara,Manisaspor,0,5,AwayTeam,7.Matchday,"Sep 15, 2006"
55,MKE Ankaragücü,Denizlispor,0,0,Draw,7.Matchday,"Sep 16, 2006"
56,Antalyaspor,Bursaspor,3,2,HomeTeam,7.Matchday,"Sep 16, 2006"
57,Sakaryaspor,Ankaraspor,0,0,Draw,7.Matchday,"Sep 16, 2006"
58,Sivasspor,Fenerbahce SK,1,1,Draw,7.Matchday,"Sep 17, 2006"
59,Kayseri Erciyesspor,Gaziantepspor,1,1,Draw,7.Matchday,"Sep 17, 2006"
60,Caykur Rizespor,Kayserispor,2,1,HomeTeam,7.Matchday,"Sep 17, 2006"
61,Trabzonspor,Konyaspor,1,1,Draw,7.Matchday,"Sep 17, 2006"
62,Galatasaray SK,Besiktas JK,1,0,HomeTeam,7.Matchday,"Sep 17, 2006"
63,Genclerbirligi Ankara,Trabzonspor,3,0,HomeTeam,8.Matchday,"Oct 20, 2006"
64,Sivasspor,Manisaspor,3,2,HomeTeam,8.Matchday,"Oct 20, 2006"
65,Bursaspor,Ankaraspor,0,0,Draw,8.Matchday,"Oct 21, 2006"
66,Sakaryaspor,Denizlispor,1,2,AwayTeam,8.Matchday,"Oct 21, 2006"
67,Kayseri Erciyesspor,Galatasaray SK,1,2,AwayTeam,8.Matchday,"Oct 21, 2006"
68,MKE Ankaragücü,Konyaspor,2,0,HomeTeam,8.Matchday,"Oct 22, 2006"
69,Antalyaspor,Gaziantepspor,0,0,Draw,8.Matchday,"Oct 22, 2006"
70,Caykur Rizespor,Besiktas JK,0,1,AwayTeam,8.Matchday,"Oct 22, 2006"
71,Fenerbahce SK,Kayserispor,4,1,HomeTeam,8.Matchday,"Oct 22, 2006"
72,Konyaspor,Fenerbahce SK,0,1,AwayTeam,9.Matchday,"Sep 22, 2006"
73,Trabzonspor,Galatasaray SK,3,1,HomeTeam,9.Matchday,"Sep 23, 2006"
