,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FK Vojvodina Novi Sad,FK Partizan Belgrade,0,1,AwayTeam,1.Matchday,"Aug 11, 2007"
1,FK Bezanija,OFK Beograd,1,2,AwayTeam,1.Matchday,"Aug 11, 2007"
2,FK Hajduk Kula,FK Napredak Krusevac,2,0,HomeTeam,1.Matchday,"Aug 11, 2007"
3,FK Smederevo,FK Mladost Lucani,0,0,Draw,1.Matchday,"Aug 11, 2007"
4,Red Star Belgrade,FK Cukaricki,0,0,Draw,1.Matchday,"Aug 11, 2007"
5,FK Borac Cacak,FK Banat Zrenjanin,0,0,Draw,1.Matchday,"Sep 9, 2007"
6,OFK Beograd,FK Borac Cacak,2,0,HomeTeam,2.Matchday,"Aug 17, 2007"
7,FK Cukaricki,FK Partizan Belgrade,0,3,AwayTeam,2.Matchday,"Aug 18, 2007"
8,FK Napredak Krusevac,FK Bezanija,1,0,HomeTeam,2.Matchday,"Aug 18, 2007"
9,FK Mladost Lucani,FK Hajduk Kula,0,0,Draw,2.Matchday,"Aug 18, 2007"
10,Red Star Belgrade,FK Smederevo,1,0,HomeTeam,2.Matchday,"Aug 18, 2007"
11,FK Banat Zrenjanin,FK Vojvodina Novi Sad,1,1,Draw,2.Matchday,"Aug 19, 2007"
12,FK Smederevo,FK Cukaricki,1,0,HomeTeam,3.Matchday,"Aug 25, 2007"
13,FK Bezanija,FK Mladost Lucani,0,0,Draw,3.Matchday,"Aug 25, 2007"
14,FK Borac Cacak,FK Napredak Krusevac,1,0,HomeTeam,3.Matchday,"Aug 26, 2007"
15,FK Vojvodina Novi Sad,OFK Beograd,1,1,Draw,3.Matchday,"Aug 26, 2007"
16,FK Partizan Belgrade,FK Banat Zrenjanin,4,2,HomeTeam,3.Matchday,"Aug 26, 2007"
17,FK Hajduk Kula,Red Star Belgrade,0,2,AwayTeam,3.Matchday,"Nov 28, 2007"
18,FK Cukaricki,FK Banat Zrenjanin,2,1,HomeTeam,4.Matchday,"Sep 1, 2007"
19,FK Mladost Lucani,FK Borac Cacak,1,0,HomeTeam,4.Matchday,"Sep 1, 2007"
20,FK Smederevo,FK Hajduk Kula,1,0,HomeTeam,4.Matchday,"Sep 1, 2007"
21,Red Star Belgrade,FK Bezanija,2,0,HomeTeam,4.Matchday,"Sep 1, 2007"
22,OFK Beograd,FK Partizan Belgrade,0,1,AwayTeam,4.Matchday,"Sep 2, 2007"
23,FK Napredak Krusevac,FK Vojvodina Novi Sad,0,1,AwayTeam,4.Matchday,"Sep 2, 2007"
24,FK Hajduk Kula,FK Cukaricki,1,1,Draw,5.Matchday,"Sep 15, 2007"
25,FK Bezanija,FK Smederevo,2,0,HomeTeam,5.Matchday,"Sep 15, 2007"
26,FK Borac Cacak,Red Star Belgrade,0,0,Draw,5.Matchday,"Sep 15, 2007"
27,FK Vojvodina Novi Sad,FK Mladost Lucani,2,1,HomeTeam,5.Matchday,"Sep 15, 2007"
28,FK Banat Zrenjanin,OFK Beograd,2,1,HomeTeam,5.Matchday,"Sep 15, 2007"
29,FK Partizan Belgrade,FK Napredak Krusevac,3,1,HomeTeam,5.Matchday,"Sep 16, 2007"
30,FK Cukaricki,OFK Beograd,0,2,AwayTeam,6.Matchday,"Sep 22, 2007"
31,FK Napredak Krusevac,FK Banat Zrenjanin,0,2,AwayTeam,6.Matchday,"Sep 22, 2007"
32,FK Mladost Lucani,FK Partizan Belgrade,1,4,AwayTeam,6.Matchday,"Sep 22, 2007"
33,FK Smederevo,FK Borac Cacak,0,1,AwayTeam,6.Matchday,"Sep 22, 2007"
34,FK Hajduk Kula,FK Bezanija,1,0,HomeTeam,6.Matchday,"Sep 23, 2007"
35,Red Star Belgrade,FK Vojvodina Novi Sad,1,1,Draw,6.Matchday,"Sep 23, 2007"
36,FK Bezanija,FK Cukaricki,1,2,AwayTeam,7.Matchday,"Sep 29, 2007"
37,FK Borac Cacak,FK Hajduk Kula,2,0,HomeTeam,7.Matchday,"Sep 29, 2007"
38,FK Vojvodina Novi Sad,FK Smederevo,2,1,HomeTeam,7.Matchday,"Sep 29, 2007"
39,FK Banat Zrenjanin,FK Mladost Lucani,0,0,Draw,7.Matchday,"Sep 29, 2007"
40,OFK Beograd,FK Napredak Krusevac,1,1,Draw,7.Matchday,"Sep 29, 2007"
41,FK Partizan Belgrade,Red Star Belgrade,2,2,Draw,7.Matchday,"Sep 29, 2007"
42,FK Cukaricki,FK Napredak Krusevac,0,0,Draw,8.Matchday,"Oct 6, 2007"
43,FK Mladost Lucani,OFK Beograd,2,2,Draw,8.Matchday,"Oct 6, 2007"
44,FK Smederevo,FK Partizan Belgrade,1,1,Draw,8.Matchday,"Oct 6, 2007"
45,FK Hajduk Kula,FK Vojvodina Novi Sad,1,2,AwayTeam,8.Matchday,"Oct 6, 2007"
46,FK Bezanija,FK Borac Cacak,1,2,AwayTeam,8.Matchday,"Oct 6, 2007"
47,Red Star Belgrade,FK Banat Zrenjanin,2,0,HomeTeam,8.Matchday,"Oct 7, 2007"
48,FK Borac Cacak,FK Cukaricki,1,1,Draw,9.Matchday,"Oct 20, 2007"
49,FK Banat Zrenjanin,FK Smederevo,2,3,AwayTeam,9.Matchday,"Oct 20, 2007"
50,FK Napredak Krusevac,FK Mladost Lucani,0,1,AwayTeam,9.Matchday,"Oct 20, 2007"
51,FK Vojvodina Novi Sad,FK Bezanija,3,1,HomeTeam,9.Matchday,"Oct 21, 2007"
52,FK Partizan Belgrade,FK Hajduk Kula,2,1,HomeTeam,9.Matchday,"Oct 21, 2007"
53,OFK Beograd,Red Star Belgrade,0,2,AwayTeam,9.Matchday,"Oct 21, 2007"
54,FK Cukaricki,FK Mladost Lucani,2,0,HomeTeam,10.Matchday,"Oct 27, 2007"
55,FK Smederevo,OFK Beograd,0,1,AwayTeam,10.Matchday,"Oct 27, 2007"
56,FK Hajduk Kula,FK Banat Zrenjanin,0,0,Draw,10.Matchday,"Oct 27, 2007"
57,FK Bezanija,FK Partizan Belgrade,0,2,AwayTeam,10.Matchday,"Oct 27, 2007"
58,FK Borac Cacak,FK Vojvodina Novi Sad,2,4,AwayTeam,10.Matchday,"Oct 28, 2007"
59,Red Star Belgrade,FK Napredak Krusevac,1,1,Draw,10.Matchday,"Oct 28, 2007"
60,FK Vojvodina Novi Sad,FK Cukaricki,0,0,Draw,11.Matchday,"Oct 31, 2007"
61,FK Banat Zrenjanin,FK Bezanija,2,1,HomeTeam,11.Matchday,"Oct 31, 2007"
62,OFK Beograd,FK Hajduk Kula,3,1,HomeTeam,11.Matchday,"Oct 31, 2007"
63,FK Napredak Krusevac,FK Smederevo,3,1,HomeTeam,11.Matchday,"Oct 31, 2007"
64,FK Mladost Lucani,Red Star Belgrade,1,1,Draw,11.Matchday,"Oct 31, 2007"
65,FK Partizan Belgrade,FK Borac Cacak,0,0,Draw,11.Matchday,"Oct 31, 2007"
66,FK Cukaricki,Red Star Belgrade,0,1,AwayTeam,12.Matchday,"Nov 3, 2007"
67,FK Mladost Lucani,FK Smederevo,3,2,HomeTeam,12.Matchday,"Nov 3, 2007"
68,FK Napredak Krusevac,FK Hajduk Kula,1,0,HomeTeam,12.Matchday,"Nov 3, 2007"
69,OFK Beograd,FK Bezanija,1,0,HomeTeam,12.Matchday,"Nov 3, 2007"
70,FK Banat Zrenjanin,FK Borac Cacak,2,1,HomeTeam,12.Matchday,"Nov 3, 2007"
71,FK Partizan Belgrade,FK Vojvodina Novi Sad,3,3,Draw,12.Matchday,"Nov 4, 2007"
72,FK Partizan Belgrade,FK Cukaricki,1,1,Draw,13.Matchday,"Nov 10, 2007"
73,FK Vojvodina Novi Sad,FK Banat Zrenjanin,1,0,HomeTeam,13.Matchday,"Nov 10, 2007"
74,FK Borac Cacak,OFK Beograd,2,0,HomeTeam,13.Matchday,"Nov 10, 2007"
75,FK Bezanija,FK Napredak Krusevac,2,1,HomeTeam,13.Matchday,"Nov 10, 2007"
76,FK Hajduk Kula,FK Mladost Lucani,2,2,Draw,13.Matchday,"Nov 10, 2007"
77,FK Smederevo,Red Star Belgrade,2,5,AwayTeam,13.Matchday,"Nov 11, 2007"
78,FK Cukaricki,FK Smederevo,2,2,Draw,14.Matchday,"Dec 1, 2007"
79,FK Mladost Lucani,FK Bezanija,3,0,HomeTeam,14.Matchday,"Dec 1, 2007"
80,FK Napredak Krusevac,FK Borac Cacak,0,0,Draw,14.Matchday,"Dec 1, 2007"
81,FK Banat Zrenjanin,FK Partizan Belgrade,0,2,AwayTeam,14.Matchday,"Dec 1, 2007"
82,OFK Beograd,FK Vojvodina Novi Sad,0,0,Draw,14.Matchday,"Dec 2, 2007"
83,Red Star Belgrade,FK Hajduk Kula,1,1,Draw,14.Matchday,"Dec 2, 2007"
