,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Banants Yerevan,MIKA Aschtarak,1,1,Draw,1.Matchday,"Aug 1, 2015"
1,FC Pyunik Erewan,Alashkert Yerevan,1,2,AwayTeam,1.Matchday,"Aug 1, 2015"
2,FC Shirak Gyumri,Gandzasar Kapan,2,1,HomeTeam,1.Matchday,"Aug 2, 2015"
3,FC Ararat Yerevan,FC Ulisses Yerevan,2,0,HomeTeam,1.Matchday,"Aug 2, 2015"
4,Alashkert Yerevan,Gandzasar Kapan,0,0,Draw,2.Matchday,"Aug 8, 2015"
5,FC Pyunik Erewan,FC Banants Yerevan,5,1,HomeTeam,2.Matchday,"Aug 8, 2015"
6,FC Shirak Gyumri,FC Ulisses Yerevan,3,2,HomeTeam,2.Matchday,"Aug 9, 2015"
7,MIKA Aschtarak,FC Ararat Yerevan,0,1,AwayTeam,2.Matchday,"Aug 9, 2015"
8,Gandzasar Kapan,FC Ulisses Yerevan,3,0,HomeTeam,3.Matchday,"Aug 15, 2015"
9,FC Shirak Gyumri,MIKA Aschtarak,2,0,HomeTeam,3.Matchday,"Aug 15, 2015"
10,FC Banants Yerevan,Alashkert Yerevan,2,2,Draw,3.Matchday,"Aug 16, 2015"
11,FC Ararat Yerevan,FC Pyunik Erewan,1,1,Draw,3.Matchday,"Aug 16, 2015"
12,Alashkert Yerevan,FC Ulisses Yerevan,4,0,HomeTeam,4.Matchday,"Aug 22, 2015"
13,MIKA Aschtarak,Gandzasar Kapan,2,3,AwayTeam,4.Matchday,"Aug 22, 2015"
14,FC Banants Yerevan,FC Ararat Yerevan,3,0,HomeTeam,4.Matchday,"Aug 23, 2015"
15,FC Pyunik Erewan,FC Shirak Gyumri,3,0,HomeTeam,4.Matchday,"Aug 23, 2015"
16,FC Ararat Yerevan,Alashkert Yerevan,1,2,AwayTeam,5.Matchday,"Aug 29, 2015"
17,FC Shirak Gyumri,FC Banants Yerevan,1,1,Draw,5.Matchday,"Aug 29, 2015"
18,Gandzasar Kapan,FC Pyunik Erewan,1,1,Draw,5.Matchday,"Aug 30, 2015"
19,FC Ulisses Yerevan,MIKA Aschtarak,0,2,AwayTeam,5.Matchday,"Aug 30, 2015"
20,Alashkert Yerevan,MIKA Aschtarak,2,0,HomeTeam,6.Matchday,"Sep 12, 2015"
21,FC Ararat Yerevan,FC Shirak Gyumri,0,2,AwayTeam,6.Matchday,"Sep 12, 2015"
22,FC Banants Yerevan,Gandzasar Kapan,0,1,AwayTeam,6.Matchday,"Sep 13, 2015"
23,FC Pyunik Erewan,FC Ulisses Yerevan,2,0,HomeTeam,6.Matchday,"Sep 13, 2015"
24,FC Shirak Gyumri,Alashkert Yerevan,1,2,AwayTeam,7.Matchday,"Sep 19, 2015"
25,FC Ulisses Yerevan,FC Banants Yerevan,2,2,Draw,7.Matchday,"Sep 19, 2015"
26,MIKA Aschtarak,FC Pyunik Erewan,1,0,HomeTeam,7.Matchday,"Sep 20, 2015"
27,Gandzasar Kapan,FC Ararat Yerevan,1,0,HomeTeam,7.Matchday,"Sep 20, 2015"
28,Gandzasar Kapan,FC Shirak Gyumri,1,1,Draw,8.Matchday,"Sep 26, 2015"
29,FC Ulisses Yerevan,FC Ararat Yerevan,1,2,AwayTeam,8.Matchday,"Sep 26, 2015"
30,Alashkert Yerevan,FC Pyunik Erewan,1,4,AwayTeam,8.Matchday,"Sep 27, 2015"
31,MIKA Aschtarak,FC Banants Yerevan,1,0,HomeTeam,8.Matchday,"Sep 27, 2015"
32,FC Banants Yerevan,FC Pyunik Erewan,0,1,AwayTeam,9.Matchday,"Oct 3, 2015"
33,Gandzasar Kapan,Alashkert Yerevan,2,2,Draw,9.Matchday,"Oct 3, 2015"
34,FC Ulisses Yerevan,FC Shirak Gyumri,0,1,AwayTeam,9.Matchday,"Oct 4, 2015"
35,FC Ararat Yerevan,MIKA Aschtarak,2,1,HomeTeam,9.Matchday,"Oct 5, 2015"
36,MIKA Aschtarak,FC Shirak Gyumri,0,1,AwayTeam,10.Matchday,"Oct 17, 2015"
37,FC Ulisses Yerevan,Gandzasar Kapan,0,0,Draw,10.Matchday,"Oct 17, 2015"
38,Alashkert Yerevan,FC Banants Yerevan,3,0,HomeTeam,10.Matchday,"Oct 18, 2015"
39,FC Pyunik Erewan,FC Ararat Yerevan,0,1,AwayTeam,10.Matchday,"Oct 18, 2015"
40,FC Ararat Yerevan,FC Banants Yerevan,0,0,Draw,11.Matchday,"Oct 24, 2015"
41,FC Shirak Gyumri,FC Pyunik Erewan,0,2,AwayTeam,11.Matchday,"Oct 24, 2015"
42,FC Ulisses Yerevan,Alashkert Yerevan,0,3,AwayTeam,11.Matchday,"Oct 25, 2015"
43,Gandzasar Kapan,MIKA Aschtarak,2,1,HomeTeam,11.Matchday,"Oct 25, 2015"
44,Alashkert Yerevan,FC Ararat Yerevan,1,1,Draw,12.Matchday,"Oct 31, 2015"
45,FC Banants Yerevan,FC Shirak Gyumri,1,1,Draw,12.Matchday,"Oct 31, 2015"
46,MIKA Aschtarak,FC Ulisses Yerevan,1,0,HomeTeam,12.Matchday,"Nov 1, 2015"
47,FC Pyunik Erewan,Gandzasar Kapan,4,0,HomeTeam,12.Matchday,"Nov 1, 2015"
