,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,StageWinner,Date
75,RSC Anderlecht,FC Internazionale,1,3,AwayTeam,Group G,-,"Sep 29, 2004"
76,Valencia CF,FC Internazionale,1,5,AwayTeam,Group G,-,"Oct 20, 2004"
77,RSC Anderlecht,SV Werder Bremen,1,2,AwayTeam,Group G,-,"Oct 20, 2004"
78,FC Internazionale,Valencia CF,0,0,Draw,Group G,-,"Nov 2, 2004"
79,SV Werder Bremen,RSC Anderlecht,5,1,HomeTeam,Group G,-,"Nov 2, 2004"
80,SV Werder Bremen,FC Internazionale,1,1,Draw,Group G,-,"Nov 24, 2004"
81,RSC Anderlecht,Valencia CF,1,2,AwayTeam,Group G,-,"Nov 24, 2004"
82,Valencia CF,SV Werder Bremen,0,2,AwayTeam,Group G,-,"Dec 7, 2004"
83,FC Internazionale,RSC Anderlecht,3,0,HomeTeam,Group G,-,"Dec 7, 2004"
84,FC Porto,CSKA Moscow,0,0,Draw,Group H,-,"Sep 14, 2004"
85,Paris Saint-Germain,Chelsea FC,0,3,AwayTeam,Group H,-,"Sep 14, 2004"
86,CSKA Moscow,Paris Saint-Germain,2,0,HomeTeam,Group H,-,"Sep 29, 2004"
87,Chelsea FC,FC Porto,3,1,HomeTeam,Group H,-,"Sep 29, 2004"
88,Paris Saint-Germain,FC Porto,2,0,HomeTeam,Group H,-,"Oct 20, 2004"
89,Chelsea FC,CSKA Moscow,2,0,HomeTeam,Group H,-,"Oct 20, 2004"
90,CSKA Moscow,Chelsea FC,0,1,AwayTeam,Group H,-,"Nov 2, 2004"
91,FC Porto,Paris Saint-Germain,0,0,Draw,Group H,-,"Nov 2, 2004"
92,CSKA Moscow,FC Porto,0,1,AwayTeam,Group H,-,"Nov 24, 2004"
93,Chelsea FC,Paris Saint-Germain,0,0,Draw,Group H,-,"Nov 24, 2004"
94,Paris Saint-Germain,CSKA Moscow,1,3,AwayTeam,Group H,-,"Dec 7, 2004"
95,FC Porto,Chelsea FC,2,1,HomeTeam,Group H,-,"Dec 7, 2004"
96,Real Madrid,Juventus FC,1,0,HomeTeam,last 16 1st leg,-,"Feb 22, 2005"
97,Bayern Munich,Arsenal FC,3,1,HomeTeam,last 16 1st leg,-,"Feb 22, 2005"
98,PSV Eindhoven,AS Monaco,1,0,HomeTeam,last 16 1st leg,-,"Feb 22, 2005"
99,Liverpool FC,Bayer 04 Leverkusen,3,1,HomeTeam,last 16 1st leg,-,"Feb 22, 2005"
100,SV Werder Bremen,Olympique Lyon,0,3,AwayTeam,last 16 1st leg,-,"Feb 23, 2005"
101,FC Porto,FC Internazionale,1,1,Draw,last 16 1st leg,-,"Feb 23, 2005"
102,Manchester United,AC Milan,0,1,AwayTeam,last 16 1st leg,-,"Feb 23, 2005"
103,FC Barcelona,Chelsea FC,2,1,HomeTeam,last 16 1st leg,-,"Feb 23, 2005"
104,Olympique Lyon,SV Werder Bremen,7,2,HomeTeam,last 16 2nd leg,Olympique Lyon,"Mar 8, 2005"
105,AC Milan,Manchester United,1,0,HomeTeam,last 16 2nd leg,AC Milan,"Mar 8, 2005"
106,Chelsea FC,FC Barcelona,4,2,HomeTeam,last 16 2nd leg,Chelsea FC,"Mar 8, 2005"
107,Juventus FC,Real Madrid,2,0,HomeTeam,last 16 2nd leg,Juventus FC,"Mar 9, 2005"
108,Arsenal FC,Bayern Munich,1,0,HomeTeam,last 16 2nd leg,Bayern Munich,"Mar 9, 2005"
109,AS Monaco,PSV Eindhoven,0,2,AwayTeam,last 16 2nd leg,PSV Eindhoven,"Mar 9, 2005"
110,Bayer 04 Leverkusen,Liverpool FC,1,3,AwayTeam,last 16 2nd leg,Liverpool FC,"Mar 9, 2005"
111,FC Internazionale,FC Porto,3,1,HomeTeam,last 16 2nd leg,FC Internazionale,"Mar 15, 2005"
112,Olympique Lyon,PSV Eindhoven,1,1,Draw,Quarter-Finals 1st leg,-,"Apr 5, 2005"
113,Liverpool FC,Juventus FC,2,1,HomeTeam,Quarter-Finals 1st leg,-,"Apr 5, 2005"
114,Chelsea FC,Bayern Munich,4,2,HomeTeam,Quarter-Finals 1st leg,-,"Apr 6, 2005"
115,AC Milan,FC Internazionale,2,0,HomeTeam,Quarter-Finals 1st leg,-,"Apr 6, 2005"
116,Bayern Munich,Chelsea FC,3,2,HomeTeam,Quarter-Finals 2nd leg,Chelsea FC,"Apr 12, 2005"
117,FC Internazionale,AC Milan,0,3,AwayTeam,Quarter-Finals 2nd leg,AC Milan,"Apr 12, 2005"
118,Juventus FC,Liverpool FC,0,0,Draw,Quarter-Finals 2nd leg,Liverpool FC,"Apr 13, 2005"
119,PSV Eindhoven,Olympique Lyon,4,2,HomeTeam,Quarter-Finals 2nd leg,PSV Eindhoven,"Apr 13, 2005"
120,AC Milan,PSV Eindhoven,2,0,HomeTeam,Semi-Finals 1st Leg,-,"Apr 26, 2005"
121,Chelsea FC,Liverpool FC,0,0,Draw,Semi-Finals 1st Leg,-,"Apr 27, 2005"
122,Liverpool FC,Chelsea FC,1,0,HomeTeam,Semi-Finals 2nd Leg,Liverpool FC,"May 3, 2005"
123,PSV Eindhoven,AC Milan,3,1,HomeTeam,Semi-Finals 2nd Leg,AC Milan,"May 4, 2005"
124,AC Milan,Liverpool FC,5,6,AwayTeam,Final,Liverpool FC,"May 25, 2005"
