,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Zorya Lugansk,FK Mariupol,2,1,HomeTeam,1.Matchday,"Jul 22, 2018"
1,Karpaty Lviv,FK Oleksandriya,0,2,AwayTeam,1.Matchday,"Jul 22, 2018"
2,Arsenal Kyiv,PFK Lviv,0,2,AwayTeam,1.Matchday,"Jul 22, 2018"
3,Chornomorets Odessa,Olimpik Donetsk,2,1,HomeTeam,1.Matchday,"Jul 23, 2018"
4,Desna Chernigiv,Shakhtar Donetsk,0,2,AwayTeam,1.Matchday,"Jul 25, 2018"
5,Dynamo Kyiv,Vorskla Poltava,1,0,HomeTeam,1.Matchday,"Jul 25, 2018"
6,FK Oleksandriya,Zorya Lugansk,1,0,HomeTeam,2.Matchday,"Jul 28, 2018"
7,PFK Lviv,Dynamo Kyiv,0,1,AwayTeam,2.Matchday,"Jul 28, 2018"
8,Olimpik Donetsk,Vorskla Poltava,1,0,HomeTeam,2.Matchday,"Jul 29, 2018"
9,Karpaty Lviv,Chornomorets Odessa,1,0,HomeTeam,2.Matchday,"Jul 29, 2018"
10,Shakhtar Donetsk,Arsenal Kyiv,3,0,HomeTeam,2.Matchday,"Jul 29, 2018"
11,FK Mariupol,Desna Chernigiv,1,4,AwayTeam,2.Matchday,"Jul 29, 2018"
12,Dynamo Kyiv,Shakhtar Donetsk,1,0,HomeTeam,3.Matchday,"Aug 3, 2018"
13,Vorskla Poltava,PFK Lviv,1,0,HomeTeam,3.Matchday,"Aug 4, 2018"
14,Zorya Lugansk,Chornomorets Odessa,1,1,Draw,3.Matchday,"Aug 4, 2018"
15,Karpaty Lviv,Olimpik Donetsk,2,2,Draw,3.Matchday,"Aug 5, 2018"
16,Arsenal Kyiv,FK Mariupol,1,2,AwayTeam,3.Matchday,"Aug 5, 2018"
17,Desna Chernigiv,FK Oleksandriya,0,2,AwayTeam,3.Matchday,"Aug 5, 2018"
18,Olimpik Donetsk,PFK Lviv,1,1,Draw,4.Matchday,"Aug 10, 2018"
19,Shakhtar Donetsk,Vorskla Poltava,4,1,HomeTeam,4.Matchday,"Aug 11, 2018"
20,Karpaty Lviv,Zorya Lugansk,0,1,AwayTeam,4.Matchday,"Aug 12, 2018"
21,FK Oleksandriya,Arsenal Kyiv,1,0,HomeTeam,4.Matchday,"Aug 12, 2018"
22,Chornomorets Odessa,Desna Chernigiv,1,0,HomeTeam,4.Matchday,"Aug 12, 2018"
23,FK Mariupol,Dynamo Kyiv,0,2,AwayTeam,4.Matchday,"Sep 26, 2018"
24,Arsenal Kyiv,Chornomorets Odessa,1,1,Draw,5.Matchday,"Aug 17, 2018"
25,PFK Lviv,Shakhtar Donetsk,0,2,AwayTeam,5.Matchday,"Aug 18, 2018"
26,Dynamo Kyiv,FK Oleksandriya,1,0,HomeTeam,5.Matchday,"Aug 18, 2018"
27,Desna Chernigiv,Karpaty Lviv,2,2,Draw,5.Matchday,"Aug 19, 2018"
28,Zorya Lugansk,Olimpik Donetsk,0,0,Draw,5.Matchday,"Aug 19, 2018"
