,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Aarau,Grasshopper Club Zurich,1,0,HomeTeam,1.Matchday,"Jul 11, 2009"
1,AC Bellinzona,Neuchâtel Xamax,1,1,Draw,1.Matchday,"Jul 12, 2009"
2,FC St. Gallen 1879,FC Basel 1893,2,0,HomeTeam,1.Matchday,"Jul 12, 2009"
3,FC Zürich,BSC Young Boys,2,3,AwayTeam,1.Matchday,"Jul 14, 2009"
4,FC Sion,FC Luzern,3,1,HomeTeam,1.Matchday,"Jul 22, 2009"
5,Neuchâtel Xamax,FC Zürich,3,0,HomeTeam,2.Matchday,"Jul 18, 2009"
6,BSC Young Boys,FC St. Gallen 1879,1,1,Draw,2.Matchday,"Jul 18, 2009"
7,FC Basel 1893,FC Aarau,2,1,HomeTeam,2.Matchday,"Jul 19, 2009"
8,AC Bellinzona,FC Luzern,1,2,AwayTeam,2.Matchday,"Jul 19, 2009"
9,Grasshopper Club Zurich,FC Sion,3,1,HomeTeam,2.Matchday,"Jul 19, 2009"
10,FC St. Gallen 1879,Neuchâtel Xamax,1,1,Draw,3.Matchday,"Jul 25, 2009"
11,FC Zürich,AC Bellinzona,4,1,HomeTeam,3.Matchday,"Jul 25, 2009"
12,FC Aarau,BSC Young Boys,0,3,AwayTeam,3.Matchday,"Jul 26, 2009"
13,FC Luzern,Grasshopper Club Zurich,2,1,HomeTeam,3.Matchday,"Jul 26, 2009"
14,FC Sion,FC Basel 1893,1,2,AwayTeam,3.Matchday,"Jul 26, 2009"
15,FC Zürich,FC St. Gallen 1879,1,0,HomeTeam,4.Matchday,"Jul 22, 2009"
16,AC Bellinzona,FC Aarau,4,1,HomeTeam,4.Matchday,"Aug 1, 2009"
17,Neuchâtel Xamax,FC Sion,1,3,AwayTeam,4.Matchday,"Aug 1, 2009"
18,FC Basel 1893,FC Luzern,1,1,Draw,4.Matchday,"Aug 2, 2009"
19,BSC Young Boys,Grasshopper Club Zurich,2,0,HomeTeam,4.Matchday,"Aug 2, 2009"
20,Grasshopper Club Zurich,FC St. Gallen 1879,1,3,AwayTeam,5.Matchday,"Aug 8, 2009"
21,FC Sion,FC Aarau,1,1,Draw,5.Matchday,"Aug 8, 2009"
