,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Pogon Szczecin,Zaglebie Lubin,4,0,HomeTeam,1.Matchday,"Aug 17, 2012"
1,Piast Gliwice,Górnik Zabrze,1,2,AwayTeam,1.Matchday,"Aug 17, 2012"
2,Jagiellonia Bialystok,Podbeskidzie Bielsko-Biala,2,1,HomeTeam,1.Matchday,"Aug 18, 2012"
3,Widzew Lodz,Slask Wroclaw,2,1,HomeTeam,1.Matchday,"Aug 18, 2012"
4,Lech Poznan,Ruch Chorzow,4,0,HomeTeam,1.Matchday,"Aug 18, 2012"
5,Wisla Kraków,GKS Belchatow,2,1,HomeTeam,1.Matchday,"Aug 19, 2012"
6,Legia Warszawa,Korona Kielce,4,0,HomeTeam,1.Matchday,"Aug 19, 2012"
7,Lechia Gdansk,Polonia Warsaw,1,3,AwayTeam,1.Matchday,"Aug 20, 2012"
8,Zaglebie Lubin,Piast Gliwice,2,1,HomeTeam,2.Matchday,"Aug 24, 2012"
9,Jagiellonia Bialystok,Górnik Zabrze,1,1,Draw,2.Matchday,"Aug 24, 2012"
10,Podbeskidzie Bielsko-Biala,Wisla Kraków,1,1,Draw,2.Matchday,"Aug 25, 2012"
11,Widzew Lodz,Ruch Chorzow,2,0,HomeTeam,2.Matchday,"Aug 25, 2012"
12,Polonia Warsaw,Lech Poznan,1,2,AwayTeam,2.Matchday,"Aug 25, 2012"
13,Slask Wroclaw,Korona Kielce,2,0,HomeTeam,2.Matchday,"Aug 26, 2012"
14,GKS Belchatow,Legia Warszawa,0,2,AwayTeam,2.Matchday,"Aug 26, 2012"
15,Pogon Szczecin,Lechia Gdansk,0,2,AwayTeam,2.Matchday,"Aug 27, 2012"
16,Piast Gliwice,Pogon Szczecin,1,0,HomeTeam,3.Matchday,"Aug 31, 2012"
17,Wisla Kraków,Polonia Warsaw,1,3,AwayTeam,3.Matchday,"Aug 31, 2012"
18,Korona Kielce,Lechia Gdansk,0,1,AwayTeam,3.Matchday,"Sep 1, 2012"
19,Widzew Lodz,GKS Belchatow,1,0,HomeTeam,3.Matchday,"Sep 1, 2012"
20,Jagiellonia Bialystok,Zaglebie Lubin,0,0,Draw,3.Matchday,"Sep 1, 2012"
21,Lech Poznan,Górnik Zabrze,0,0,Draw,3.Matchday,"Sep 2, 2012"
22,Slask Wroclaw,Ruch Chorzow,1,0,HomeTeam,3.Matchday,"Sep 2, 2012"
23,Legia Warszawa,Podbeskidzie Bielsko-Biala,3,1,HomeTeam,3.Matchday,"Sep 3, 2012"
24,Podbeskidzie Bielsko-Biala,Slask Wroclaw,1,1,Draw,4.Matchday,"Sep 14, 2012"
25,Pogon Szczecin,Wisla Kraków,2,0,HomeTeam,4.Matchday,"Sep 14, 2012"
26,Polonia Warsaw,Jagiellonia Bialystok,1,1,Draw,4.Matchday,"Sep 15, 2012"
27,Lechia Gdansk,Piast Gliwice,1,2,AwayTeam,4.Matchday,"Sep 15, 2012"
28,Ruch Chorzow,Korona Kielce,1,1,Draw,4.Matchday,"Sep 15, 2012"
29,Zaglebie Lubin,Widzew Lodz,0,1,AwayTeam,4.Matchday,"Sep 16, 2012"
30,Górnik Zabrze,Legia Warszawa,2,2,Draw,4.Matchday,"Sep 16, 2012"
31,GKS Belchatow,Lech Poznan,0,1,AwayTeam,4.Matchday,"Sep 17, 2012"
32,Korona Kielce,Podbeskidzie Bielsko-Biala,2,1,HomeTeam,5.Matchday,"Sep 21, 2012"
33,Legia Warszawa,Polonia Warsaw,1,1,Draw,5.Matchday,"Sep 21, 2012"
34,Jagiellonia Bialystok,Piast Gliwice,0,2,AwayTeam,5.Matchday,"Sep 22, 2012"
35,Ruch Chorzow,Zaglebie Lubin,2,1,HomeTeam,5.Matchday,"Sep 22, 2012"
36,Wisla Kraków,Lechia Gdansk,1,0,HomeTeam,5.Matchday,"Sep 22, 2012"
37,Slask Wroclaw,GKS Belchatow,2,1,HomeTeam,5.Matchday,"Sep 23, 2012"
38,Lech Poznan,Pogon Szczecin,1,1,Draw,5.Matchday,"Sep 23, 2012"
39,Widzew Lodz,Górnik Zabrze,1,1,Draw,5.Matchday,"Sep 24, 2012"
40,Podbeskidzie Bielsko-Biala,Ruch Chorzow,1,2,AwayTeam,6.Matchday,"Sep 28, 2012"
41,Polonia Warsaw,Widzew Lodz,3,1,HomeTeam,6.Matchday,"Sep 28, 2012"
42,GKS Belchatow,Korona Kielce,1,1,Draw,6.Matchday,"Sep 29, 2012"
43,Pogon Szczecin,Jagiellonia Bialystok,1,1,Draw,6.Matchday,"Sep 29, 2012"
44,Zaglebie Lubin,Legia Warszawa,2,2,Draw,6.Matchday,"Sep 29, 2012"
45,Górnik Zabrze,Slask Wroclaw,4,1,HomeTeam,6.Matchday,"Sep 30, 2012"
46,Lechia Gdansk,Lech Poznan,2,0,HomeTeam,6.Matchday,"Sep 30, 2012"
47,Piast Gliwice,Wisla Kraków,2,0,HomeTeam,6.Matchday,"Oct 1, 2012"
48,Ruch Chorzow,GKS Belchatow,2,1,HomeTeam,7.Matchday,"Oct 5, 2012"
49,Legia Warszawa,Wisla Kraków,2,1,HomeTeam,7.Matchday,"Oct 5, 2012"
50,Korona Kielce,Zaglebie Lubin,1,0,HomeTeam,7.Matchday,"Oct 6, 2012"
51,Podbeskidzie Bielsko-Biala,Górnik Zabrze,1,3,AwayTeam,7.Matchday,"Oct 6, 2012"
52,Lech Poznan,Piast Gliwice,4,0,HomeTeam,7.Matchday,"Oct 6, 2012"
53,Widzew Lodz,Pogon Szczecin,1,3,AwayTeam,7.Matchday,"Oct 7, 2012"
54,Slask Wroclaw,Polonia Warsaw,2,1,HomeTeam,7.Matchday,"Oct 7, 2012"
55,Jagiellonia Bialystok,Lechia Gdansk,0,2,AwayTeam,7.Matchday,"Oct 8, 2012"
56,Górnik Zabrze,Korona Kielce,2,0,HomeTeam,8.Matchday,"Oct 19, 2012"
57,Zaglebie Lubin,Lech Poznan,0,1,AwayTeam,8.Matchday,"Oct 19, 2012"
58,GKS Belchatow,Podbeskidzie Bielsko-Biala,2,1,HomeTeam,8.Matchday,"Oct 20, 2012"
59,Piast Gliwice,Widzew Lodz,1,2,AwayTeam,8.Matchday,"Oct 20, 2012"
60,Wisla Kraków,Jagiellonia Bialystok,0,0,Draw,8.Matchday,"Oct 20, 2012"
61,Lechia Gdansk,Slask Wroclaw,2,3,AwayTeam,8.Matchday,"Oct 21, 2012"
62,Polonia Warsaw,Ruch Chorzow,2,1,HomeTeam,8.Matchday,"Oct 21, 2012"
63,Pogon Szczecin,Legia Warszawa,0,3,AwayTeam,8.Matchday,"Oct 22, 2012"
