,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Koper,NK Primorje Ajdovscina,4,1,HomeTeam,1.Matchday,"Jul 16, 2010"
1,NK Celje,NK Domzale,0,1,AwayTeam,1.Matchday,"Jul 17, 2010"
2,NK Maribor,NK Triglav Kranj,5,0,HomeTeam,1.Matchday,"Jul 18, 2010"
3,NK Olimpija Ljubljana,NK Rudar Velenje,1,3,AwayTeam,1.Matchday,"Jul 18, 2010"
4,ND Gorica,NK Nafta 1903,1,0,HomeTeam,1.Matchday,"Jul 18, 2010"
5,NK Nafta 1903,NK Primorje Ajdovscina,2,1,HomeTeam,2.Matchday,"Jul 24, 2010"
6,NK Triglav Kranj,NK Celje,1,1,Draw,2.Matchday,"Jul 24, 2010"
7,NK Domzale,FC Koper,2,0,HomeTeam,2.Matchday,"Jul 24, 2010"
8,NK Rudar Velenje,NK Maribor,0,0,Draw,2.Matchday,"Jul 25, 2010"
9,ND Gorica,NK Olimpija Ljubljana,2,2,Draw,2.Matchday,"Jul 25, 2010"
10,NK Primorje Ajdovscina,NK Domzale,0,0,Draw,3.Matchday,"Jul 31, 2010"
11,NK Celje,NK Rudar Velenje,5,1,HomeTeam,3.Matchday,"Jul 31, 2010"
12,FC Koper,NK Triglav Kranj,1,1,Draw,3.Matchday,"Jul 31, 2010"
13,NK Maribor,ND Gorica,3,1,HomeTeam,3.Matchday,"Aug 1, 2010"
14,NK Olimpija Ljubljana,NK Nafta 1903,0,1,AwayTeam,3.Matchday,"Aug 2, 2010"
15,NK Nafta 1903,NK Domzale,3,2,HomeTeam,4.Matchday,"Aug 7, 2010"
16,NK Rudar Velenje,FC Koper,2,1,HomeTeam,4.Matchday,"Aug 7, 2010"
17,ND Gorica,NK Celje,3,3,Draw,4.Matchday,"Aug 7, 2010"
18,NK Triglav Kranj,NK Primorje Ajdovscina,3,2,HomeTeam,4.Matchday,"Aug 8, 2010"
19,NK Olimpija Ljubljana,NK Maribor,0,1,AwayTeam,4.Matchday,"Sep 29, 2010"
20,NK Domzale,NK Triglav Kranj,3,0,HomeTeam,5.Matchday,"Aug 14, 2010"
21,NK Maribor,NK Nafta 1903,3,1,HomeTeam,5.Matchday,"Aug 14, 2010"
22,NK Celje,NK Olimpija Ljubljana,1,1,Draw,5.Matchday,"Aug 14, 2010"
23,FC Koper,ND Gorica,1,0,HomeTeam,5.Matchday,"Aug 14, 2010"
24,NK Primorje Ajdovscina,NK Rudar Velenje,1,1,Draw,5.Matchday,"Aug 15, 2010"
25,NK Nafta 1903,NK Triglav Kranj,2,1,HomeTeam,6.Matchday,"Aug 21, 2010"
26,ND Gorica,NK Primorje Ajdovscina,3,2,HomeTeam,6.Matchday,"Aug 21, 2010"
27,NK Rudar Velenje,NK Domzale,0,1,AwayTeam,6.Matchday,"Aug 21, 2010"
28,NK Maribor,NK Celje,2,0,HomeTeam,6.Matchday,"Aug 22, 2010"
29,NK Olimpija Ljubljana,FC Koper,1,2,AwayTeam,6.Matchday,"Aug 22, 2010"
30,NK Celje,NK Nafta 1903,2,4,AwayTeam,7.Matchday,"Aug 28, 2010"
31,NK Domzale,ND Gorica,1,0,HomeTeam,7.Matchday,"Aug 28, 2010"
32,NK Primorje Ajdovscina,NK Olimpija Ljubljana,5,1,HomeTeam,7.Matchday,"Aug 29, 2010"
33,NK Triglav Kranj,NK Rudar Velenje,1,0,HomeTeam,7.Matchday,"Aug 29, 2010"
34,FC Koper,NK Maribor,0,1,AwayTeam,7.Matchday,"Aug 29, 2010"
35,NK Nafta 1903,NK Rudar Velenje,3,3,Draw,8.Matchday,"Sep 10, 2010"
36,NK Olimpija Ljubljana,NK Domzale,0,1,AwayTeam,8.Matchday,"Sep 10, 2010"
37,ND Gorica,NK Triglav Kranj,2,1,HomeTeam,8.Matchday,"Sep 11, 2010"
38,NK Maribor,NK Primorje Ajdovscina,1,1,Draw,8.Matchday,"Sep 11, 2010"
39,NK Celje,FC Koper,2,1,HomeTeam,8.Matchday,"Sep 11, 2010"
40,FC Koper,NK Nafta 1903,0,3,AwayTeam,9.Matchday,"Sep 18, 2010"
41,NK Rudar Velenje,ND Gorica,1,2,AwayTeam,9.Matchday,"Sep 18, 2010"
42,NK Triglav Kranj,NK Olimpija Ljubljana,0,5,AwayTeam,9.Matchday,"Sep 19, 2010"
43,NK Domzale,NK Maribor,0,1,AwayTeam,9.Matchday,"Oct 9, 2010"
44,NK Primorje Ajdovscina,NK Celje,2,0,HomeTeam,9.Matchday,"Oct 10, 2010"
45,NK Primorje Ajdovscina,FC Koper,3,1,HomeTeam,10.Matchday,"Sep 22, 2010"
46,NK Triglav Kranj,NK Maribor,2,2,Draw,10.Matchday,"Sep 22, 2010"
47,NK Rudar Velenje,NK Olimpija Ljubljana,1,1,Draw,10.Matchday,"Sep 22, 2010"
48,NK Nafta 1903,ND Gorica,3,0,HomeTeam,10.Matchday,"Sep 22, 2010"
49,NK Domzale,NK Celje,1,0,HomeTeam,10.Matchday,"Sep 22, 2010"
50,NK Celje,NK Triglav Kranj,1,1,Draw,11.Matchday,"Sep 25, 2010"
51,FC Koper,NK Domzale,2,0,HomeTeam,11.Matchday,"Sep 25, 2010"
52,NK Olimpija Ljubljana,ND Gorica,0,0,Draw,11.Matchday,"Sep 25, 2010"
53,NK Maribor,NK Rudar Velenje,3,1,HomeTeam,11.Matchday,"Sep 25, 2010"
54,NK Primorje Ajdovscina,NK Nafta 1903,4,2,HomeTeam,11.Matchday,"Sep 26, 2010"
55,ND Gorica,NK Maribor,0,2,AwayTeam,12.Matchday,"Oct 2, 2010"
56,NK Rudar Velenje,NK Celje,3,2,HomeTeam,12.Matchday,"Oct 2, 2010"
57,NK Domzale,NK Primorje Ajdovscina,4,1,HomeTeam,12.Matchday,"Oct 2, 2010"
58,NK Nafta 1903,NK Olimpija Ljubljana,2,3,AwayTeam,12.Matchday,"Oct 2, 2010"
59,NK Triglav Kranj,FC Koper,0,0,Draw,12.Matchday,"Oct 3, 2010"
60,NK Celje,ND Gorica,1,0,HomeTeam,13.Matchday,"Oct 16, 2010"
61,FC Koper,NK Rudar Velenje,2,1,HomeTeam,13.Matchday,"Oct 16, 2010"
62,NK Domzale,NK Nafta 1903,1,1,Draw,13.Matchday,"Oct 16, 2010"
63,NK Maribor,NK Olimpija Ljubljana,0,0,Draw,13.Matchday,"Oct 16, 2010"
64,NK Primorje Ajdovscina,NK Triglav Kranj,0,3,AwayTeam,13.Matchday,"Oct 27, 2010"
