,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FK Zemun,OFK Beograd,1,2,AwayTeam,1.Matchday,"Aug 4, 2006"
1,FK Smederevo,FK Mladost Apatin,1,2,AwayTeam,1.Matchday,"Aug 5, 2006"
2,Red Star Belgrade,FK Vozdovac,2,0,HomeTeam,1.Matchday,"Aug 5, 2006"
3,FK Bezanija,FK Partizan Belgrade,3,4,AwayTeam,1.Matchday,"Aug 5, 2006"
4,FK Hajduk Kula,FK Vojvodina Novi Sad,1,0,HomeTeam,1.Matchday,"Aug 5, 2006"
5,FK Borac Cacak,FK Banat Zrenjanin,0,1,AwayTeam,1.Matchday,"Aug 6, 2006"
6,FK Vojvodina Novi Sad,FK Borac Cacak,0,2,AwayTeam,2.Matchday,"Aug 12, 2006"
7,FK Mladost Apatin,FK Zemun,2,0,HomeTeam,2.Matchday,"Aug 12, 2006"
8,FK Banat Zrenjanin,FK Bezanija,0,2,AwayTeam,2.Matchday,"Aug 12, 2006"
9,OFK Beograd,FK Hajduk Kula,5,1,HomeTeam,2.Matchday,"Aug 13, 2006"
10,FK Vozdovac,FK Partizan Belgrade,1,3,AwayTeam,2.Matchday,"Aug 13, 2006"
11,Red Star Belgrade,FK Smederevo,1,0,HomeTeam,2.Matchday,"Aug 13, 2006"
12,FK Borac Cacak,OFK Beograd,0,0,Draw,3.Matchday,"Aug 19, 2006"
13,FK Hajduk Kula,FK Mladost Apatin,0,2,AwayTeam,3.Matchday,"Aug 19, 2006"
14,FK Smederevo,FK Vozdovac,3,1,HomeTeam,3.Matchday,"Aug 19, 2006"
15,FK Partizan Belgrade,FK Banat Zrenjanin,2,0,HomeTeam,3.Matchday,"Aug 19, 2006"
16,FK Bezanija,FK Vojvodina Novi Sad,0,0,Draw,3.Matchday,"Aug 20, 2006"
17,FK Zemun,Red Star Belgrade,1,2,AwayTeam,3.Matchday,"Sep 20, 2006"
18,FK Smederevo,FK Zemun,2,0,HomeTeam,4.Matchday,"Aug 26, 2006"
19,FK Vozdovac,FK Banat Zrenjanin,1,3,AwayTeam,4.Matchday,"Aug 26, 2006"
20,FK Mladost Apatin,FK Borac Cacak,1,0,HomeTeam,4.Matchday,"Aug 26, 2006"
21,OFK Beograd,FK Bezanija,1,1,Draw,4.Matchday,"Aug 27, 2006"
22,FK Vojvodina Novi Sad,FK Partizan Belgrade,1,0,HomeTeam,4.Matchday,"Aug 27, 2006"
23,Red Star Belgrade,FK Hajduk Kula,3,1,HomeTeam,4.Matchday,"Aug 27, 2006"
24,FK Zemun,FK Vozdovac,0,0,Draw,5.Matchday,"Sep 9, 2006"
25,FK Hajduk Kula,FK Smederevo,1,0,HomeTeam,5.Matchday,"Sep 9, 2006"
26,FK Bezanija,FK Mladost Apatin,2,0,HomeTeam,5.Matchday,"Sep 9, 2006"
27,FK Banat Zrenjanin,FK Vojvodina Novi Sad,0,0,Draw,5.Matchday,"Sep 9, 2006"
28,FK Partizan Belgrade,OFK Beograd,0,1,AwayTeam,5.Matchday,"Sep 9, 2006"
29,FK Borac Cacak,Red Star Belgrade,0,2,AwayTeam,5.Matchday,"Sep 10, 2006"
30,OFK Beograd,FK Banat Zrenjanin,3,0,HomeTeam,6.Matchday,"Sep 16, 2006"
31,FK Smederevo,FK Borac Cacak,1,0,HomeTeam,6.Matchday,"Sep 16, 2006"
32,FK Vozdovac,FK Vojvodina Novi Sad,1,0,HomeTeam,6.Matchday,"Sep 16, 2006"
33,FK Zemun,FK Hajduk Kula,0,1,AwayTeam,6.Matchday,"Sep 16, 2006"
34,FK Mladost Apatin,FK Partizan Belgrade,1,0,HomeTeam,6.Matchday,"Sep 17, 2006"
35,Red Star Belgrade,FK Bezanija,1,1,Draw,6.Matchday,"Sep 17, 2006"
36,FK Hajduk Kula,FK Vozdovac,2,0,HomeTeam,7.Matchday,"Sep 23, 2006"
37,FK Banat Zrenjanin,FK Mladost Apatin,0,0,Draw,7.Matchday,"Sep 23, 2006"
38,FK Bezanija,FK Smederevo,0,0,Draw,7.Matchday,"Sep 23, 2006"
39,FK Borac Cacak,FK Zemun,1,0,HomeTeam,7.Matchday,"Sep 23, 2006"
40,FK Vojvodina Novi Sad,OFK Beograd,1,2,AwayTeam,7.Matchday,"Sep 23, 2006"
41,FK Partizan Belgrade,Red Star Belgrade,0,0,Draw,7.Matchday,"Sep 23, 2006"
42,FK Vozdovac,OFK Beograd,1,1,Draw,8.Matchday,"Sep 30, 2006"
43,FK Hajduk Kula,FK Borac Cacak,1,0,HomeTeam,8.Matchday,"Sep 30, 2006"
44,FK Mladost Apatin,FK Vojvodina Novi Sad,2,0,HomeTeam,8.Matchday,"Sep 30, 2006"
45,FK Zemun,FK Bezanija,0,1,AwayTeam,8.Matchday,"Oct 1, 2006"
46,FK Smederevo,FK Partizan Belgrade,2,2,Draw,8.Matchday,"Oct 1, 2006"
47,Red Star Belgrade,FK Banat Zrenjanin,2,0,HomeTeam,8.Matchday,"Oct 1, 2006"
48,FK Banat Zrenjanin,FK Smederevo,0,0,Draw,9.Matchday,"Oct 14, 2006"
49,FK Borac Cacak,FK Vozdovac,0,1,AwayTeam,9.Matchday,"Oct 14, 2006"
50,FK Bezanija,FK Hajduk Kula,1,0,HomeTeam,9.Matchday,"Oct 14, 2006"
51,FK Vojvodina Novi Sad,Red Star Belgrade,0,1,AwayTeam,9.Matchday,"Oct 14, 2006"
52,OFK Beograd,FK Mladost Apatin,2,0,HomeTeam,9.Matchday,"Oct 15, 2006"
53,FK Partizan Belgrade,FK Zemun,2,0,HomeTeam,9.Matchday,"Oct 15, 2006"
54,FK Smederevo,FK Vojvodina Novi Sad,0,0,Draw,10.Matchday,"Oct 21, 2006"
55,FK Vozdovac,FK Mladost Apatin,0,0,Draw,10.Matchday,"Oct 21, 2006"
56,FK Borac Cacak,FK Bezanija,1,1,Draw,10.Matchday,"Oct 21, 2006"
57,FK Zemun,FK Banat Zrenjanin,0,1,AwayTeam,10.Matchday,"Oct 21, 2006"
58,FK Hajduk Kula,FK Partizan Belgrade,0,1,AwayTeam,10.Matchday,"Oct 21, 2006"
