,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FK Molodechno-2000,Slavia Mozyr,0,4,AwayTeam,1.Matchday,"Apr 11, 2001"
1,Shakhtjor Soligorsk,Dnepr-Transmash Mogilev,1,0,HomeTeam,1.Matchday,"Apr 11, 2001"
2,Dinamo Minsk,Neman-Belkard Grodno,2,0,HomeTeam,1.Matchday,"Apr 11, 2001"
3,FK Gomel,BATE Borisov,0,1,AwayTeam,1.Matchday,"Apr 11, 2001"
4,Dynamo Brest,Belshina Bobruisk,0,2,AwayTeam,1.Matchday,"Apr 11, 2001"
5,Naftan Novopolotsk,Torpedo-MAZ Minsk,1,2,AwayTeam,1.Matchday,"Apr 11, 2001"
6,Vedrich-97 Rechitsa,Lokomotiv-96 Vitebsk,3,1,HomeTeam,1.Matchday,"Apr 11, 2001"
7,Slavia Mozyr,Lokomotiv-96 Vitebsk,6,0,HomeTeam,2.Matchday,"Apr 15, 2001"
8,Torpedo-MAZ Minsk,Vedrich-97 Rechitsa,1,0,HomeTeam,2.Matchday,"Apr 15, 2001"
9,Belshina Bobruisk,Naftan Novopolotsk,1,0,HomeTeam,2.Matchday,"Apr 15, 2001"
10,BATE Borisov,Dynamo Brest,2,1,HomeTeam,2.Matchday,"Apr 15, 2001"
11,Neman-Belkard Grodno,FK Gomel,0,0,Draw,2.Matchday,"Apr 15, 2001"
12,Dnepr-Transmash Mogilev,Dinamo Minsk,4,3,HomeTeam,2.Matchday,"Apr 15, 2001"
13,FK Molodechno-2000,Shakhtjor Soligorsk,0,0,Draw,2.Matchday,"Apr 15, 2001"
14,Shakhtjor Soligorsk,Slavia Mozyr,1,1,Draw,3.Matchday,"Apr 28, 2001"
15,Dinamo Minsk,FK Molodechno-2000,3,1,HomeTeam,3.Matchday,"Apr 28, 2001"
16,FK Gomel,Dnepr-Transmash Mogilev,2,0,HomeTeam,3.Matchday,"Apr 28, 2001"
17,Dynamo Brest,Neman-Belkard Grodno,0,3,AwayTeam,3.Matchday,"Apr 28, 2001"
18,Naftan Novopolotsk,BATE Borisov,1,1,Draw,3.Matchday,"Apr 28, 2001"
19,Vedrich-97 Rechitsa,Belshina Bobruisk,0,3,AwayTeam,3.Matchday,"Apr 28, 2001"
20,Lokomotiv-96 Vitebsk,Torpedo-MAZ Minsk,1,0,HomeTeam,3.Matchday,"Apr 28, 2001"
21,Slavia Mozyr,Torpedo-MAZ Minsk,0,0,Draw,4.Matchday,"May 6, 2001"
22,Belshina Bobruisk,Lokomotiv-96 Vitebsk,2,0,HomeTeam,4.Matchday,"May 6, 2001"
23,BATE Borisov,Vedrich-97 Rechitsa,3,0,HomeTeam,4.Matchday,"May 6, 2001"
24,Neman-Belkard Grodno,Naftan Novopolotsk,5,0,HomeTeam,4.Matchday,"May 6, 2001"
25,Dnepr-Transmash Mogilev,Dynamo Brest,2,0,HomeTeam,4.Matchday,"May 6, 2001"
26,FK Molodechno-2000,FK Gomel,1,0,HomeTeam,4.Matchday,"May 6, 2001"
27,Shakhtjor Soligorsk,Dinamo Minsk,2,2,Draw,4.Matchday,"May 6, 2001"
28,Dinamo Minsk,Slavia Mozyr,0,1,AwayTeam,5.Matchday,"May 14, 2001"
29,FK Gomel,Shakhtjor Soligorsk,3,1,HomeTeam,5.Matchday,"May 14, 2001"
30,Dynamo Brest,FK Molodechno-2000,0,0,Draw,5.Matchday,"May 14, 2001"
31,Naftan Novopolotsk,Dnepr-Transmash Mogilev,0,1,AwayTeam,5.Matchday,"May 14, 2001"
32,Vedrich-97 Rechitsa,Neman-Belkard Grodno,1,5,AwayTeam,5.Matchday,"May 14, 2001"
