,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Dukla Banska Bystrica,AS Trencin,2,0,HomeTeam,1.Matchday,"Jul 16, 2005"
1,MFK Ruzomberok,Inter Bratislava,1,2,AwayTeam,1.Matchday,"Jul 16, 2005"
2,FC Artmedia Bratislava,Spartak Trnava,0,2,AwayTeam,1.Matchday,"Jul 17, 2005"
3,MSK Zilina,FC Nitra,2,5,AwayTeam,1.Matchday,"Jul 17, 2005"
4,FK Puchov,MFK Dubnica,0,2,AwayTeam,1.Matchday,"Jul 26, 2005"
5,Inter Bratislava,Dukla Banska Bystrica,2,0,HomeTeam,2.Matchday,"Jul 23, 2005"
6,FC Nitra,FC Artmedia Bratislava,1,0,HomeTeam,2.Matchday,"Jul 23, 2005"
7,FK Puchov,MSK Zilina,1,5,AwayTeam,2.Matchday,"Jul 23, 2005"
8,Spartak Trnava,MFK Ruzomberok,2,0,HomeTeam,2.Matchday,"Jul 23, 2005"
9,MFK Dubnica,AS Trencin,1,1,Draw,2.Matchday,"Aug 9, 2005"
10,AS Trencin,Inter Bratislava,2,0,HomeTeam,3.Matchday,"Jul 29, 2005"
11,FC Artmedia Bratislava,FK Puchov,2,0,HomeTeam,3.Matchday,"Jul 30, 2005"
12,MFK Ruzomberok,FC Nitra,2,0,HomeTeam,3.Matchday,"Jul 30, 2005"
13,Dukla Banska Bystrica,Spartak Trnava,0,1,AwayTeam,3.Matchday,"Jul 30, 2005"
14,MSK Zilina,MFK Dubnica,3,0,HomeTeam,3.Matchday,"Jul 31, 2005"
15,FK Puchov,MFK Ruzomberok,0,2,AwayTeam,4.Matchday,"Aug 6, 2005"
16,FC Nitra,Dukla Banska Bystrica,0,3,AwayTeam,4.Matchday,"Aug 6, 2005"
17,MFK Dubnica,Inter Bratislava,1,1,Draw,4.Matchday,"Aug 6, 2005"
18,MSK Zilina,FC Artmedia Bratislava,1,2,AwayTeam,4.Matchday,"Aug 6, 2005"
19,Spartak Trnava,AS Trencin,1,0,HomeTeam,4.Matchday,"Aug 6, 2005"
20,AS Trencin,FC Nitra,2,1,HomeTeam,5.Matchday,"Aug 12, 2005"
