,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Turun Palloseura,Myllykosken Pallo -47,0,1,AwayTeam,1.Matchday,"Apr 15, 2012"
1,FC Honka,Vaasan Palloseura,1,1,Draw,1.Matchday,"Apr 15, 2012"
2,FC Lahti,FC Haka,1,0,HomeTeam,1.Matchday,"Apr 15, 2012"
3,HJK Helsinki,IFK Mariehamn,3,1,HomeTeam,1.Matchday,"Apr 15, 2012"
4,Kuopion Palloseura,JJK Jyväskylä,2,2,Draw,1.Matchday,"Apr 15, 2012"
5,FF Jaro,FC Inter Turku,0,1,AwayTeam,1.Matchday,"May 2, 2012"
6,FC Lahti,FC Honka,2,1,HomeTeam,2.Matchday,"Apr 18, 2012"
7,Turun Palloseura,HJK Helsinki,3,1,HomeTeam,2.Matchday,"Apr 19, 2012"
8,JJK Jyväskylä,FC Haka,1,4,AwayTeam,2.Matchday,"Apr 19, 2012"
9,Vaasan Palloseura,FC Inter Turku,0,2,AwayTeam,2.Matchday,"Apr 19, 2012"
10,Myllykosken Pallo -47,FF Jaro,2,0,HomeTeam,2.Matchday,"Apr 19, 2012"
11,IFK Mariehamn,Kuopion Palloseura,1,1,Draw,2.Matchday,"Apr 19, 2012"
12,Kuopion Palloseura,Turun Palloseura,1,1,Draw,3.Matchday,"Apr 22, 2012"
13,Vaasan Palloseura,FC Lahti,2,1,HomeTeam,3.Matchday,"Apr 22, 2012"
14,FC Inter Turku,Myllykosken Pallo -47,2,0,HomeTeam,3.Matchday,"Apr 22, 2012"
15,FC Haka,IFK Mariehamn,0,2,AwayTeam,3.Matchday,"Apr 22, 2012"
16,FC Honka,JJK Jyväskylä,0,2,AwayTeam,3.Matchday,"Apr 22, 2012"
17,HJK Helsinki,FF Jaro,4,1,HomeTeam,3.Matchday,"Apr 23, 2012"
18,FC Lahti,FC Inter Turku,0,5,AwayTeam,4.Matchday,"Apr 29, 2012"
19,IFK Mariehamn,FC Honka,0,0,Draw,4.Matchday,"Apr 29, 2012"
20,FF Jaro,Kuopion Palloseura,1,0,HomeTeam,4.Matchday,"Apr 29, 2012"
21,Myllykosken Pallo -47,HJK Helsinki,1,0,HomeTeam,4.Matchday,"Apr 29, 2012"
22,Turun Palloseura,FC Haka,2,0,HomeTeam,4.Matchday,"Apr 29, 2012"
23,JJK Jyväskylä,Vaasan Palloseura,0,2,AwayTeam,4.Matchday,"Apr 30, 2012"
24,FC Honka,Turun Palloseura,0,2,AwayTeam,5.Matchday,"May 5, 2012"
25,JJK Jyväskylä,FC Lahti,2,1,HomeTeam,5.Matchday,"May 5, 2012"
26,Kuopion Palloseura,Myllykosken Pallo -47,1,2,AwayTeam,5.Matchday,"May 5, 2012"
27,FC Haka,FF Jaro,4,1,HomeTeam,5.Matchday,"May 5, 2012"
28,Vaasan Palloseura,IFK Mariehamn,1,2,AwayTeam,5.Matchday,"May 5, 2012"
29,HJK Helsinki,FC Inter Turku,2,1,HomeTeam,5.Matchday,"May 6, 2012"
30,Myllykosken Pallo -47,FC Haka,3,1,HomeTeam,6.Matchday,"May 12, 2012"
31,HJK Helsinki,Kuopion Palloseura,2,0,HomeTeam,6.Matchday,"May 12, 2012"
32,FF Jaro,FC Honka,0,1,AwayTeam,6.Matchday,"May 12, 2012"
33,FC Inter Turku,JJK Jyväskylä,2,1,HomeTeam,6.Matchday,"May 12, 2012"
34,Turun Palloseura,Vaasan Palloseura,1,0,HomeTeam,6.Matchday,"May 13, 2012"
35,IFK Mariehamn,FC Lahti,2,0,HomeTeam,6.Matchday,"May 13, 2012"
36,FC Haka,HJK Helsinki,0,1,AwayTeam,7.Matchday,"May 16, 2012"
37,FC Lahti,Turun Palloseura,2,0,HomeTeam,7.Matchday,"May 16, 2012"
38,FC Honka,Myllykosken Pallo -47,2,1,HomeTeam,7.Matchday,"May 16, 2012"
39,Vaasan Palloseura,FF Jaro,1,1,Draw,7.Matchday,"May 16, 2012"
40,JJK Jyväskylä,IFK Mariehamn,5,2,HomeTeam,7.Matchday,"May 16, 2012"
41,FC Inter Turku,Kuopion Palloseura,2,1,HomeTeam,7.Matchday,"May 16, 2012"
42,Kuopion Palloseura,FC Haka,3,0,HomeTeam,8.Matchday,"May 21, 2012"
43,FF Jaro,FC Lahti,0,2,AwayTeam,8.Matchday,"May 21, 2012"
44,IFK Mariehamn,FC Inter Turku,2,1,HomeTeam,8.Matchday,"May 21, 2012"
45,Myllykosken Pallo -47,Vaasan Palloseura,1,0,HomeTeam,8.Matchday,"May 21, 2012"
46,HJK Helsinki,FC Honka,3,0,HomeTeam,8.Matchday,"May 21, 2012"
47,Turun Palloseura,JJK Jyväskylä,2,3,AwayTeam,8.Matchday,"May 21, 2012"
48,Vaasan Palloseura,HJK Helsinki,1,0,HomeTeam,9.Matchday,"May 24, 2012"
49,IFK Mariehamn,Turun Palloseura,2,1,HomeTeam,9.Matchday,"May 24, 2012"
50,FC Inter Turku,FC Haka,4,1,HomeTeam,9.Matchday,"May 24, 2012"
51,FC Lahti,Myllykosken Pallo -47,0,0,Draw,9.Matchday,"May 24, 2012"
52,JJK Jyväskylä,FF Jaro,1,1,Draw,9.Matchday,"May 24, 2012"
53,FC Honka,Kuopion Palloseura,1,0,HomeTeam,9.Matchday,"May 24, 2012"
54,HJK Helsinki,FC Lahti,2,0,HomeTeam,10.Matchday,"May 27, 2012"
55,FF Jaro,IFK Mariehamn,0,3,AwayTeam,10.Matchday,"May 27, 2012"
56,Kuopion Palloseura,Vaasan Palloseura,0,3,AwayTeam,10.Matchday,"May 27, 2012"
57,FC Haka,FC Honka,2,1,HomeTeam,10.Matchday,"May 27, 2012"
58,Myllykosken Pallo -47,JJK Jyväskylä,0,1,AwayTeam,10.Matchday,"May 27, 2012"
59,FC Inter Turku,Turun Palloseura,3,3,Draw,10.Matchday,"Sep 17, 2012"
60,JJK Jyväskylä,HJK Helsinki,0,3,AwayTeam,11.Matchday,"Jun 16, 2012"
61,FC Honka,FC Inter Turku,2,1,HomeTeam,11.Matchday,"Jun 16, 2012"
62,Turun Palloseura,FF Jaro,2,3,AwayTeam,11.Matchday,"Jun 16, 2012"
63,FC Haka,Vaasan Palloseura,0,1,AwayTeam,11.Matchday,"Jun 16, 2012"
64,Kuopion Palloseura,FC Lahti,1,2,AwayTeam,11.Matchday,"Jun 17, 2012"
65,IFK Mariehamn,Myllykosken Pallo -47,0,0,Draw,11.Matchday,"Jun 17, 2012"
66,JJK Jyväskylä,Kuopion Palloseura,1,5,AwayTeam,12.Matchday,"Jun 11, 2012"
67,FC Inter Turku,FF Jaro,1,1,Draw,12.Matchday,"Jun 19, 2012"
68,Vaasan Palloseura,FC Honka,2,0,HomeTeam,12.Matchday,"Jun 20, 2012"
69,Turun Palloseura,Myllykosken Pallo -47,1,0,HomeTeam,12.Matchday,"Jun 20, 2012"
70,FC Lahti,FC Haka,0,1,AwayTeam,12.Matchday,"Jun 20, 2012"
71,IFK Mariehamn,HJK Helsinki,2,0,HomeTeam,12.Matchday,"Jun 20, 2012"
72,HJK Helsinki,Turun Palloseura,0,0,Draw,13.Matchday,"Jun 25, 2012"
73,FC Honka,FC Lahti,3,2,HomeTeam,13.Matchday,"Jun 25, 2012"
74,FF Jaro,Myllykosken Pallo -47,1,0,HomeTeam,13.Matchday,"Jun 25, 2012"
75,Kuopion Palloseura,IFK Mariehamn,2,0,HomeTeam,13.Matchday,"Jun 25, 2012"
76,FC Inter Turku,Vaasan Palloseura,1,1,Draw,13.Matchday,"Jun 25, 2012"
77,FC Haka,JJK Jyväskylä,3,1,HomeTeam,13.Matchday,"Jun 25, 2012"
78,FF Jaro,HJK Helsinki,2,2,Draw,14.Matchday,"Jun 28, 2012"
79,IFK Mariehamn,FC Haka,1,0,HomeTeam,14.Matchday,"Jun 28, 2012"
80,Myllykosken Pallo -47,FC Inter Turku,4,0,HomeTeam,14.Matchday,"Jun 28, 2012"
81,Turun Palloseura,Kuopion Palloseura,3,0,HomeTeam,14.Matchday,"Jun 28, 2012"
82,FC Lahti,Vaasan Palloseura,1,0,HomeTeam,14.Matchday,"Jun 28, 2012"
83,JJK Jyväskylä,FC Honka,0,1,AwayTeam,14.Matchday,"Jun 28, 2012"
84,FC Haka,Turun Palloseura,1,0,HomeTeam,15.Matchday,"Jul 2, 2012"
85,HJK Helsinki,Myllykosken Pallo -47,1,1,Draw,15.Matchday,"Jul 2, 2012"
86,FC Lahti,FC Inter Turku,4,3,HomeTeam,15.Matchday,"Jul 2, 2012"
87,Kuopion Palloseura,FF Jaro,1,0,HomeTeam,15.Matchday,"Jul 2, 2012"
88,Vaasan Palloseura,JJK Jyväskylä,2,0,HomeTeam,15.Matchday,"Jul 2, 2012"
89,FC Honka,IFK Mariehamn,2,2,Draw,15.Matchday,"Jul 3, 2012"
90,FC Inter Turku,HJK Helsinki,2,0,HomeTeam,16.Matchday,"Jul 7, 2012"
91,FF Jaro,FC Haka,1,0,HomeTeam,16.Matchday,"Jul 7, 2012"
92,IFK Mariehamn,Vaasan Palloseura,0,0,Draw,16.Matchday,"Jul 7, 2012"
93,JJK Jyväskylä,FC Lahti,3,1,HomeTeam,16.Matchday,"Jul 8, 2012"
94,Myllykosken Pallo -47,Kuopion Palloseura,1,1,Draw,16.Matchday,"Jul 8, 2012"
95,Turun Palloseura,FC Honka,2,1,HomeTeam,16.Matchday,"Jul 9, 2012"
96,Kuopion Palloseura,HJK Helsinki,0,3,AwayTeam,17.Matchday,"May 2, 2012"
97,Vaasan Palloseura,Turun Palloseura,1,3,AwayTeam,17.Matchday,"Jul 14, 2012"
98,FC Haka,Myllykosken Pallo -47,3,1,HomeTeam,17.Matchday,"Jul 15, 2012"
99,FC Honka,FF Jaro,2,0,HomeTeam,17.Matchday,"Jul 15, 2012"
100,FC Inter Turku,JJK Jyväskylä,3,2,HomeTeam,17.Matchday,"Jul 15, 2012"
101,FC Lahti,IFK Mariehamn,2,0,HomeTeam,17.Matchday,"Jul 16, 2012"
102,FF Jaro,Vaasan Palloseura,0,0,Draw,18.Matchday,"Jul 21, 2012"
103,HJK Helsinki,FC Haka,1,0,HomeTeam,18.Matchday,"Jul 21, 2012"
104,IFK Mariehamn,JJK Jyväskylä,3,3,Draw,18.Matchday,"Jul 22, 2012"
105,Turun Palloseura,FC Lahti,4,0,HomeTeam,18.Matchday,"Jul 22, 2012"
106,Kuopion Palloseura,FC Inter Turku,0,6,AwayTeam,18.Matchday,"Jul 22, 2012"
107,Myllykosken Pallo -47,FC Honka,0,0,Draw,18.Matchday,"Jul 22, 2012"
108,FC Honka,HJK Helsinki,1,0,HomeTeam,19.Matchday,"Jul 28, 2012"
109,JJK Jyväskylä,Turun Palloseura,2,1,HomeTeam,19.Matchday,"Jul 29, 2012"
110,Vaasan Palloseura,Myllykosken Pallo -47,2,0,HomeTeam,19.Matchday,"Jul 29, 2012"
111,FC Lahti,FF Jaro,0,2,AwayTeam,19.Matchday,"Jul 29, 2012"
112,FC Haka,Kuopion Palloseura,0,2,AwayTeam,19.Matchday,"Jul 29, 2012"
113,FC Inter Turku,IFK Mariehamn,0,3,AwayTeam,19.Matchday,"Jul 30, 2012"
114,Myllykosken Pallo -47,FC Lahti,3,1,HomeTeam,20.Matchday,"Aug 4, 2012"
115,HJK Helsinki,Vaasan Palloseura,3,3,Draw,20.Matchday,"Aug 4, 2012"
116,FC Haka,FC Inter Turku,0,2,AwayTeam,20.Matchday,"Aug 5, 2012"
117,Kuopion Palloseura,FC Honka,0,2,AwayTeam,20.Matchday,"Aug 5, 2012"
118,FF Jaro,JJK Jyväskylä,0,3,AwayTeam,20.Matchday,"Aug 5, 2012"
119,Turun Palloseura,IFK Mariehamn,1,1,Draw,20.Matchday,"Aug 6, 2012"
120,JJK Jyväskylä,Myllykosken Pallo -47,0,3,AwayTeam,21.Matchday,"Aug 11, 2012"
121,IFK Mariehamn,FF Jaro,2,0,HomeTeam,21.Matchday,"Aug 11, 2012"
122,FC Lahti,HJK Helsinki,3,0,HomeTeam,21.Matchday,"Aug 12, 2012"
123,FC Honka,FC Haka,2,2,Draw,21.Matchday,"Aug 12, 2012"
124,Turun Palloseura,FC Inter Turku,4,1,HomeTeam,21.Matchday,"Aug 12, 2012"
125,Vaasan Palloseura,Kuopion Palloseura,0,1,AwayTeam,21.Matchday,"Aug 12, 2012"
126,Kuopion Palloseura,FC Lahti,1,0,HomeTeam,22.Matchday,"Aug 18, 2012"
127,FC Inter Turku,FC Honka,2,1,HomeTeam,22.Matchday,"Aug 18, 2012"
128,HJK Helsinki,JJK Jyväskylä,2,0,HomeTeam,22.Matchday,"Aug 18, 2012"
129,FF Jaro,Turun Palloseura,0,1,AwayTeam,22.Matchday,"Aug 19, 2012"
130,Vaasan Palloseura,FC Haka,2,1,HomeTeam,22.Matchday,"Aug 19, 2012"
131,Myllykosken Pallo -47,IFK Mariehamn,2,1,HomeTeam,22.Matchday,"Aug 20, 2012"
132,FC Haka,FC Lahti,0,3,AwayTeam,23.Matchday,"Aug 25, 2012"
133,Myllykosken Pallo -47,Turun Palloseura,1,1,Draw,23.Matchday,"Aug 26, 2012"
134,FC Inter Turku,FF Jaro,3,1,HomeTeam,23.Matchday,"Aug 26, 2012"
135,HJK Helsinki,IFK Mariehamn,5,1,HomeTeam,23.Matchday,"Aug 26, 2012"
136,Kuopion Palloseura,JJK Jyväskylä,2,3,AwayTeam,23.Matchday,"Aug 26, 2012"
137,FC Honka,Vaasan Palloseura,1,2,AwayTeam,23.Matchday,"Aug 27, 2012"
138,FC Lahti,FC Honka,3,2,HomeTeam,24.Matchday,"Aug 31, 2012"
139,Turun Palloseura,HJK Helsinki,1,2,AwayTeam,24.Matchday,"Sep 2, 2012"
140,JJK Jyväskylä,FC Haka,5,0,HomeTeam,24.Matchday,"Sep 2, 2012"
141,FF Jaro,Myllykosken Pallo -47,0,3,AwayTeam,24.Matchday,"Sep 2, 2012"
142,IFK Mariehamn,Kuopion Palloseura,2,0,HomeTeam,24.Matchday,"Sep 2, 2012"
143,FC Inter Turku,Vaasan Palloseura,2,0,HomeTeam,24.Matchday,"Sep 3, 2012"
144,Kuopion Palloseura,Turun Palloseura,1,3,AwayTeam,25.Matchday,"Sep 13, 2012"
145,Vaasan Palloseura,FC Lahti,1,3,AwayTeam,25.Matchday,"Sep 14, 2012"
146,Myllykosken Pallo -47,FC Inter Turku,0,0,Draw,25.Matchday,"Sep 14, 2012"
147,HJK Helsinki,FF Jaro,0,0,Draw,25.Matchday,"Sep 14, 2012"
148,FC Haka,IFK Mariehamn,1,1,Draw,25.Matchday,"Sep 14, 2012"
149,FC Honka,JJK Jyväskylä,3,0,HomeTeam,25.Matchday,"Sep 15, 2012"
150,FC Inter Turku,FC Lahti,2,0,HomeTeam,26.Matchday,"May 30, 2012"
151,Turun Palloseura,FC Haka,9,2,HomeTeam,26.Matchday,"Aug 22, 2012"
152,FF Jaro,Kuopion Palloseura,1,1,Draw,26.Matchday,"Sep 17, 2012"
153,Myllykosken Pallo -47,HJK Helsinki,1,4,AwayTeam,26.Matchday,"Sep 17, 2012"
154,IFK Mariehamn,FC Honka,1,1,Draw,26.Matchday,"Sep 18, 2012"
155,JJK Jyväskylä,Vaasan Palloseura,1,2,AwayTeam,26.Matchday,"Sep 18, 2012"
156,FC Honka,Turun Palloseura,0,1,AwayTeam,27.Matchday,"Sep 22, 2012"
157,Kuopion Palloseura,Myllykosken Pallo -47,2,0,HomeTeam,27.Matchday,"Sep 23, 2012"
158,HJK Helsinki,FC Inter Turku,1,1,Draw,27.Matchday,"Sep 23, 2012"
159,FC Haka,FF Jaro,0,0,Draw,27.Matchday,"Sep 23, 2012"
160,Vaasan Palloseura,IFK Mariehamn,1,3,AwayTeam,27.Matchday,"Sep 23, 2012"
161,FC Lahti,JJK Jyväskylä,2,1,HomeTeam,27.Matchday,"Sep 23, 2012"
162,Myllykosken Pallo -47,FC Haka,1,0,HomeTeam,28.Matchday,"Sep 26, 2012"
163,IFK Mariehamn,FC Lahti,2,2,Draw,28.Matchday,"Sep 26, 2012"
