,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Ordino,Inter Club d'Escaldes,1,2,AwayTeam,1.Matchday,"Sep 16, 2018"
1,FC Encamp,UE Escale Santa Coloma,0,1,AwayTeam,1.Matchday,"Sep 16, 2018"
2,UE Engordany,UE Sant Julia,1,4,AwayTeam,1.Matchday,"Sep 16, 2018"
3,FC Santa Coloma,FC Lusitanos,0,0,Draw,1.Matchday,"Sep 16, 2018"
4,UE Escale Santa Coloma,UE Engordany,0,0,Draw,2.Matchday,"Sep 23, 2018"
5,Inter Club d'Escaldes,FC Santa Coloma,1,0,HomeTeam,2.Matchday,"Sep 23, 2018"
6,UE Sant Julia,FC Ordino,1,1,Draw,2.Matchday,"Sep 23, 2018"
7,FC Lusitanos,FC Encamp,1,1,Draw,2.Matchday,"Sep 23, 2018"
8,FC Santa Coloma,FC Encamp,3,0,HomeTeam,3.Matchday,"Sep 30, 2018"
9,FC Ordino,UE Escale Santa Coloma,2,1,HomeTeam,3.Matchday,"Sep 30, 2018"
10,UE Engordany,FC Lusitanos,1,1,Draw,3.Matchday,"Sep 30, 2018"
11,Inter Club d'Escaldes,UE Sant Julia,0,1,AwayTeam,3.Matchday,"Sep 30, 2018"
12,UE Sant Julia,FC Santa Coloma,1,1,Draw,4.Matchday,"Oct 7, 2018"
13,UE Escale Santa Coloma,Inter Club d'Escaldes,1,1,Draw,4.Matchday,"Oct 7, 2018"
14,FC Lusitanos,FC Ordino,2,0,HomeTeam,4.Matchday,"Oct 7, 2018"
15,FC Encamp,UE Engordany,0,1,AwayTeam,4.Matchday,"Oct 25, 2018"
16,Inter Club d'Escaldes,FC Lusitanos,2,1,HomeTeam,5.Matchday,"Oct 21, 2018"
17,FC Ordino,FC Encamp,3,1,HomeTeam,5.Matchday,"Oct 21, 2018"
18,FC Santa Coloma,UE Engordany,0,0,Draw,5.Matchday,"Oct 21, 2018"
19,UE Sant Julia,UE Escale Santa Coloma,1,1,Draw,5.Matchday,"Oct 21, 2018"
20,FC Lusitanos,UE Sant Julia,0,1,AwayTeam,6.Matchday,"Oct 28, 2018"
21,FC Encamp,Inter Club d'Escaldes,0,2,AwayTeam,6.Matchday,"Oct 28, 2018"
22,FC Santa Coloma,UE Escale Santa Coloma,1,2,AwayTeam,6.Matchday,"Oct 28, 2018"
23,UE Engordany,FC Ordino,1,0,HomeTeam,6.Matchday,"Oct 28, 2018"
24,UE Escale Santa Coloma,FC Lusitanos,0,2,AwayTeam,7.Matchday,"Nov 4, 2018"
25,UE Sant Julia,FC Encamp,4,2,HomeTeam,7.Matchday,"Nov 4, 2018"
26,FC Ordino,FC Santa Coloma,0,2,AwayTeam,7.Matchday,"Nov 4, 2018"
27,Inter Club d'Escaldes,UE Engordany,0,2,AwayTeam,7.Matchday,"Nov 4, 2018"
28,Inter Club d'Escaldes,FC Ordino,2,1,HomeTeam,8.Matchday,"Nov 11, 2018"
29,UE Sant Julia,UE Engordany,1,1,Draw,8.Matchday,"Nov 11, 2018"
30,FC Lusitanos,FC Santa Coloma,1,4,AwayTeam,8.Matchday,"Nov 11, 2018"
31,UE Escale Santa Coloma,FC Encamp,5,0,HomeTeam,8.Matchday,"Nov 11, 2018"
32,UE Engordany,UE Escale Santa Coloma,2,1,HomeTeam,9.Matchday,"Nov 25, 2018"
33,FC Encamp,FC Lusitanos,0,3,AwayTeam,9.Matchday,"Nov 25, 2018"
34,FC Ordino,UE Sant Julia,0,0,Draw,9.Matchday,"Nov 25, 2018"
35,FC Santa Coloma,Inter Club d'Escaldes,3,1,HomeTeam,9.Matchday,"Nov 25, 2018"
36,FC Lusitanos,UE Engordany,4,0,HomeTeam,10.Matchday,"Dec 2, 2018"
37,FC Encamp,FC Santa Coloma,1,3,AwayTeam,10.Matchday,"Dec 2, 2018"
38,UE Sant Julia,Inter Club d'Escaldes,3,0,HomeTeam,10.Matchday,"Dec 2, 2018"
39,UE Escale Santa Coloma,FC Ordino,2,3,AwayTeam,10.Matchday,"Dec 2, 2018"
40,UE Engordany,FC Encamp,3,0,HomeTeam,11.Matchday,"Dec 9, 2018"
41,Inter Club d'Escaldes,UE Escale Santa Coloma,1,0,HomeTeam,11.Matchday,"Dec 9, 2018"
42,FC Ordino,FC Lusitanos,1,3,AwayTeam,11.Matchday,"Dec 9, 2018"
43,FC Santa Coloma,UE Sant Julia,0,0,Draw,11.Matchday,"Dec 9, 2018"
44,UE Escale Santa Coloma,UE Sant Julia,1,3,AwayTeam,12.Matchday,"Dec 15, 2018"
45,FC Encamp,FC Ordino,2,0,HomeTeam,12.Matchday,"Dec 16, 2018"
46,UE Engordany,FC Santa Coloma,0,2,AwayTeam,12.Matchday,"Dec 16, 2018"
47,FC Lusitanos,Inter Club d'Escaldes,0,3,AwayTeam,12.Matchday,"Dec 16, 2018"
48,FC Ordino,UE Engordany,2,1,HomeTeam,13.Matchday,"Feb 3, 2019"
