,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,StageWinner,Date
24,SL Benfica,RSC Anderlecht,2,0,HomeTeam,Group C,-,"Sep 17, 2013"
25,Olympiacos Piraeus,Paris Saint-Germain,1,4,AwayTeam,Group C,-,"Sep 17, 2013"
26,RSC Anderlecht,Olympiacos Piraeus,0,3,AwayTeam,Group C,-,"Oct 2, 2013"
27,Paris Saint-Germain,SL Benfica,3,0,HomeTeam,Group C,-,"Oct 2, 2013"
28,SL Benfica,Olympiacos Piraeus,1,1,Draw,Group C,-,"Oct 23, 2013"
29,RSC Anderlecht,Paris Saint-Germain,0,5,AwayTeam,Group C,-,"Oct 23, 2013"
30,Paris Saint-Germain,RSC Anderlecht,1,1,Draw,Group C,-,"Nov 5, 2013"
31,Olympiacos Piraeus,SL Benfica,1,0,HomeTeam,Group C,-,"Nov 5, 2013"
32,Paris Saint-Germain,Olympiacos Piraeus,2,1,HomeTeam,Group C,-,"Nov 27, 2013"
33,RSC Anderlecht,SL Benfica,2,3,AwayTeam,Group C,-,"Nov 27, 2013"
34,Olympiacos Piraeus,RSC Anderlecht,3,1,HomeTeam,Group C,-,"Dec 10, 2013"
35,SL Benfica,Paris Saint-Germain,2,1,HomeTeam,Group C,-,"Dec 10, 2013"
36,Bayern Munich,CSKA Moscow,3,0,HomeTeam,Group D,-,"Sep 17, 2013"
37,FC Viktoria Plzen,Manchester City,0,3,AwayTeam,Group D,-,"Sep 17, 2013"
38,CSKA Moscow,FC Viktoria Plzen,3,2,HomeTeam,Group D,-,"Oct 2, 2013"
39,Manchester City,Bayern Munich,1,3,AwayTeam,Group D,-,"Oct 2, 2013"
40,CSKA Moscow,Manchester City,1,2,AwayTeam,Group D,-,"Oct 23, 2013"
41,Bayern Munich,FC Viktoria Plzen,5,0,HomeTeam,Group D,-,"Oct 23, 2013"
42,Manchester City,CSKA Moscow,5,2,HomeTeam,Group D,-,"Nov 5, 2013"
43,FC Viktoria Plzen,Bayern Munich,0,1,AwayTeam,Group D,-,"Nov 5, 2013"
44,CSKA Moscow,Bayern Munich,1,3,AwayTeam,Group D,-,"Nov 27, 2013"
45,Manchester City,FC Viktoria Plzen,4,2,HomeTeam,Group D,-,"Nov 27, 2013"
46,Bayern Munich,Manchester City,2,3,AwayTeam,Group D,-,"Dec 10, 2013"
47,FC Viktoria Plzen,CSKA Moscow,2,1,HomeTeam,Group D,-,"Dec 10, 2013"
48,FC Schalke 04,Steaua Bukarest,3,0,HomeTeam,Group E,-,"Sep 18, 2013"
49,Chelsea FC,FC Basel 1893,1,2,AwayTeam,Group E,-,"Sep 18, 2013"
50,Steaua Bukarest,Chelsea FC,0,4,AwayTeam,Group E,-,"Oct 1, 2013"
51,FC Basel 1893,FC Schalke 04,0,1,AwayTeam,Group E,-,"Oct 1, 2013"
52,Steaua Bukarest,FC Basel 1893,1,1,Draw,Group E,-,"Oct 22, 2013"
53,FC Schalke 04,Chelsea FC,0,3,AwayTeam,Group E,-,"Oct 22, 2013"
54,FC Basel 1893,Steaua Bukarest,1,1,Draw,Group E,-,"Nov 6, 2013"
55,Chelsea FC,FC Schalke 04,3,0,HomeTeam,Group E,-,"Nov 6, 2013"
56,Steaua Bukarest,FC Schalke 04,0,0,Draw,Group E,-,"Nov 26, 2013"
57,FC Basel 1893,Chelsea FC,1,0,HomeTeam,Group E,-,"Nov 26, 2013"
58,Chelsea FC,Steaua Bukarest,1,0,HomeTeam,Group E,-,"Dec 11, 2013"
59,FC Schalke 04,FC Basel 1893,2,0,HomeTeam,Group E,-,"Dec 11, 2013"
60,Olympique Marseille,Arsenal FC,1,2,AwayTeam,Group F,-,"Sep 18, 2013"
61,SSC Napoli,Borussia Dortmund,2,1,HomeTeam,Group F,-,"Sep 18, 2013"
62,Arsenal FC,SSC Napoli,2,0,HomeTeam,Group F,-,"Oct 1, 2013"
63,Borussia Dortmund,Olympique Marseille,3,0,HomeTeam,Group F,-,"Oct 1, 2013"
64,Olympique Marseille,SSC Napoli,1,2,AwayTeam,Group F,-,"Oct 22, 2013"
65,Arsenal FC,Borussia Dortmund,1,2,AwayTeam,Group F,-,"Oct 22, 2013"
66,SSC Napoli,Olympique Marseille,3,2,HomeTeam,Group F,-,"Nov 6, 2013"
67,Borussia Dortmund,Arsenal FC,0,1,AwayTeam,Group F,-,"Nov 6, 2013"
68,Borussia Dortmund,SSC Napoli,3,1,HomeTeam,Group F,-,"Nov 26, 2013"
69,Arsenal FC,Olympique Marseille,2,0,HomeTeam,Group F,-,"Nov 26, 2013"
70,Olympique Marseille,Borussia Dortmund,1,2,AwayTeam,Group F,-,"Dec 11, 2013"
71,SSC Napoli,Arsenal FC,2,0,HomeTeam,Group F,-,"Dec 11, 2013"
72,Atlético Madrid,Zenit St. Petersburg,3,1,HomeTeam,Group G,-,"Sep 18, 2013"
73,Austria Vienna,FC Porto,0,1,AwayTeam,Group G,-,"Sep 18, 2013"
74,Zenit St. Petersburg,Austria Vienna,0,0,Draw,Group G,-,"Oct 1, 2013"
75,FC Porto,Atlético Madrid,1,2,AwayTeam,Group G,-,"Oct 1, 2013"
76,FC Porto,Zenit St. Petersburg,0,1,AwayTeam,Group G,-,"Oct 22, 2013"
77,Austria Vienna,Atlético Madrid,0,3,AwayTeam,Group G,-,"Oct 22, 2013"
78,Zenit St. Petersburg,FC Porto,1,1,Draw,Group G,-,"Nov 6, 2013"
79,Atlético Madrid,Austria Vienna,4,0,HomeTeam,Group G,-,"Nov 6, 2013"
80,Zenit St. Petersburg,Atlético Madrid,1,1,Draw,Group G,-,"Nov 26, 2013"
81,FC Porto,Austria Vienna,1,1,Draw,Group G,-,"Nov 26, 2013"
82,Atlético Madrid,FC Porto,2,0,HomeTeam,Group G,-,"Dec 11, 2013"
83,Austria Vienna,Zenit St. Petersburg,4,1,HomeTeam,Group G,-,"Dec 11, 2013"
84,AC Milan,Celtic FC,2,0,HomeTeam,Group H,-,"Sep 18, 2013"
85,FC Barcelona,Ajax Amsterdam,4,0,HomeTeam,Group H,-,"Sep 18, 2013"
86,Celtic FC,FC Barcelona,0,1,AwayTeam,Group H,-,"Oct 1, 2013"
87,Ajax Amsterdam,AC Milan,1,1,Draw,Group H,-,"Oct 1, 2013"
88,AC Milan,FC Barcelona,1,1,Draw,Group H,-,"Oct 22, 2013"
89,Celtic FC,Ajax Amsterdam,2,1,HomeTeam,Group H,-,"Oct 22, 2013"
90,Ajax Amsterdam,Celtic FC,1,0,HomeTeam,Group H,-,"Nov 6, 2013"
91,FC Barcelona,AC Milan,3,1,HomeTeam,Group H,-,"Nov 6, 2013"
92,Ajax Amsterdam,FC Barcelona,2,1,HomeTeam,Group H,-,"Nov 26, 2013"
93,Celtic FC,AC Milan,0,3,AwayTeam,Group H,-,"Nov 26, 2013"
94,FC Barcelona,Celtic FC,6,1,HomeTeam,Group H,-,"Dec 11, 2013"
95,AC Milan,Ajax Amsterdam,0,0,Draw,Group H,-,"Dec 11, 2013"
96,Manchester City,FC Barcelona,0,2,AwayTeam,last 16 1st leg,-,"Feb 18, 2014"
97,Bayer 04 Leverkusen,Paris Saint-Germain,0,4,AwayTeam,last 16 1st leg,-,"Feb 18, 2014"
98,Arsenal FC,Bayern Munich,0,2,AwayTeam,last 16 1st leg,-,"Feb 19, 2014"
99,AC Milan,Atlético Madrid,0,1,AwayTeam,last 16 1st leg,-,"Feb 19, 2014"
100,Zenit St. Petersburg,Borussia Dortmund,2,4,AwayTeam,last 16 1st leg,-,"Feb 25, 2014"
101,Olympiacos Piraeus,Manchester United,2,0,HomeTeam,last 16 1st leg,-,"Feb 25, 2014"
102,FC Schalke 04,Real Madrid,1,6,AwayTeam,last 16 1st leg,-,"Feb 26, 2014"
103,Galatasaray SK,Chelsea FC,1,1,Draw,last 16 1st leg,-,"Feb 26, 2014"
104,Bayern Munich,Arsenal FC,1,1,Draw,last 16 2nd leg,Bayern Munich,"Mar 11, 2014"
105,Atlético Madrid,AC Milan,4,1,HomeTeam,last 16 2nd leg,Atlético Madrid,"Mar 11, 2014"
106,FC Barcelona,Manchester City,2,1,HomeTeam,last 16 2nd leg,FC Barcelona,"Mar 12, 2014"
107,Paris Saint-Germain,Bayer 04 Leverkusen,2,1,HomeTeam,last 16 2nd leg,Paris Saint-Germain,"Mar 12, 2014"
108,Real Madrid,FC Schalke 04,3,1,HomeTeam,last 16 2nd leg,Real Madrid,"Mar 18, 2014"
109,Chelsea FC,Galatasaray SK,2,0,HomeTeam,last 16 2nd leg,Chelsea FC,"Mar 18, 2014"
110,Manchester United,Olympiacos Piraeus,3,0,HomeTeam,last 16 2nd leg,Manchester United,"Mar 19, 2014"
111,Borussia Dortmund,Zenit St. Petersburg,1,2,AwayTeam,last 16 2nd leg,Borussia Dortmund,"Mar 19, 2014"
112,FC Barcelona,Atlético Madrid,1,1,Draw,Quarter-Finals 1st leg,-,"Apr 1, 2014"
113,Manchester United,Bayern Munich,1,1,Draw,Quarter-Finals 1st leg,-,"Apr 1, 2014"
114,Real Madrid,Borussia Dortmund,3,0,HomeTeam,Quarter-Finals 1st leg,-,"Apr 2, 2014"
115,Paris Saint-Germain,Chelsea FC,3,1,HomeTeam,Quarter-Finals 1st leg,-,"Apr 2, 2014"
116,Borussia Dortmund,Real Madrid,2,0,HomeTeam,Quarter-Finals 2nd leg,Real Madrid,"Apr 8, 2014"
117,Chelsea FC,Paris Saint-Germain,2,0,HomeTeam,Quarter-Finals 2nd leg,Chelsea FC,"Apr 8, 2014"
118,Atlético Madrid,FC Barcelona,1,0,HomeTeam,Quarter-Finals 2nd leg,Atlético Madrid,"Apr 9, 2014"
119,Bayern Munich,Manchester United,3,1,HomeTeam,Quarter-Finals 2nd leg,Bayern Munich,"Apr 9, 2014"
120,Atlético Madrid,Chelsea FC,0,0,Draw,Semi-Finals 1st Leg,-,"Apr 22, 2014"
121,Real Madrid,Bayern Munich,1,0,HomeTeam,Semi-Finals 1st Leg,-,"Apr 23, 2014"
122,Bayern Munich,Real Madrid,0,4,AwayTeam,Semi-Finals 2nd Leg,Real Madrid,"Apr 29, 2014"
123,Chelsea FC,Atlético Madrid,1,3,AwayTeam,Semi-Finals 2nd Leg,Atlético Madrid,"Apr 30, 2014"
124,Real Madrid,Atlético Madrid,4,1,HomeTeam,Final,Real Madrid,"May 24, 2014"
