,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Molde FK,Sandefjord Fotball,5,0,HomeTeam,1.Matchday,"Mar 11, 2018"
1,Odds BK,FK Haugesund,1,2,AwayTeam,1.Matchday,"Mar 11, 2018"
2,Strømsgodset IF,Stabæk Fotball,2,2,Draw,1.Matchday,"Mar 11, 2018"
3,FK Bodø/Glimt,Lillestrøm SK,3,1,HomeTeam,1.Matchday,"Mar 11, 2018"
4,IK Start,Tromsø IL,4,1,HomeTeam,1.Matchday,"Mar 11, 2018"
5,Sarpsborg 08 FF,Rosenborg BK,1,0,HomeTeam,1.Matchday,"Mar 11, 2018"
6,Kristiansund BK,Vålerenga Fotball,0,1,AwayTeam,1.Matchday,"Mar 12, 2018"
7,Ranheim IL,SK Brann,0,2,AwayTeam,1.Matchday,"Apr 25, 2018"
8,Lillestrøm SK,Sarpsborg 08 FF,2,2,Draw,2.Matchday,"Mar 17, 2018"
9,Rosenborg BK,Kristiansund BK,2,2,Draw,2.Matchday,"Mar 17, 2018"
10,SK Brann,FK Bodø/Glimt,2,0,HomeTeam,2.Matchday,"Mar 18, 2018"
11,FK Haugesund,Molde FK,0,1,AwayTeam,2.Matchday,"Mar 18, 2018"
12,Vålerenga Fotball,Odds BK,2,1,HomeTeam,2.Matchday,"Mar 18, 2018"
13,Tromsø IL,Strømsgodset IF,3,1,HomeTeam,2.Matchday,"Apr 11, 2018"
14,Sandefjord Fotball,Ranheim IL,1,2,AwayTeam,2.Matchday,"Apr 11, 2018"
15,Stabæk Fotball,IK Start,1,1,Draw,2.Matchday,"Apr 25, 2018"
16,FK Bodø/Glimt,FK Haugesund,0,3,AwayTeam,3.Matchday,"Apr 2, 2018"
17,Ranheim IL,Stabæk Fotball,4,1,HomeTeam,3.Matchday,"Apr 2, 2018"
18,Kristiansund BK,Lillestrøm SK,2,1,HomeTeam,3.Matchday,"Apr 2, 2018"
19,IK Start,Sandefjord Fotball,1,4,AwayTeam,3.Matchday,"Apr 2, 2018"
20,Strømsgodset IF,SK Brann,1,1,Draw,3.Matchday,"Apr 2, 2018"
21,Sarpsborg 08 FF,Vålerenga Fotball,3,0,HomeTeam,3.Matchday,"Apr 2, 2018"
22,Molde FK,Tromsø IL,2,1,HomeTeam,3.Matchday,"Apr 2, 2018"
23,Odds BK,Rosenborg BK,1,1,Draw,3.Matchday,"Apr 2, 2018"
24,Vålerenga Fotball,Strømsgodset IF,1,4,AwayTeam,4.Matchday,"Apr 7, 2018"
25,FK Haugesund,Sarpsborg 08 FF,1,1,Draw,4.Matchday,"Apr 8, 2018"
26,Odds BK,FK Bodø/Glimt,1,0,HomeTeam,4.Matchday,"Apr 8, 2018"
27,Tromsø IL,Ranheim IL,4,0,HomeTeam,4.Matchday,"Apr 8, 2018"
28,SK Brann,Kristiansund BK,1,0,HomeTeam,4.Matchday,"Apr 8, 2018"
29,Sandefjord Fotball,Stabæk Fotball,1,1,Draw,4.Matchday,"Apr 8, 2018"
30,Rosenborg BK,Molde FK,4,0,HomeTeam,4.Matchday,"Apr 8, 2018"
31,Lillestrøm SK,IK Start,1,0,HomeTeam,4.Matchday,"Apr 9, 2018"
32,IK Start,Vålerenga Fotball,1,6,AwayTeam,5.Matchday,"Apr 14, 2018"
33,Sandefjord Fotball,Kristiansund BK,3,3,Draw,5.Matchday,"Apr 15, 2018"
34,Ranheim IL,FK Haugesund,4,2,HomeTeam,5.Matchday,"Apr 15, 2018"
35,Strømsgodset IF,Odds BK,3,0,HomeTeam,5.Matchday,"Apr 15, 2018"
36,Molde FK,Lillestrøm SK,2,1,HomeTeam,5.Matchday,"Apr 15, 2018"
37,Stabæk Fotball,Tromsø IL,1,1,Draw,5.Matchday,"Apr 15, 2018"
38,Sarpsborg 08 FF,SK Brann,1,2,AwayTeam,5.Matchday,"Apr 15, 2018"
39,FK Bodø/Glimt,Rosenborg BK,0,1,AwayTeam,5.Matchday,"Apr 16, 2018"
