,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Copenhagen,Viborg FF,2,1,HomeTeam,1.Matchday,"Jul 21, 2001"
1,Silkeborg IF,Akademisk Boldklub,1,1,Draw,1.Matchday,"Jul 22, 2001"
2,Vejle Boldklub,Lyngby BK,2,2,Draw,1.Matchday,"Jul 22, 2001"
3,Bröndby IF,Aarhus GF,5,0,HomeTeam,1.Matchday,"Jul 22, 2001"
4,Aalborg BK,FC Midtjylland,2,1,HomeTeam,1.Matchday,"Jul 23, 2001"
5,Esbjerg fB,Odense Boldklub,2,0,HomeTeam,1.Matchday,"Sep 12, 2001"
6,Aarhus GF,Aalborg BK,1,3,AwayTeam,2.Matchday,"Jul 29, 2001"
7,FC Copenhagen,Vejle Boldklub,4,1,HomeTeam,2.Matchday,"Jul 29, 2001"
8,FC Midtjylland,Viborg FF,1,1,Draw,2.Matchday,"Jul 29, 2001"
9,Lyngby BK,Esbjerg fB,2,0,HomeTeam,2.Matchday,"Jul 29, 2001"
10,Akademisk Boldklub,Bröndby IF,1,3,AwayTeam,2.Matchday,"Jul 29, 2001"
11,Odense Boldklub,Silkeborg IF,3,1,HomeTeam,2.Matchday,"Jul 30, 2001"
12,Aalborg BK,Akademisk Boldklub,0,2,AwayTeam,3.Matchday,"Aug 5, 2001"
13,Bröndby IF,Odense Boldklub,2,0,HomeTeam,3.Matchday,"Aug 5, 2001"
14,Esbjerg fB,Vejle Boldklub,1,1,Draw,3.Matchday,"Aug 5, 2001"
15,Viborg FF,Aarhus GF,0,0,Draw,3.Matchday,"Aug 5, 2001"
16,FC Midtjylland,FC Copenhagen,0,0,Draw,3.Matchday,"Aug 5, 2001"
17,Silkeborg IF,Lyngby BK,0,0,Draw,3.Matchday,"Aug 6, 2001"
18,Akademisk Boldklub,Viborg FF,1,2,AwayTeam,4.Matchday,"Aug 12, 2001"
19,Aarhus GF,FC Midtjylland,0,1,AwayTeam,4.Matchday,"Aug 12, 2001"
20,Lyngby BK,Bröndby IF,1,0,HomeTeam,4.Matchday,"Aug 12, 2001"
21,Vejle Boldklub,Silkeborg IF,3,0,HomeTeam,4.Matchday,"Aug 12, 2001"
22,Odense Boldklub,Aalborg BK,0,2,AwayTeam,4.Matchday,"Aug 12, 2001"
23,Esbjerg fB,FC Copenhagen,2,1,HomeTeam,4.Matchday,"Aug 12, 2001"
24,FC Copenhagen,Akademisk Boldklub,0,2,AwayTeam,5.Matchday,"Aug 17, 2001"
25,Aarhus GF,Odense Boldklub,0,1,AwayTeam,5.Matchday,"Aug 19, 2001"
26,FC Midtjylland,Lyngby BK,0,0,Draw,5.Matchday,"Aug 19, 2001"
27,Viborg FF,Vejle Boldklub,1,2,AwayTeam,5.Matchday,"Aug 19, 2001"
28,Bröndby IF,Silkeborg IF,4,0,HomeTeam,5.Matchday,"Aug 19, 2001"
29,Aalborg BK,Esbjerg fB,2,1,HomeTeam,5.Matchday,"Aug 20, 2001"
30,Akademisk Boldklub,Aarhus GF,0,0,Draw,6.Matchday,"Aug 26, 2001"
31,Esbjerg fB,Bröndby IF,0,7,AwayTeam,6.Matchday,"Aug 26, 2001"
32,Lyngby BK,Viborg FF,2,2,Draw,6.Matchday,"Aug 26, 2001"
33,Odense Boldklub,FC Midtjylland,0,2,AwayTeam,6.Matchday,"Aug 26, 2001"
34,Vejle Boldklub,Aalborg BK,1,3,AwayTeam,6.Matchday,"Aug 26, 2001"
35,Silkeborg IF,FC Copenhagen,0,2,AwayTeam,6.Matchday,"Aug 26, 2001"
36,FC Copenhagen,Odense Boldklub,1,1,Draw,7.Matchday,"Sep 9, 2001"
37,Akademisk Boldklub,Lyngby BK,3,1,HomeTeam,7.Matchday,"Sep 9, 2001"
