,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Club Brugge KV,KAA Gent,5,0,HomeTeam,1.Matchday,"Jul 28, 2006"
1,RSC Charleroi,Lierse SK,0,0,Draw,1.Matchday,"Jul 29, 2006"
2,FC Molenbeek Brüssel,RAEC Mons,1,0,HomeTeam,1.Matchday,"Jul 29, 2006"
3,KRC Genk,SV Zulte Waregem,3,1,HomeTeam,1.Matchday,"Jul 29, 2006"
4,Germinal Beerschot Antwerpen,KSK Beveren,1,0,HomeTeam,1.Matchday,"Jul 29, 2006"
5,Excelsior Mouscron,Cercle Brugge,2,1,HomeTeam,1.Matchday,"Jul 29, 2006"
6,KSC Lokeren,Standard Liège,2,1,HomeTeam,1.Matchday,"Jul 30, 2006"
7,KVC Westerlo,KSV Roeselare,2,1,HomeTeam,1.Matchday,"Jul 30, 2006"
8,Sint-Truidense VV,RSC Anderlecht,2,4,AwayTeam,1.Matchday,"Jul 30, 2006"
9,Standard Liège,RSC Charleroi,1,2,AwayTeam,2.Matchday,"Aug 4, 2006"
10,Lierse SK,KRC Genk,0,3,AwayTeam,2.Matchday,"Aug 5, 2006"
11,KAA Gent,Excelsior Mouscron,1,3,AwayTeam,2.Matchday,"Aug 5, 2006"
12,Cercle Brugge,KSC Lokeren,0,0,Draw,2.Matchday,"Aug 5, 2006"
13,KSK Beveren,KVC Westerlo,0,3,AwayTeam,2.Matchday,"Aug 5, 2006"
14,RSC Anderlecht,Germinal Beerschot Antwerpen,1,0,HomeTeam,2.Matchday,"Aug 5, 2006"
15,SV Zulte Waregem,FC Molenbeek Brüssel,0,1,AwayTeam,2.Matchday,"Aug 5, 2006"
16,RAEC Mons,Sint-Truidense VV,2,0,HomeTeam,2.Matchday,"Aug 5, 2006"
17,KSV Roeselare,Club Brugge KV,3,2,HomeTeam,2.Matchday,"Aug 6, 2006"
18,KRC Genk,Standard Liège,1,1,Draw,3.Matchday,"Aug 19, 2006"
19,SV Zulte Waregem,Lierse SK,2,1,HomeTeam,3.Matchday,"Aug 19, 2006"
20,Excelsior Mouscron,KSV Roeselare,2,2,Draw,3.Matchday,"Aug 19, 2006"
21,Germinal Beerschot Antwerpen,RAEC Mons,2,1,HomeTeam,3.Matchday,"Aug 19, 2006"
22,FC Molenbeek Brüssel,Sint-Truidense VV,2,2,Draw,3.Matchday,"Aug 19, 2006"
23,RSC Charleroi,Cercle Brugge,2,1,HomeTeam,3.Matchday,"Aug 19, 2006"
24,Club Brugge KV,KSK Beveren,2,0,HomeTeam,3.Matchday,"Aug 19, 2006"
25,KVC Westerlo,RSC Anderlecht,3,4,AwayTeam,3.Matchday,"Aug 20, 2006"
26,KSC Lokeren,KAA Gent,1,1,Draw,3.Matchday,"Aug 20, 2006"
27,Standard Liège,SV Zulte Waregem,1,1,Draw,4.Matchday,"Aug 26, 2006"
28,Sint-Truidense VV,Germinal Beerschot Antwerpen,2,0,HomeTeam,4.Matchday,"Aug 26, 2006"
29,RAEC Mons,KVC Westerlo,1,1,Draw,4.Matchday,"Aug 26, 2006"
30,Lierse SK,FC Molenbeek Brüssel,0,1,AwayTeam,4.Matchday,"Aug 26, 2006"
31,Cercle Brugge,KRC Genk,0,1,AwayTeam,4.Matchday,"Aug 26, 2006"
32,KSK Beveren,Excelsior Mouscron,3,1,HomeTeam,4.Matchday,"Aug 26, 2006"
33,KAA Gent,RSC Charleroi,2,1,HomeTeam,4.Matchday,"Aug 27, 2006"
34,KSV Roeselare,KSC Lokeren,2,2,Draw,4.Matchday,"Aug 27, 2006"
35,RSC Anderlecht,Club Brugge KV,1,0,HomeTeam,4.Matchday,"Aug 27, 2006"
36,Excelsior Mouscron,RSC Anderlecht,1,1,Draw,5.Matchday,"Sep 9, 2006"
37,SV Zulte Waregem,Cercle Brugge,1,2,AwayTeam,5.Matchday,"Sep 9, 2006"
38,KVC Westerlo,Sint-Truidense VV,1,0,HomeTeam,5.Matchday,"Sep 9, 2006"
39,Lierse SK,Standard Liège,1,3,AwayTeam,5.Matchday,"Sep 9, 2006"
40,FC Molenbeek Brüssel,Germinal Beerschot Antwerpen,1,2,AwayTeam,5.Matchday,"Sep 9, 2006"
41,RSC Charleroi,KSV Roeselare,2,1,HomeTeam,5.Matchday,"Sep 9, 2006"
42,Club Brugge KV,RAEC Mons,0,0,Draw,5.Matchday,"Sep 9, 2006"
43,KRC Genk,KAA Gent,3,1,HomeTeam,5.Matchday,"Sep 10, 2006"
44,KSC Lokeren,KSK Beveren,2,0,HomeTeam,5.Matchday,"Sep 10, 2006"
