,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,NEC Nijmegen,PEC Zwolle,1,1,Draw,1.Matchday,"Aug 5, 2016"
1,ADO Den Haag,Go Ahead Eagles Deventer,3,0,HomeTeam,1.Matchday,"Aug 6, 2016"
2,FC Utrecht,PSV Eindhoven,1,2,AwayTeam,1.Matchday,"Aug 6, 2016"
3,FC Twente Enschede,SBV Excelsior Rotterdam,1,2,AwayTeam,1.Matchday,"Aug 6, 2016"
4,Willem II Tilburg,Vitesse Arnhem,1,4,AwayTeam,1.Matchday,"Aug 6, 2016"
5,FC Groningen,Feyenoord Rotterdam,0,5,AwayTeam,1.Matchday,"Aug 7, 2016"
6,AZ Alkmaar,SC Heerenveen,2,2,Draw,1.Matchday,"Aug 7, 2016"
7,Sparta Rotterdam,Ajax Amsterdam,1,3,AwayTeam,1.Matchday,"Aug 7, 2016"
8,Roda JC Kerkrade,Heracles Almelo,1,1,Draw,1.Matchday,"Aug 7, 2016"
9,SC Heerenveen,FC Utrecht,2,2,Draw,2.Matchday,"Aug 12, 2016"
10,SBV Excelsior Rotterdam,FC Groningen,2,0,HomeTeam,2.Matchday,"Aug 13, 2016"
11,Ajax Amsterdam,Roda JC Kerkrade,2,2,Draw,2.Matchday,"Aug 13, 2016"
12,Vitesse Arnhem,ADO Den Haag,1,2,AwayTeam,2.Matchday,"Aug 13, 2016"
13,PEC Zwolle,Sparta Rotterdam,0,3,AwayTeam,2.Matchday,"Aug 13, 2016"
14,Heracles Almelo,Willem II Tilburg,3,1,HomeTeam,2.Matchday,"Aug 14, 2016"
15,Go Ahead Eagles Deventer,NEC Nijmegen,2,2,Draw,2.Matchday,"Aug 14, 2016"
16,Feyenoord Rotterdam,FC Twente Enschede,2,0,HomeTeam,2.Matchday,"Aug 14, 2016"
17,PSV Eindhoven,AZ Alkmaar,1,0,HomeTeam,2.Matchday,"Aug 14, 2016"
18,SBV Excelsior Rotterdam,ADO Den Haag,1,2,AwayTeam,3.Matchday,"Aug 19, 2016"
19,Roda JC Kerkrade,Vitesse Arnhem,0,1,AwayTeam,3.Matchday,"Aug 20, 2016"
20,Ajax Amsterdam,Willem II Tilburg,1,2,AwayTeam,3.Matchday,"Aug 20, 2016"
21,PEC Zwolle,PSV Eindhoven,0,4,AwayTeam,3.Matchday,"Aug 20, 2016"
22,NEC Nijmegen,SC Heerenveen,2,1,HomeTeam,3.Matchday,"Aug 20, 2016"
23,FC Groningen,FC Twente Enschede,3,4,AwayTeam,3.Matchday,"Aug 21, 2016"
24,FC Utrecht,AZ Alkmaar,1,2,AwayTeam,3.Matchday,"Aug 21, 2016"
25,Sparta Rotterdam,Go Ahead Eagles Deventer,1,0,HomeTeam,3.Matchday,"Aug 21, 2016"
26,Heracles Almelo,Feyenoord Rotterdam,0,1,AwayTeam,3.Matchday,"Aug 21, 2016"
27,Vitesse Arnhem,FC Utrecht,1,1,Draw,4.Matchday,"Aug 26, 2016"
28,Willem II Tilburg,Roda JC Kerkrade,0,0,Draw,4.Matchday,"Aug 27, 2016"
29,SC Heerenveen,PEC Zwolle,1,0,HomeTeam,4.Matchday,"Aug 27, 2016"
30,Feyenoord Rotterdam,SBV Excelsior Rotterdam,4,1,HomeTeam,4.Matchday,"Aug 27, 2016"
31,FC Twente Enschede,Sparta Rotterdam,3,1,HomeTeam,4.Matchday,"Aug 27, 2016"
32,PSV Eindhoven,FC Groningen,0,0,Draw,4.Matchday,"Aug 28, 2016"
33,ADO Den Haag,Heracles Almelo,1,1,Draw,4.Matchday,"Aug 28, 2016"
34,Go Ahead Eagles Deventer,Ajax Amsterdam,0,3,AwayTeam,4.Matchday,"Aug 28, 2016"
35,AZ Alkmaar,NEC Nijmegen,2,0,HomeTeam,4.Matchday,"Aug 28, 2016"
36,AZ Alkmaar,Willem II Tilburg,2,0,HomeTeam,5.Matchday,"Sep 10, 2016"
37,PEC Zwolle,FC Utrecht,1,1,Draw,5.Matchday,"Sep 10, 2016"
38,NEC Nijmegen,PSV Eindhoven,0,4,AwayTeam,5.Matchday,"Sep 10, 2016"
39,SC Heerenveen,FC Twente Enschede,3,1,HomeTeam,5.Matchday,"Sep 10, 2016"
40,SBV Excelsior Rotterdam,Heracles Almelo,3,1,HomeTeam,5.Matchday,"Sep 10, 2016"
41,Feyenoord Rotterdam,ADO Den Haag,3,1,HomeTeam,5.Matchday,"Sep 11, 2016"
42,FC Groningen,Sparta Rotterdam,1,1,Draw,5.Matchday,"Sep 11, 2016"
43,Go Ahead Eagles Deventer,Roda JC Kerkrade,2,0,HomeTeam,5.Matchday,"Sep 11, 2016"
44,Ajax Amsterdam,Vitesse Arnhem,1,0,HomeTeam,5.Matchday,"Sep 11, 2016"
45,FC Utrecht,FC Groningen,1,5,AwayTeam,6.Matchday,"Sep 16, 2016"
46,FC Twente Enschede,ADO Den Haag,4,1,HomeTeam,6.Matchday,"Sep 17, 2016"
47,Vitesse Arnhem,Go Ahead Eagles Deventer,2,0,HomeTeam,6.Matchday,"Sep 17, 2016"
48,Roda JC Kerkrade,SC Heerenveen,0,3,AwayTeam,6.Matchday,"Sep 17, 2016"
49,Willem II Tilburg,SBV Excelsior Rotterdam,1,1,Draw,6.Matchday,"Sep 17, 2016"
50,Sparta Rotterdam,NEC Nijmegen,2,0,HomeTeam,6.Matchday,"Sep 18, 2016"
51,PEC Zwolle,AZ Alkmaar,0,2,AwayTeam,6.Matchday,"Sep 18, 2016"
52,PSV Eindhoven,Feyenoord Rotterdam,0,1,AwayTeam,6.Matchday,"Sep 18, 2016"
53,Heracles Almelo,Ajax Amsterdam,0,2,AwayTeam,6.Matchday,"Sep 18, 2016"
54,ADO Den Haag,SC Heerenveen,0,3,AwayTeam,7.Matchday,"Sep 24, 2016"
55,FC Groningen,Heracles Almelo,0,0,Draw,7.Matchday,"Sep 24, 2016"
56,Ajax Amsterdam,PEC Zwolle,5,1,HomeTeam,7.Matchday,"Sep 24, 2016"
57,AZ Alkmaar,Go Ahead Eagles Deventer,2,2,Draw,7.Matchday,"Sep 24, 2016"
58,SBV Excelsior Rotterdam,PSV Eindhoven,1,3,AwayTeam,7.Matchday,"Sep 24, 2016"
59,NEC Nijmegen,Willem II Tilburg,0,0,Draw,7.Matchday,"Sep 25, 2016"
60,FC Twente Enschede,Vitesse Arnhem,2,1,HomeTeam,7.Matchday,"Sep 25, 2016"
61,FC Utrecht,Sparta Rotterdam,2,0,HomeTeam,7.Matchday,"Sep 25, 2016"
62,Feyenoord Rotterdam,Roda JC Kerkrade,5,0,HomeTeam,7.Matchday,"Sep 25, 2016"
63,PEC Zwolle,ADO Den Haag,2,1,HomeTeam,8.Matchday,"Sep 30, 2016"
64,Vitesse Arnhem,FC Groningen,2,1,HomeTeam,8.Matchday,"Oct 1, 2016"
65,SC Heerenveen,PSV Eindhoven,1,1,Draw,8.Matchday,"Oct 1, 2016"
66,Roda JC Kerkrade,NEC Nijmegen,0,1,AwayTeam,8.Matchday,"Oct 1, 2016"
67,Go Ahead Eagles Deventer,SBV Excelsior Rotterdam,3,0,HomeTeam,8.Matchday,"Oct 1, 2016"
68,Ajax Amsterdam,FC Utrecht,3,2,HomeTeam,8.Matchday,"Oct 2, 2016"
69,Willem II Tilburg,Feyenoord Rotterdam,0,2,AwayTeam,8.Matchday,"Oct 2, 2016"
70,Heracles Almelo,FC Twente Enschede,1,1,Draw,8.Matchday,"Oct 2, 2016"
71,Sparta Rotterdam,AZ Alkmaar,1,1,Draw,8.Matchday,"Oct 2, 2016"
72,Sparta Rotterdam,Willem II Tilburg,2,2,Draw,9.Matchday,"Oct 15, 2016"
73,FC Utrecht,Go Ahead Eagles Deventer,3,0,HomeTeam,9.Matchday,"Oct 15, 2016"
74,PSV Eindhoven,Heracles Almelo,1,1,Draw,9.Matchday,"Oct 15, 2016"
75,AZ Alkmaar,Vitesse Arnhem,2,2,Draw,9.Matchday,"Oct 15, 2016"
76,FC Groningen,SC Heerenveen,0,3,AwayTeam,9.Matchday,"Oct 15, 2016"
77,FC Twente Enschede,PEC Zwolle,2,2,Draw,9.Matchday,"Oct 16, 2016"
78,SBV Excelsior Rotterdam,Roda JC Kerkrade,0,1,AwayTeam,9.Matchday,"Oct 16, 2016"
79,NEC Nijmegen,Feyenoord Rotterdam,1,2,AwayTeam,9.Matchday,"Oct 16, 2016"
80,ADO Den Haag,Ajax Amsterdam,0,2,AwayTeam,9.Matchday,"Oct 16, 2016"
81,SBV Excelsior Rotterdam,PEC Zwolle,0,2,AwayTeam,10.Matchday,"Oct 21, 2016"
82,Go Ahead Eagles Deventer,FC Twente Enschede,0,2,AwayTeam,10.Matchday,"Oct 22, 2016"
83,PSV Eindhoven,Sparta Rotterdam,1,0,HomeTeam,10.Matchday,"Oct 22, 2016"
84,Roda JC Kerkrade,ADO Den Haag,1,1,Draw,10.Matchday,"Oct 22, 2016"
85,Willem II Tilburg,FC Utrecht,0,1,AwayTeam,10.Matchday,"Oct 22, 2016"
86,NEC Nijmegen,Vitesse Arnhem,1,1,Draw,10.Matchday,"Oct 23, 2016"
87,Feyenoord Rotterdam,Ajax Amsterdam,1,1,Draw,10.Matchday,"Oct 23, 2016"
88,FC Groningen,AZ Alkmaar,2,0,HomeTeam,10.Matchday,"Oct 23, 2016"
89,SC Heerenveen,Heracles Almelo,3,1,HomeTeam,10.Matchday,"Oct 23, 2016"
