,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FK Zeta Golubovac,FK Vozdovac,1,0,HomeTeam,1.Matchday,"Aug 5, 2005"
1,FK Smederevo,Buducnost Podgorica,1,1,Draw,1.Matchday,"Aug 6, 2005"
2,FK Javor-Matis Ivanjica,FK Obilic,0,0,Draw,1.Matchday,"Aug 6, 2005"
3,OFK Beograd,FK Rad,1,0,HomeTeam,1.Matchday,"Aug 6, 2005"
4,FK Zemun,FK Banat Zrenjanin,2,0,HomeTeam,1.Matchday,"Aug 6, 2005"
5,FK Vojvodina Novi Sad,FK Borac Cacak,0,1,AwayTeam,1.Matchday,"Aug 6, 2005"
6,FK Hajduk Kula,Red Star Belgrade,2,2,Draw,1.Matchday,"Aug 6, 2005"
7,FK Partizan Belgrade,Jedinstvo Bijelo Polje,2,0,HomeTeam,1.Matchday,"Aug 6, 2005"
8,FK Vozdovac,FK Hajduk Kula,2,1,HomeTeam,2.Matchday,"Aug 13, 2005"
9,FK Banat Zrenjanin,FK Vojvodina Novi Sad,1,0,HomeTeam,2.Matchday,"Aug 13, 2005"
10,Buducnost Podgorica,FK Javor-Matis Ivanjica,3,1,HomeTeam,2.Matchday,"Aug 13, 2005"
11,FK Borac Cacak,FK Zeta Golubovac,0,1,AwayTeam,2.Matchday,"Aug 14, 2005"
12,FK Rad,FK Zemun,0,1,AwayTeam,2.Matchday,"Aug 14, 2005"
13,FK Obilic,OFK Beograd,0,1,AwayTeam,2.Matchday,"Aug 14, 2005"
14,FK Partizan Belgrade,FK Smederevo,2,1,HomeTeam,2.Matchday,"Aug 14, 2005"
15,Jedinstvo Bijelo Polje,Red Star Belgrade,0,4,AwayTeam,2.Matchday,"Sep 21, 2005"
16,FK Javor-Matis Ivanjica,FK Partizan Belgrade,0,1,AwayTeam,3.Matchday,"Aug 19, 2005"
17,FK Smederevo,Jedinstvo Bijelo Polje,1,0,HomeTeam,3.Matchday,"Aug 20, 2005"
18,OFK Beograd,Buducnost Podgorica,3,0,HomeTeam,3.Matchday,"Aug 20, 2005"
19,FK Zemun,FK Obilic,2,0,HomeTeam,3.Matchday,"Aug 20, 2005"
20,FK Vojvodina Novi Sad,FK Rad,2,0,HomeTeam,3.Matchday,"Aug 20, 2005"
